name,address,international_phone_number,url,rating,reviews_count
Inmobiliaria Solución Urbana,"Av. de Villamayor, 34, 37007 Salamanca, España",+34 615 91 61 98,https://inmobiliariasolucionurbana.com/,4.5,53.0
Fincas Juan Inmobiliaria,"Gran Vía, 1, Bajo, 37001 Salamanca, España",+34 923 26 45 49,https://www.fincasjuan.com/,4.9,33.0
Premiere Inmobiliaria,"C. Toro, 90, Oficina 28, 37002 Salamanca, España",+34 923 09 53 81,http://www.premiereinmo.com/,4.6,18.0
Tardaguila inmobiliaria,"Av. de Portugal, 126, 37005 Salamanca, España",+34 923 28 26 77,http://www.tardaguilainmobiliaria.com/,4.0,64.0
Avanti Inmobiliaria,"P.º de Carmelitas, 11, 37002 Salamanca, España",+34 923 21 13 41,http://www.avantiinmobiliaria.com/,3.8,120.0
Alquiler en Salamanca. Real Asesores,"C. Muñoz Torrero, 1, 37007 Salamanca, España",+34 651 86 49 91,,4.2,263.0
Inmobiliaria El Buscador,,,,4.3,44.0
Sonia Monar Inmobiliaria,"Av. de los Comuneros, 111, 37003 Salamanca, España",+34 629 07 83 40,,4.5,17.0
Inmuebles Altozano,"C. Vázquez Coronado, 26, oficina 1, 37002 Salamanca, España",+34 649 90 04 47,http://www.inmueblesaltozano.com/,4.6,33.0
Santasan,"Av. de Italia, 28, 37006 Salamanca, España",+34 923 28 22 27,http://www.inmobiliariasantasan.es/,4.1,47.0
Ática Inmobiliaria,"C. Juan Picornell, 23, 4, B, 37006 Salamanca, España",+34 923 06 55 56,http://www.inmobiliariaatica.es/,4.3,47.0
KATHOME Salamanca,"Pl. del Campillo, 16, 37002 Salamanca, España",+34 923 99 56 48,https://www.kathome.es/,5.0,12.0
VELOZ ASESORES,"C. Pozo Amarillo, 31, 37001 Salamanca, España",+34 622 49 30 02,http://velozasesores.com/,4.9,56.0
Inmobiliaria Llantada,"C. Toro, 78, 37002 Salamanca, España",+34 923 26 81 36,http://www.inmobiliariallantadasalamanca.es/,4.5,26.0
Méndez Romero Inmobiliaria,"C. Wences Moreno, 13, 37007 Salamanca, España",+34 628 54 83 03,http://www.mendezromero.es/,5.0,30.0
Aches Inmobiliaria,"C. Rodríguez Fabres, 1, 37005 Salamanca, España",+34 923 28 33 23,http://www.achesinmobiliaria.es/,3.4,22.0
1950 Gestión Inmobiliaria,"Gestión Inmobiliaria, C. Valencia, 11, 1950, 37005 Salamanca, España",+34 622 11 15 35,,4.7,12.0
"Inmobak ""Para vivir de 10""","C. Íscar Peyra, 22, 37002 Salamanca, España",+34 923 28 06 07,https://www.inmobak.com/,3.3,50.0
MH Estudio Inmobiliario,"Av. de Portugal, 107, 37005 Salamanca, España",+34 699 21 54 66,https://www.mhestudio.es/,4.8,24.0
Domus Salamanca SL,"Av. de los Comuneros, 68, 37003 Salamanca, España",+34 923 19 88 63,http://inmobiliaria.domushouse.es/,4.5,2.0
Los Portales agencia inmobiliaria,"C. Rodríguez Fabres, 11, Bajo, 37005 Salamanca, España",+34 923 62 04 80,http://www.inmobiliarialosportales.com/,4.5,6.0
Pima Servicios Inmobiliarios,"C. Vázquez Coronado, 2, 37002 Salamanca, España",+34 923 60 40 03,http://www.pimainmobiliaria.es/,3.5,37.0
Ruiz Aldanondo API,"C. Azafranal, 44, 37001 Salamanca, España",+34 923 24 46 64,http://www.ruizaldanondo.es/,4.7,15.0
Habitale Salamanca,"C. Condes de Crespo Rascón, 52, 37002 Salamanca, España",+34 923 21 25 06,https://salamanca.habitale.com/,4.2,12.0
Tamames Bueno,"C. Toledo, 15, 37005 Salamanca, España",+34 923 60 64 10,http://www.tamamesbueno.com/,4.3,39.0
Servicios Inmobiliarios Roma,"C. Azorín, 12, 37193 Cabrerizos, Salamanca, España",+34 638 83 16 14,https://www.romaserviciosinmobiliarios.com/,4.9,57.0
Inmobiliaria Villasierra,"Av. de Portugal, 116, bajo, 37005 Salamanca, España",+34 689 36 07 84,http://www.villasierra.es/,4.9,39.0
INMOBILIARIA TAMAMES Salamanca,"C. Maldonado Ocampo, 7, 37005 Salamanca, España",+34 923 21 50 43,https://tamamesinmobiliaria.es/,5.0,2.0
Torrevial,"P.º del Dr. Torres Villarroel, 28, 37005 Salamanca, España",+34 923 23 43 72,,3.9,20.0
La Aldaba Inmobiliaria,"P.º de Carmelitas, 61, 37002 Salamanca, España",+34 672 88 41 41,http://www.la-aldaba.es/,5.0,1.0
Tecnocasa agencia inmobiliaria,"P.º del Rollo, 42-44, local 4, 37003 Salamanca, España",+34 923 04 40 01,https://salamanca3.tecnocasa.es/,4.8,123.0
Inmobiliaria Arco Hogar,"C. Arco, 7, 37002 Salamanca, España",+34 923 20 99 51,https://www.inmobiliariaarcohogar.com/,5.0,6.0
RC,"C. Santos Jiménez, 2, 37002 Salamanca, España",+34 615 28 17 26,http://www.inmobiliariarc.es/,4.5,8.0
Quiero vivir aquí,"Av. Campoamor, 3, Bajo, 37003 Salamanca, España",+34 923 18 42 17,http://quieroviviraqui.com/,4.2,21.0
INMOBILIARIA ALQUILERES SALAMANCA,"C. Doctrinos, 8, 1º Derecha, 37002 Salamanca, España",+34 638 35 37 37,http://www.alquileressalamanca.com/,3.8,8.0
Rober Global,"P.º del Dr. Torres Villarroel, 6, 37005 Salamanca, España",+34 923 17 64 46,https://www.roberglobal.es/,3.6,41.0
Agencia Inmobiliaria Angel Salamanca,"Avda de la Paz, Locales Ciales 8 al 11, 19119 Albalate de Zorita, Guadalajara, España",+34 696 65 63 64,http://www.angelsalamanca.com/,4.3,6.0
Comunidad De Condueños El Encinar Del Alberche,"C. la Encina, 40-41, 37449 Monte La Rad, Salamanca, España",+34 918 67 44 00,,3.9,17.0
Ángel Martín,"Pl. del Poeta Iglesias, 15, 37001 Salamanca, España",+34 923 28 05 44,http://www.inmoan.com/,3.7,50.0
Argimiro Martín S L,"P.º de Carmelitas, 62, 37007 Salamanca, España",+34 923 21 16 62,http://www.argimiromartin.com/,2.2,60.0
Neorural,"C. Grande, 33, 37216 Peralejos de Abajo, Salamanca, España",+34 651 65 12 33,,5.0,3.0
Apartamentos Azahar Salamanca,"C. Miguel Angel Maillo, 7, 37610 Mogarraz, Salamanca, España",+34 650 70 68 00,http://apartamentos-azahar.com.es/,4.9,29.0
Inmobiliaria RC,"C. Fuente, 20, 37193 Cabrerizos, Salamanca, España",+34 923 20 93 31,http://www.inmobiliariarc.es/,4.5,12.0
llH,"P637+H9, 37766 Navagallega, Salamanca, España",,,,
Inmobiliaria Barrio de Salamanca Redpiso,"Calle de Diego de León, 20, Salamanca, 28006 Madrid, España",+34 912 97 40 67,https://www.redpiso.es/oficina/inmobiliaria-barrio-de-salamanca/venta,5.0,85.0
Inmovaras Boutique Inmobiliaria,,+34 682 33 41 80,,4.0,6.0
Inmobiliaria La Encina,"Ctra. de Ledesma, 94, 37006 Salamanca, España",+34 923 05 24 02,https://www.inmobiliarialaencina.com/promociones.php,3.9,18.0
Inmobiliaria Barahona,"C. Álvaro Gil, 3, 37007 Salamanca, España",,https://www.salamancainmobiliaria.es/,4.9,9.0
Eureka Salamanca Servicios Inmobiliarios,"37005 Salamanca, España",,,,
FINKASA,"Av. de Italia, 8, 37006 Salamanca, España",+34 923 21 54 44,http://www.finkasa.net/,2.7,15.0
Inmobiliaria Plaza Mayor,"Av. de Portugal, 82, 37005 Salamanca, España",+34 923 60 00 14,http://inmobiliariaplazamayor.com/,3.9,26.0
Sago Inmobiliaria,"P.º de Carmelitas, 4, 37002 Salamanca, España",+34 923 98 99 18,http://sagoinmobiliaria.com/,5.0,2.0
Casa y Luz Asesoría Energética e Inmobiliaria,"Ctra. de Ledesma, 109, 37006 Salamanca, España",+34 923 04 26 53,https://casayluzgestion.es/,4.8,5.0
Tecnocasa agencia inmobiliaria,"Av. de Portugal, 73, local, 37005 Salamanca, España",+34 923 69 01 68,https://salamanca4.tecnocasa.es/,4.8,72.0
Tecnocasa agencia inmobiliaria,"Pl. del Bo. Vidal, 10, bajo, local, 37006 Salamanca, España",+34 651 19 12 95,https://salamanca6.tecnocasa.es/,4.4,9.0
Inmobiliaria La Torre,"P.º del Rollo, 2, 37003 Salamanca, España",+34 683 28 71 15,https://www.inmobiliarialatorre.com/,4.3,6.0
Tecnocasa agencia inmobiliaria,"C. Mirto, 2, local, 37004 Salamanca, España",+34 923 10 70 11,https://salamanca2.tecnocasa.es/,4.6,120.0
Tecnocasa agencia inmobiliaria,"C. Greco, 2, 37004 Salamanca, España",+34 923 49 52 51,https://salamanca1.tecnocasa.es/,4.3,156.0
Métrica,"C. Papín, 18, 37007 Salamanca, España",+34 618 27 80 77,http://www.inmometrica.com/,4.4,11.0
Sago Inmobiliaria,"Av. de Villamayor, 60, 37007 Salamanca, España",+34 682 38 93 41,https://www.sagoinmobiliaria.com/,3.4,21.0
Tecnocasa agencia inmobiliaria,"C. Padre Manjón, 2, local 3, 37007 Salamanca, España",+34 923 06 01 82,https://salamanca5.tecnocasa.es/,4.5,24.0
CASA10 SALAMANCA.,"C. Riaño, nº46, 37006 Salamanca, España",+34 697 59 87 24,,3.7,3.0
Inmobiliaria CADISA,"C. José Manuel de Villena, 1, local, 37006 Salamanca, España",+34 923 28 08 28,https://www.inmobiliariacadisa.com/,3.1,15.0
TSUKASA EN SALAMANCA,"C. Rodríguez Hernández, 37006 Salamanca, España",+34 603 81 84 76,https://www.tsukasa-en-salamanca.es/inicio,5.0,1.0
María Ángeles López: Monapart | Inmobiliaria,"P.º de la Estación, 121, 37004 Salamanca, España",+34 629 83 12 87,https://www.monapart.com/agentes/maria-angeles-lopez,5.0,9.0
Jesús Álvarez,"1º, Calle Zamora, 82, 37002 Salamanca, España",+34 619 22 38 23,http://jesus-alvarez.com/,4.4,5.0
