name,address,international_phone_number,url,rating,reviews_count
Benayas Inmobiliaria,"C. María Auxiliadora, 16-18, Bajo, 37004 Salamanca, España",+34 923 12 49 00,http://www.benayas.es/,4.3,104
metroútil,"Av. de los Comuneros, 3, 37003 Salamanca, España",+34 923 62 01 41,https://www.metroutil.com/,4.5,82
GRUPO FUTURO Servicios Inmobiliarios,"P.º de Carmelitas, 41, 37002 Salamanca, España",+34 923 71 03 02,https://gfsi.es/,4.2,140
Tardaguila inmobiliaria,"Av. de Portugal, 126, 37005 Salamanca, España",+34 923 28 26 77,http://www.tardaguilainmobiliaria.com/,4.0,64
Inmuebles Altozano,"C. Vázquez Coronado, 26, oficina 1, 37002 Salamanca, España",+34 649 90 04 47,http://www.inmueblesaltozano.com/,4.6,33
Ática Inmobiliaria,"C. Juan Picornell, 23, 4, B, 37006 Salamanca, España",+34 923 06 55 56,http://www.inmobiliariaatica.es/,4.3,47
Avanti Inmobiliaria,"P.º de Carmelitas, 11, 37002 Salamanca, España",+34 923 21 13 41,http://www.avantiinmobiliaria.com/,3.8,120
Inmobiliaria Villasierra,"Av. de Portugal, 116, bajo, 37005 Salamanca, España",+34 689 36 07 84,http://www.villasierra.es/,4.9,39
Premiere Inmobiliaria,"C. Toro, 90, Oficina 28, 37002 Salamanca, España",+34 923 09 53 81,http://www.premiereinmo.com/,4.6,18
Alquiler en Salamanca. Real Asesores,"C. Muñoz Torrero, 1, 37007 Salamanca, España",+34 651 86 49 91,,4.2,263
Inmobiliaria Llantada,"C. Toro, 78, 37002 Salamanca, España",+34 923 26 81 36,http://www.inmobiliariallantadasalamanca.es/,4.5,26
Santasan,"Av. de Italia, 28, 37006 Salamanca, España",+34 923 28 22 27,http://www.inmobiliariasantasan.es/,4.1,47
Los Portales agencia inmobiliaria,"C. Rodríguez Fabres, 11, Bajo, 37005 Salamanca, España",+34 923 62 04 80,http://www.inmobiliarialosportales.com/,4.5,6
Tecnocasa agencia inmobiliaria,"P.º del Rollo, 42-44, local 4, 37003 Salamanca, España",+34 923 04 40 01,https://salamanca3.tecnocasa.es/,4.8,123
INMOBILIARIA TAMAMES Salamanca,"C. Maldonado Ocampo, 7, 37005 Salamanca, España",+34 923 21 50 43,https://tamamesinmobiliaria.es/,5.0,2
Sonia Monar Inmobiliaria,"Av. de los Comuneros, 111, 37003 Salamanca, España",+34 629 07 83 40,,4.5,17
Méndez Romero Inmobiliaria,"C. Wences Moreno, 13, 37007 Salamanca, España",+34 628 54 83 03,http://www.mendezromero.es/,5.0,30
Ruiz Aldanondo API,"C. Azafranal, 44, 37001 Salamanca, España",+34 923 24 46 64,http://www.ruizaldanondo.es/,4.7,15
Inmobiliaria El Buscador,,,,4.3,44
KATHOME Salamanca,"Pl. del Campillo, 16, 37002 Salamanca, España",+34 923 99 56 48,https://www.kathome.es/,5.0,12
Inmobiliaria La Torre,"P.º del Rollo, 2, 37003 Salamanca, España",+34 683 28 71 15,https://www.inmobiliarialatorre.com/,4.3,6
Tecnocasa agencia inmobiliaria,"Av. de Portugal, 73, local, 37005 Salamanca, España",+34 923 69 01 68,https://salamanca4.tecnocasa.es/,4.8,72
MH Estudio Inmobiliario,"Av. de Portugal, 107, 37005 Salamanca, España",+34 699 21 54 66,https://www.mhestudio.es/,4.8,24
Habitale Salamanca,"C. Condes de Crespo Rascón, 52, 37002 Salamanca, España",+34 923 21 25 06,https://salamanca.habitale.com/,4.2,12
Tecnocasa agencia inmobiliaria,"C. Greco, 2, 37004 Salamanca, España",+34 923 49 52 51,https://salamanca1.tecnocasa.es/,4.3,156
Inmobiliaria Plaza Mayor,"Av. de Portugal, 82, 37005 Salamanca, España",+34 923 60 00 14,http://inmobiliariaplazamayor.com/,3.9,26
Tecnocasa agencia inmobiliaria,"C. Mirto, 2, local, 37004 Salamanca, España",+34 923 10 70 11,https://salamanca2.tecnocasa.es/,4.6,120
Aches Inmobiliaria,"C. Rodríguez Fabres, 1, 37005 Salamanca, España",+34 923 28 33 23,http://www.achesinmobiliaria.es/,3.4,22
Tamames Bueno,"C. Toledo, 15, 37005 Salamanca, España",+34 923 60 64 10,http://www.tamamesbueno.com/,4.3,39
Casa y Luz Asesoría Energética e Inmobiliaria,"Ctra. de Ledesma, 109, 37006 Salamanca, España",+34 923 04 26 53,https://casayluzgestion.es/,4.8,5
Inmobiliaria Barahona,"C. Álvaro Gil, 3, 37007 Salamanca, España",,https://www.salamancainmobiliaria.es/,4.9,9
1950 Gestión Inmobiliaria,"Gestión Inmobiliaria, C. Valencia, 11, 1950, 37005 Salamanca, España",+34 622 11 15 35,,4.7,12
Estudio Salamanca,"Calle de Maldonado, 44, Salamanca, 28006 Madrid, España",+34 911 62 47 00,https://www.estudiosalamanca.es/,4.8,283
Métrica,"C. Papín, 18, 37007 Salamanca, España",+34 618 27 80 77,http://www.inmometrica.com/,4.4,11
Sago Inmobiliaria,"Av. de Villamayor, 60, 37007 Salamanca, España",+34 682 38 93 41,https://www.sagoinmobiliaria.com/,3.4,21
Tecnocasa agencia inmobiliaria,"Pl. del Bo. Vidal, 10, bajo, local, 37006 Salamanca, España",+34 651 19 12 95,https://salamanca6.tecnocasa.es/,4.4,9
Torrevial,"P.º del Dr. Torres Villarroel, 28, 37005 Salamanca, España",+34 923 23 43 72,,3.9,20
CASA10 SALAMANCA.,"C. Riaño, nº46, 37006 Salamanca, España",+34 697 59 87 24,,3.7,3
Inmobiliaria CADISA,"C. José Manuel de Villena, 1, local, 37006 Salamanca, España",+34 923 28 08 28,https://www.inmobiliariacadisa.com/,3.1,15
Sago Inmobiliaria,"P.º de Carmelitas, 4, 37002 Salamanca, España",+34 923 98 99 18,http://sagoinmobiliaria.com/,5.0,2
TSUKASA EN SALAMANCA,"C. Rodríguez Hernández, 37006 Salamanca, España",+34 603 81 84 76,https://www.tsukasa-en-salamanca.es/inicio,5.0,1
Inmobiliaria Arco Hogar,"C. Arco, 7, 37002 Salamanca, España",+34 923 20 99 51,https://www.inmobiliariaarcohogar.com/,5.0,6
Rober Global,"P.º del Dr. Torres Villarroel, 6, 37005 Salamanca, España",+34 923 17 64 46,https://www.roberglobal.es/,3.6,41
VELOZ ASESORES,"C. Pozo Amarillo, 31, 37001 Salamanca, España",+34 622 49 30 02,http://velozasesores.com/,4.9,56
INMOBILIARIA ALQUILERES SALAMANCA,"C. Doctrinos, 8, 1º Derecha, 37002 Salamanca, España",+34 638 35 37 37,http://www.alquileressalamanca.com/,3.8,8
María Ángeles López: Monapart | Inmobiliaria,"P.º de la Estación, 121, 37004 Salamanca, España",+34 629 83 12 87,https://www.monapart.com/agentes/maria-angeles-lopez,5.0,9
Quiero vivir aquí,"Av. Campoamor, 3, Bajo, 37003 Salamanca, España",+34 923 18 42 17,http://quieroviviraqui.com/,4.2,21
Ángel Martín,"Pl. del Poeta Iglesias, 15, 37001 Salamanca, España",+34 923 28 05 44,http://www.inmoan.com/,3.7,50
Domus Salamanca SL,"Av. de los Comuneros, 68, 37003 Salamanca, España",+34 923 19 88 63,http://inmobiliaria.domushouse.es/,4.5,2
"Inmobak ""Para vivir de 10""","C. Íscar Peyra, 22, 37002 Salamanca, España",+34 923 28 06 07,https://www.inmobak.com/,3.3,50
Pima Servicios Inmobiliarios,"C. Vázquez Coronado, 2, 37002 Salamanca, España",+34 923 60 40 03,http://www.pimainmobiliaria.es/,3.5,37
RC,"C. Santos Jiménez, 2, 37002 Salamanca, España",+34 615 28 17 26,http://www.inmobiliariarc.es/,4.5,8
