name,address,international_phone_number,url,rating,reviews_count,language,comment
Fincas Ruiz,"C/ de Felipe Sanclemente, 4, Principal, izquierda, Casco Antiguo, 50001 Zaragoza, España",+34 976 07 62 78,http://fincas-ruiz.com/,4.4,163.0,es,4.4 / 163
Habitale COSOCASA,"C. del Coso, 164, Casco Antiguo, 50002 Zaragoza, España",+34 688 95 94 94,https://www.idealista.com/pro/cosocasa/venta-viviendas/,4.9,77.0,es,4.9 / 77
Atalea Inmobiliaria,"C. de Pedro María Ric, 5, Bajo Derecha, 50008 Zaragoza, España",+34 624 06 11 86,http://www.ataleainmobiliaria.com/,5.0,67.0,es,5 / 67
GARLAN SELECTION - Inmobiliaria Alto Standing Zaragoza,"Pl. de Basilio Paraíso, 1, Local 2, Casco Antiguo, 50004 Zaragoza, España",+34 976 11 12 32,http://www.garlanselection.com/,4.6,135.0,es,4.6 / 135
As de Pisos,"C. de Bilbao, 2, local 5, Casco Antiguo, 50004 Zaragoza, España",+34 683 10 02 99,http://www.asdepisos.com/,4.8,52.0,es,4.8 / 52
Remax y Tú,"Av. de Cesáreo Alierta, 8, Loc. 4, 50008 Zaragoza, España",+34 976 50 76 22,http://www.ytu.remax.es/,4.7,94.0,es,4.7 / 94
Inmobiliaria en Zaragoza. Fincas Torrenueva,"C. de Antonio Candalija, 7, local, Casco Antiguo, 50003 Zaragoza, España",+34 976 20 49 99,http://www.fincastorrenueva.com/,4.8,72.0,es,4.8 / 72
Fincas Barceló,"C. de San Andrés, 9, Casco Antiguo, 50001 Zaragoza, España",+34 690 80 30 63,https://www.fincasbarcelo.es/,4.5,23.0,es,4.5 / 23
API NADAL inmobiliaria,"C. del Arzobispo Doménech, 29, Local, 50006 Zaragoza, España",+34 976 11 22 33,https://www.apinadal.com/,4.8,260.0,es,4.8 / 260
Soluciones Inmobiliarias Aragon,"C. del Doce de Octubre, 30, San José, 50007 Zaragoza, España",+34 976 37 89 63,http://www.solucionesinmobiliariasaragon.com/,4.9,221.0,es,4.9 / 221
ATELIER HOMES,"C. de Sta. Joaquina de Vedruna, 22, 50008 Zaragoza, España",+34 666 81 44 03,http://www.atelierhomes.es/inmobiliaria-zaragoza,5.0,121.0,es,5 / 121
TRÉBOL INMOBILIARIA ZARAGOZA,"C/ de Felipe Sanclemente, 8, Casco Antiguo, 50001 Zaragoza, España",+34 602 24 62 24,http://mup.pruebas.witei.com/find/?kind=housing&ordering=-created&selling=true,3.4,21.0,es,3.4 / 21
Boom Inmobiliaria,"C. de la Reina Fabiola, 35, Local, 50008 Zaragoza, España",+34 665 45 41 85,http://boominmobiliaria.com/,4.9,50.0,es,4.9 / 50
ACG Inmobiliaria | Compraventa de Propiedades | Zaragoza,"Pl. de España, Casco Antiguo, 50002 Zaragoza, España",+34 604 92 21 34,https://www.idealista.com/pro/acg-inmobiliaria/,5.0,22.0,es,5 / 22
Gesticom Fincas SL,"P.º de la Constitucion, 29 Duplicado, 2º Derecha, Casco Antiguo, 50001 Zaragoza, España",+34 976 45 34 53,https://gesticominmobiliaria.es/,4.4,49.0,es,4.4 / 49
Zentralia Inmuebles,"C. del Coso, 67, 3º E, Casco Antiguo, 50001 Zaragoza, España",+34 620 28 53 52,http://www.zentraliainmuebles.com/,4.3,44.0,es,4.3 / 44
CENSI Inmobiliaria en Zaragoza,"C/ de Felipe Sanclemente, 8, Tercero A, Casco Antiguo, 50001 Zaragoza, España",+34 976 21 12 14,https://www.censi.com/,2.9,18.0,es,2.9 / 18
Eva Peña,"C. de Verónica, 14, 4º Izda, Casco Antiguo, 50001 Zaragoza, España",+34 976 44 65 65,http://www.ephome.es/,5.0,76.0,es,5 / 76
VISÚS & BLASCO,"C. del Coso, 107, Casco Antiguo, 50001 Zaragoza, España",+34 634 41 98 87,http://www.visusyblasco.com/,4.6,54.0,es,4.6 / 54
Inmobiliaria Zaragoza - Fincas Artal,"C. de Francisco de Vitoria, 17, 50008 Zaragoza, España",+34 976 23 77 70,http://www.fincasartal.com/,3.9,57.0,es,3.9 / 57
INMOBILIARIA LAS FUENTES,"C. José Sancho Arroyo, 2, Local, 50002 Zaragoza, España",+34 876 71 65 99,http://www.inmobiliarialasfuentes.es/,4.9,211.0,es,4.9 / 211
Inmobiliaria Zaragoza - IndiQa - Las Fuentes,"C. José Sancho Arroyo, 10, 50002 Zaragoza, España",+34 876 04 53 54,https://indiqa.es/,4.6,127.0,es,4.6 / 127
Dr. Property Inmobiliaria - Plaza San Francisco,"P.º de Fernando el Católico, 38, 50009 Zaragoza, España",+34 600 89 78 13,https://doctorproperty.es/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,4.7,435.0,es,4.7 / 435
CIEN PISOS Zaragoza Centro,"C. de Miguel Servet, 25, 50002 Zaragoza, España",+34 976 90 53 85,https://www.cienpisos.com/,4.7,46.0,es,4.7 / 46
Casas Aragón - Agencia inmobiliaria en Aragón,,+34 644 82 39 41,https://www.casasaragon.com/,4.9,74.0,es,4.9 / 74
FSJ inmobiliaria,"C. del Doce de Octubre, 42, San José, 50007 Zaragoza, España",+34 600 25 20 40,http://www.fsjinmobiliaria.es/,4.9,201.0,es,4.9 / 201
Remax Fincahogar Servicios Inmobiliarios,"P.º de Sagasta, 80, 50006 Zaragoza, España",+34 876 65 26 51,https://fincahogar.remax.es/,4.9,289.0,es,4.9 / 289
ESFERA HOMES INMOBILIARIA,"Av. de Madrid, 106, Delicias, 50017 Zaragoza, España",+34 693 72 08 77,https://www.idealista.com/pro/esfera-homes/venta-viviendas/,4.9,183.0,es,4.9 / 183
Inmoversal Servicios Inmobiliarios,"Av. del Compromiso de Caspe, 7, 50002 Zaragoza, España",+34 876 65 54 45,https://www.inmoversal.com/,5.0,36.0,es,5 / 36
Inmobiliaria El Rabal S.L,"Av. de San Juan de la Peña, 1, 50015 Zaragoza, España",+34 976 79 93 39,http://www.estudioelrabal.es/,4.4,112.0,es,4.4 / 112
METRO CUADRADO INMOBILIARIA,"C. del Dr. Iranzo, 74, 50002 Zaragoza, España",+34 976 42 55 50,http://metrocuadradozaragoza.com/,4.2,29.0,es,4.2 / 29
INVERSIONES INMOBILIARIAS ZARAGOZA,"C. de Vicente Berdusán, bloque d1, Delicias, 50010 Zaragoza, España",+34 610 45 78 74,https://www.idealista.com/pro/zvviviendas/venta-viviendas/,4.8,310.0,es,4.8 / 310
Inmobiliaria Europea,"Av. de San José, 54, 50008 Zaragoza, España",+34 976 59 00 60,https://www.idealista.com/pro/inmobiliariaeuropea/venta-viviendas/zaragoza-zaragoza/,4.2,110.0,es,4.2 / 110
PJ Inmobiliaria Las Fuentes,"C. del Dr. Iranzo, 58, 50002 Zaragoza, España",+34 652 10 48 15,https://www.pjinmobiliaria.es/inmuebles-las-fuentes,5.0,5.0,es,5 / 5
Tecnocasa agencia inmobiliaria,"C. del Dr. Iranzo, 64, local 4, 50002 Zaragoza, España",+34 976 48 70 60,https://zaragoza3.tecnocasa.es/,4.7,159.0,es,4.7 / 159
Inmobiliaria Residencial Aragón - IRA,"Av. del Compromiso de Caspe, 107, 50002 Zaragoza, España",+34 614 60 82 40,,5.0,12.0,es,5 / 12
Comprarcasa Fincas Amy,"C/ del Monasterio de Siresa, 26, 50002 Zaragoza, España",+34 976 48 13 80,https://www.comprarcasaamy.com/,3.3,19.0,es,3.3 / 19
U.R.I.Z. Gestión de Propiedades Urbanas Rústicas Interurbanas Zaragoza,"C. de Santiago Rusiñol, 2, local 2, 50002 Zaragoza, España",+34 608 57 13 17,,4.4,19.0,es,4.4 / 19
Fincas J&C,"C. de la Hermandad de Donantes de Sangre, 4, Delicias, 50010 Zaragoza, España",+34 660 44 88 93,https://fincasjc.es/,4.9,280.0,es,4.9 / 280
Consultoría Quantum Inmuebles,"C. de la Rebolería, 8, Casco Antiguo, 50002 Zaragoza, España",+34 976 58 09 22,http://quantuminmuebles.es/,4.5,22.0,es,4.5 / 22
Inmobiliaria Nuevos Tiempos,"C. de las Delicias, 8, Local Derecho, Delicias, 50017 Zaragoza, España",+34 682 01 57 68,https://inuevostiempos.es/,4.7,94.0,es,4.7 / 94
Sarakusta Inmobiliaria,"Av. de Cataluña, 12, 50014 Zaragoza, España",+34 976 20 71 10,http://www.sarakustainmobiliaria.es/,4.4,29.0,es,4.4 / 29
Inmobiliaria en Zaragoza desde 1980. Fincas Bretón. Expertos Inmobiliarios,"C/ Tomás Bretón, 8, 50005 Zaragoza, España",+34 976 40 20 95,https://inmobreton.com/,4.2,118.0,es,4.2 / 118
Agencia inmobiliaria,"calle Maestro, C/ Tomás Bretón, 27, local 4, 50005 Zaragoza, España",,,4.8,94.0,fr,4.8 / 94
PJ Inmobiliaria la Jota (Franquiciado),"Av. de Cataluña, 126, 50014 Zaragoza, España",+34 876 65 63 80,,4.4,47.0,es,4.4 / 47
Landa Propiedades -Romareda-,"Av. de Juan Carlos I, 24, Delicias, 50009 Zaragoza, España",+34 876 59 17 47,http://www.landapropiedades.com/,4.9,127.0,es,4.9 / 127
Inmobiliaria en Zaragoza - LAUCO Propiedades y Hogares,"Av. del Compromiso de Caspe, 76, 50002 Zaragoza, España",+34 677 41 50 62,https://www.laucopropiedades.com/,4.2,33.0,es,4.2 / 33
Pj inmobiliaria Arrabal,"C. de Sixto Celorrio, 2, 50015 Zaragoza, España",+34 976 87 81 79,https://www.pjinmobiliaria.es/inmuebles-arrabal,4.0,23.0,es,4 / 23
La Granja,"50002, Zaragoza, España",,http://grimarodrigo.adaix.com/,4.3,16.0,es,4.3 / 16
Logar Inmobiliaria,"C. del Arzobispo Apaolaza, 14, 50009 Zaragoza, España",+34 876 11 06 79,http://www.logarinmobiliaria.com/,4.9,144.0,es,4.9 / 144
Inmobiliaria Zaragoza - IndiQa - La Almozara,"Av. de Pablo Gargallo, 42, 50003 Zaragoza, España",+34 976 92 86 45,https://indiqa.es/,4.7,28.0,es,4.7 / 28
PJ Inmobiliaria Almozara,"C. del Reino, 2, 50003 Zaragoza, España",+34 687 15 29 99,https://www.pjinmobiliaria.es/inmuebles-almozara,4.7,36.0,es,4.7 / 36
ENTREATICOS,"C. de María Zambrano, 31, planta 15, 50018 Zaragoza, España",+34 976 01 14 11,http://www.entreaticos.es/,4.8,185.0,es,4.8 / 185
Inmobiliaria en Zaragoza -API BAYONA,"Av. de Juan Pablo II, 35, Planta 3, TorreAragonia, 50009 Zaragoza, España",+34 688 73 65 03,https://apibayona.com/,4.8,159.0,es,4.8 / 159
Inmobiliaria Zaragoza - IndiQa - Las Delicias,"Calle de José García Sánchez, 35, Delicias, 50005 Zaragoza, España",+34 976 92 82 51,https://indiqa.es/,4.7,63.0,es,4.7 / 63
PJ Inmobiliaria Delicias (Franquiciado),"C. de las Delicias, 77, 79, Delicias, 50017 Zaragoza, España",+34 876 71 81 25,,4.8,55.0,es,4.8 / 55
Grupo Naera - Gestión de Inmuebles e Inversiones,"C. de María Zambrano, 31, torre oeste planta 5, 50018 Zaragoza, España",+34 876 06 31 52,https://gruponaera.com/,4.5,140.0,es,4.5 / 140
Inmobiliaria API Zaragoza,"C. de Santander, 36, Local 10 Pasaje Comecial, Delicias, 50010 Zaragoza, España",+34 976 54 16 48,,3.8,59.0,es,3.8 / 59
Jordana Real Estate,"P.º de la Independencia, 22, 4ª planta Oficina C, Casco Antiguo, 50004 Zaragoza, España",+34 976 79 57 71,http://www.jordanarealestate.es/,4.6,53.0,es,4.6 / 53
"BLUFY Inmobiliaria en Zaragoza, sin comisión","C. de Santiago Ramón y Cajal, 51, Casco Antiguo, 50003 Zaragoza, España",+34 623 26 18 60,https://inmobiliariazaragozablufy.wordpress.com/,5.0,12.0,es,5 / 12
CIZ Inmobiliaria,"C. de Mariana Pineda, 23, local 1, 50018 Zaragoza, España",+34 976 02 66 18,http://www.cizinmobiliaria.com/,4.1,112.0,es,4.1 / 112
"Inmobiliaria Proyecto78, S.L.","P.º de Calanda, 11, Delicias, 50010 Zaragoza, España",+34 976 91 83 44,https://www.proyecto78.com/,4.8,65.0,es,4.8 / 65
Inmobiliaria Delicias Zaragoza - Núcleo,"C. de la Hermandad de Donantes de Sangre, 1, Delicias, 50010 Zaragoza, España",+34 692 10 38 14,https://www.inmobiliarianucleo.com/inmobiliarias/zaragoza-provincia/delicias?utm_source=local&utm_medium=gbp,4.4,70.0,es,4.4 / 70
Pisos Zgz | API Pueyo,"PRINCIPAL, C. de la Madre Sacramento, 31, 50004 Zaragoza, España",+34 609 33 22 22,https://pisoszgz.es/,4.9,31.0,es,4.9 / 31
Inmobiliaria Nueva Estación Redpiso,"Av. de Madrid, 187, Delicias, 50017 Zaragoza, España",+34 687 65 44 66,https://www.redpiso.es/oficina/inmobiliaria-zaragoza-nueva-estacion/venta,4.4,115.0,es,4.4 / 115
Hogaria Inmobiliaria,"C. del Cinco de Marzo, 18, Casco Antiguo, 50004 Zaragoza, España",+34 610 23 72 04,https://www.hogariainmobiliaria.es/promociones.php,5.0,33.0,es,5 / 33
Centro de Alquiler de Particulares,"P.º de la Independencia, 14, pral. dcha C, Casco Antiguo, 50004 Zaragoza, España",+34 976 22 83 31,http://www.capzaragoza.com/,3.6,1642.0,es,3.6 / 1642
A2ados inmobiliaria,"Urbanización Paraíso, 2, Local 49 D, 50008 Zaragoza, España",+34 609 62 84 08,https://www.a2ados.com/,4.8,37.0,es,4.8 / 37
API Aranda Inmobiliaria,"C. del Conde de Aranda, nº 59, local, Casco Antiguo, 50004 Zaragoza, España",+34 976 28 32 02,http://www.apiaranda.com/,4.3,42.0,es,4.3 / 42
Inmobiliaria Sagasta 49,"Cam. de las Torres, 105, Local, San José, 50007 Zaragoza, España",+34 876 28 27 02,http://www.inmobiliariasagasta49.com/,4.3,41.0,es,4.3 / 41
Asesoría Inmobiliaria Marco S L,"Av. de Valencia, 11, Local, 50005 Zaragoza, España",+34 976 46 74 37,http://www.inmobiliariamarco.com/,4.8,92.0,es,4.8 / 92
Hom.estate - Gestión inmobiliaria integral | Especialistas en la gestión del alquiler por habitaciones y Coliving,"C/ Tomás Bretón, 7, 1ºH, 50005 Zaragoza, España",+34 636 15 58 47,https://www.hom.estate/,5.0,62.0,es,5 / 62
PROPISO Inmobiliaria Zaragoza | Oficina Cortes de Aragón,"C. de Cortes de Aragón, Nº 68, 50005 Zaragoza, España",+34 876 28 50 65,https://propisoinmobiliaria.com/,4.2,73.0,es,4.2 / 73
Medina & Sicilia Asociados - Experto inmobiliario,"Av. Fco. de Goya, 72, local 21, 50005 Zaragoza, España",+34 633 40 88 00,http://www.medinaysiciliaasociados.es/,4.9,47.0,es,4.9 / 47
PROPISO Inmobiliaria | Oficina Fernando Católico - Zaragoza,"P.º de Fernando el Católico, 31, 50006 Zaragoza, España",+34 976 56 79 50,https://propisoinmobiliaria.com/,4.1,75.0,es,4.1 / 75
Erpas Servicios Inmobiliarios en Zaragoza,"C. de las Delicias, 83, Delicias, 50017 Zaragoza, España",+34 976 33 59 50,http://www.erpas.es/,4.9,38.0,es,4.9 / 38
CIEN PISOS Zaragoza DELICIAS,"Calle José García Sánchez, C. de la Duquesa de Villahermosa, 38, Local , Esquina, Delicias, 50005 Zaragoza, España",+34 876 65 08 59,https://www.cienpisos.com/,4.6,32.0,es,4.6 / 32
M & G -Inmobiliaria & Decoracion-,"P.º de Teruel, 40, LOCAL, 50004 Zaragoza, España",+34 976 53 52 26,http://www.fincasmyg.com/,4.9,14.0,es,4.9 / 14
INMOBILIARIA CENTAURO 24,"Av. de Valencia, 27, 50005 Zaragoza, España",+34 615 40 74 07,https://www.inmocentauro24.com/,5.0,14.0,es,5 / 14
Fincas Athenea,"C. del Carmen, 7, 50005 Zaragoza, España",+34 976 21 61 65,http://www.fincasathenea.es/,4.1,48.0,es,4.1 / 48
Fincas Sánchez,"P.º de Sagasta, 32, 1ºB Esc.Dcha, 50006 Zaragoza, España",+34 976 48 47 77,http://www.fincassanchez.com/,4.2,84.0,es,4.2 / 84
Fincas Albar,"C. de Santander, 8, Delicias, 50010 Zaragoza, España",+34 976 31 59 26,http://www.grupoalbar.es/,4.0,220.0,es,4 / 220
Fincas Zaraexim,"C. de la Madre Rafols, n° 2, 7ª planta, 5 A, Casco Antiguo, 50004 Zaragoza, España",+34 699 84 73 22,http://www.fincaszaraexim.es/,4.9,33.0,es,4.9 / 33
D&C Estudio Técnico e Inmobiliario S.L.,,+34 976 19 37 30,http://www.dycstudio.com/,5.0,23.0,es,5 / 23
Joaquín Izquierdo Sanz,"C. del Dr. Cerrada, 24, 50005 Zaragoza, España",+33 6 50 29 20 32,,5.0,2.0,es,5 / 2
BM Inmobiliaria,"P.º de Sagasta, 17, 50008 Zaragoza, España",+34 611 54 49 03,https://www.idealista.com/pro/bm-inmobiliaria/,4.5,38.0,es,4.5 / 38
INMOREVILLA Servicios Inmobiliarios,"Cam. de las Torres, 94, 50008 Zaragoza, España",+34 876 44 45 64,http://www.inmorevilla.com/,4.9,138.0,es,4.9 / 138
Inmobiliaria Pignatelli,"Gta. de Diego Velázquez, 2, 50006 Zaragoza, España",+34 876 24 04 38,http://www.inmobiliariapignatelli.com/,4.7,23.0,es,4.7 / 23
TECNOCASA FERNANDO EL CATOLICO,"P.º de Fernando el Católico, 19, 50006 Zaragoza, España",+34 876 45 16 66,http://www.tecnocasa.es/,4.7,59.0,es,4.7 / 59
Inmobiliaria Zaragoza - IndiQa Torrero,"Av. de América, 3, Torrero-La Paz, 50007 Zaragoza, España",+34 685 75 44 87,https://indiqa.es/,4.9,28.0,es,4.9 / 28
VENECIA Gestión,"C/ del Parque, 8, 50007 Zaragoza, España",+34 876 71 78 45,https://inmobiliariavenecia.es/,4.6,107.0,en,4.6 / 107
BC LIVING,"P.º Gran Vía, 39, Entlo - Izq, 50006 Zaragoza, España",+34 876 21 05 83,https://www.bcliving.es/,5.0,14.0,es,5 / 14
Inmozara Torrero,"fr, C. de Fray Julián Garcés, 27, 50007 Zaragoza, España",+34 600 25 23 75,https://inmozara.es/,4.9,27.0,es,4.9 / 27
Fincas Cuarta Avenida,"C. de Oviedo, 82, Torrero-La Paz, 50007 Zaragoza, España",+34 976 27 56 60,,4.7,29.0,es,4.7 / 29
By Venezia - Servicios inmobiliarios,"C. de Fray Julián Garcés, 54-56-58, 50007 Zaragoza, España",+34 876 90 59 79,http://www.byvenezia.com/,4.2,72.0,es,4.2 / 72
Tecnocasa agencia inmobiliaria,"Av. de América, 18, 50007 Zaragoza, España",+34 976 25 93 55,https://zaragoza6.tecnocasa.es/,4.5,94.0,es,4.5 / 94
Mundocasa Torrero,"C. de Fray Julián Garcés, 2, 50007 Zaragoza, España",+34 876 95 00 36,http://www.mundocasa.com/,4.0,29.0,es,4 / 29
Inmobiliaria San José Zaragoza Redpiso,"Av. de San José, 150, San José, 50007 Zaragoza, España",+34 976 91 70 12,https://www.redpiso.es/oficina/inmobiliaria-zaragoza-san-jose/venta,4.5,130.0,es,4.5 / 130
Tecnocasa agencia inmobiliaria,"C. de la Cuarta Avenida, 70, Torrero-La Paz, 50007 Zaragoza, España",+34 976 91 93 97,https://zaragoza45.tecnocasa.es/,5.0,11.0,es,5 / 11
Tecnocasa agencia inmobiliaria,"C. de Alicante, 6, 8 10 local, 50007 Zaragoza, España",+34 876 43 28 98,https://zaragoza37.tecnocasa.es/,4.7,31.0,es,4.7 / 31
AB Inmobiliaria | Adrian Botiza,"P.º los Olvidados, 49, 50019 Zaragoza, España",+34 876 64 55 18,https://www.adrianbotiza.es/,4.7,263.0,en,4.7 / 263
"Inmobiliaria Zaragoza, INMOBILIARIA JB","Tr.ª del Puente del Virrey, 1-3, local 1, San José, 50007 Zaragoza, España",+34 669 11 83 58,,5.0,7.0,es,5 / 7
Tecnocasa agencia inmobiliaria,"C. de Vista Alegre, 1, local 3, San José, 50007 Zaragoza, España",+34 876 70 16 27,https://zaragoza12.tecnocasa.es/,4.8,30.0,es,4.8 / 30
API BURGOS MONTECANAL,"Centro Comercial, Av. de la Ilustración, 14, Casablanca, 50012 Zaragoza, España",+34 976 75 60 60,http://www.apiburgos.com/,4.9,137.0,es,4.9 / 137
