name,address,international_phone_number,url,rating,reviews_count
Villanovett Servicios Inmobiliarios,"Rúa de San Roque, 108, Lavadores, 36205 Vigo, Pontevedra, España",+34 986 37 55 01,http://www.villanovett.com/,4.3,182.0
REMAX VICUS,"Rúa de Álvaro Cunqueiro, 1, Bajo, Freixeiro, 36211 Vigo, Pontevedra, España",+34 666 12 72 59,https://www.remax.es/buscador-de-oficinas/pontevedra/vigo/el-ensanche/remax-vicus/,4.7,124.0
Beneite Inmobiliaria,"Rúa de Bolivia, 4, Santiago de Vigo, 36203 Vigo, Pontevedra, España",+34 986 11 59 00,https://www.beneiteinmobiliaria.com/,4.6,51.0
Inmobiliaria Nuevo Estilo Vigo,"R. de Luis Taboada, 23, 36201 Vigo, Pontevedra, España",+34 667 28 97 13,https://inmobiliarianuevoestilovigo.com/,4.4,36.0
Coldwell Banker Indigo Real Estate Agencia Inmobiliaria en Vigo,"Rúa Policarpo Sanz, 32, Santiago de Vigo, 36202 Vigo, Pontevedra, España",+34 616 00 24 73,https://www.coldwellbanker.es/indigo,5.0,23.0
Re/max Balaídos Servicios Inmobiliarios SL (inmobiliaria),"Rúa da Coruña, 24, bajo, Freixeiro, 36208 Vigo, Pontevedra, España",+34 986 13 70 30,https://www.remaxbalaidos.es/,4.1,250.0
VigoHome Inmobiliaria,"R. de Rosalía de Castro, 42, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 677 29 08 85,http://www.vigohome.com/,4.8,133.0
Trato Directo Servicios Inmobiliarios,"Rúa Abeleira Menéndez, 13, 36202 Vigo, Pontevedra, España",+34 886 16 39 25,http://www.tratodirecto.eu/,4.4,127.0
Agencia Inmobiliaria en Vigo - HOGARES Servicios Inmobiliarios,"Av. do Fragoso, 6, 6º Of. D, Coia, 36210 Vigo, Pontevedra, España",+34 986 07 42 23,https://hogaresinmo.es/,4.2,44.0
Intervivienda,"Rúa do Areal, 74, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 22 36 44,http://intervivienda.com/,4.6,122.0
Inmobiliaria Marcos,"Av. de Ramón Nieto, 125, Lavadores, 36205 Vigo, Pontevedra, España",+34 986 23 02 00,https://www.agenciamarcos.com/,3.2,66.0
Galicia Naves y Terrenos,"C, Rúa de Sanjurjo Badía, 130, Entlo, Teis, 36207 Vigo, Pontevedra, España",+34 986 22 40 30,https://galicianaves.com/,4.8,5.0
Amigo Inmobiliaria,"Rúa de Alfonso XIII, 18, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 22 53 92,http://inmobiliariaamigo.com/,4.2,102.0
"Inmobiliaria ""El Olivo""","Rúa de Sanjurjo Badía, 152, Teis, 36207 Vigo, Pontevedra, España",+34 886 13 25 75,http://www.inmobiliariaelolivo.com/,2.8,11.0
Posada Agencia De La Propiedad Inmobiliaria,"Rúa de Urzáiz, 43, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 22 45 03,http://www.agenciaposada.com/,4.0,30.0
GRUPVIGO,"Rúa de Sanjurjo Badía, 125, Teis, 36207 Vigo, Pontevedra, España",+34 676 86 04 51,http://www.grupvigo.es/,3.1,8.0
SERVIFIN INMOBILIARIA VIGO,"AG CENTRO DE NEGOCIOS, Rúa Colón, 20, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 644 14 48 34,http://www.gruposervifin.es/,4.3,46.0
Habitaculum Inmobiliaria,"casa, Av. Gran Vía, 59, Santiago de Vigo, 36203 Vigo, Pontevedra, España",+34 986 34 89 89,http://www.habitaculum.net/,4.1,54.0
INMOBILIARIA CENTRO VIGO,"Rúa de Venezuela, 45, Santiago de Vigo, 36203 Vigo, Pontevedra, España",+34 986 22 43 71,http://www.inmocentro.es/,3.7,60.0
Galicia Capital Inmobiliaria,"Alameda Suárez Llanos, 3, 36208 Vigo, Pontevedra, España",+34 986 24 63 93,http://www.galiciacapital.com/,4.4,34.0
Lucas Fox,"Rúa Velázquez Moreno, 17, Planta 2, Santiago de Vigo, 36202 Vigo, Pontevedra, España",+34 886 90 82 95,http://www.lucasfox.com/,4.8,101.0
Inmobiliaria Real 3,,+34 670 39 26 21,,,
Sector Estate SL,"Estrada da Madroa, 64, Teis, 36216 Vigo, Pontevedra, España",,,1.0,1.0
Fincas Martí,"R. de Pizarro, 8, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 619 30 40 12,http://www.fincasmarti.es/,3.8,12.0
Creditizia,"Av. do Fragoso, 30, Coia, 36210 Vigo, Pontevedra, España",+34 986 24 52 73,http://creditizia.net/,4.0,47.0
Holiday Home Vigo Curras Street,"Rúa dos Currás, 22, 1°, Teis, 36206 Vigo, Pontevedra, España",+34 636 45 90 51,https://staytrip.eu/holiday-home-vigo-curras-street-vigo/,4.4,7.0
Nosacasa,"Rúa do Marqués de Valladares, 2, 36201 Vigo, Pontevedra, España",+34 986 11 87 70,http://www.nosacasa.es/,3.7,7.0
J & M Vacaciones,"Rúa de Sanjurjo Badía, Teis, 36207 Vigo, Pontevedra, España",+34 986 50 13 23,,4.0,1.0
Alsan Global Solution,"Arenal, 40, 3Izq, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 12 62 11,http://www.alsangs.com/,3.3,33.0
Autocaravanas Vigo,"Avenida de la Marina Española, 1, Parking, Teis, 36207 Vigo, Pontevedra, España",+34 645 98 65 72,https://autocaravanasvigo.es/,4.8,115.0
GIA INMOBILIARIA,"GIA INMOBILIARIA, Av de, Av. Domingo Bueno, 3, 36400 Porriño, Pontevedra, España",+34 986 33 61 61,https://www.giainmobiliaria.es/,3.8,105.0
Alcoste,"Rúa Travesía de Vigo, 145, Teis, 36207 Vigo, Pontevedra, España",+34 986 25 11 06,,,
Alojamiento Lopez,"Rúa Travesía de Vigo, 145, Teis, 36207 Vigo, Pontevedra, España",+34 603 25 83 62,,,
Inmobiliaria Doval Comprarcasa Porriño,"Rúa Ramón González, 2, 1º A3, 36400 Porriño, Pontevedra, España",+34 986 33 33 79,http://www.inmodoval.es/,4.7,371.0
ESPACIOS LA NAVAL TRASTEROS/GARAJES,"R. de Aragón, 148, Teis, 36206 Vigo, Pontevedra, España",+34 606 62 58 62,https://www.espacioslanaval.com/,5.0,4.0
Cavifan,"Rúa de Sanjurjo Badía, 167, Teis, 36207 Vigo, Pontevedra, España",+34 986 28 41 57,,,
Inmobiliaria Val Miñor,"Av. Elduayen, 22, bajo, 36380 Gondomar, Pontevedra, España",+34 986 36 99 76,http://www.inmovalminor.com/,4.3,36.0
Inmobiliaria Engel & Völkers Pontevedra-Sanxenxo,"Rúa Doutor Loureiro Crespo, 3, 36001 Pontevedra, España",+34 986 19 18 06,https://www.engelvoelkers.com/es/es/shops/pontevedra-sanxenxo,4.0,126.0
Sobrino Y Rivera S C,"Rúa Rosario Hernandez Dieguez (A Calesa), 94, Lavadores, 36206 Vigo, Pontevedra, España",+34 986 13 99 29,,,
Inmobiliaria Rosalía Castro 1997 S.L.,"R. de Rosalía de Castro, 17, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 43 70 33,http://www.inmobiliariarosaliacastro.es/,4.4,71.0
Inmobiliaria Best House Vigo Berbés,"Rúa do Conde de Torrecedeira, 29, 36202 Vigo, Pontevedra, España",+34 986 05 71 91,https://www.best-house.es/vigoberbes/,5.0,70.0
Vicus Home Servicios Inmobiliarios,"Av. Sta. Mariña, 334, Cabral, 36318 Vigo, Pontevedra, España",+34 618 26 40 08,http://www.vicushome.es/,5.0,14.0
Compraventa Dominguez SLL,"Rúa de Urzáiz, 77, Entresuelo, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 986 42 42 99,http://www.dominguezinmobiliariavigo.com/,3.9,38.0
Inmobiliaria Solar Vi,"Rúa de José Antela Conde, Lavadores, 36205 Vigo, Pontevedra, España",+34 687 85 81 94,,3.4,14.0
VilaArquitectura - estudio de arquitectura · oficina técnica · inmobiliaria. Bembrive.,"Rúa da Igrexa, 21, 36313 Vigo, Pontevedra, España",+34 600 70 84 01,http://www.vilaarquitectura.es/,4.5,19.0
Inmobiliaria San Antonio,"Av. Gran Vía, 174, bajo, Freijeiro, 36211 Vigo, Pontevedra, España",+34 986 29 23 38,http://www.inmosanantonio.fotocasa.es/,4.0,12.0
Vicus Home Inmobiliaria,,+34 618 26 40 08,https://www.vicushome.es/,,
Inmobiliaria Loyda,"Avenida de Puxeiros, 68, 36416, Pontevedra, España",+34 986 48 71 48,http://www.inmobiliarialoyda.com/,3.2,36.0
Autocaravanas Aurora,"R. de Aragón, 11, Lavadores, 36205 Vigo, Pontevedra, España",+34 623 47 92 70,https://www.autocaravanasaurora.com/,5.0,66.0
Autocaravanas Van & Fun Vigo,"Av. do Aeroporto, 449, Cabral, 36215 Vigo, Pontevedra, España",+34 666 44 35 66,https://vanandfun.es/,4.7,324.0
INMOGALAICA,"36214 Carretera de, Estrada de Moledo, 68, Sárdoma, 36214 Vigo, Pontevedra, España",+34 649 81 64 46,http://www.inmogalaica.es/,4.7,48.0
Vivendum Inmobiliaria,"Rúa de García Barbón, 40, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 639 75 01 01,http://www.inmobiliariavivendum.es/,4.8,76.0
Low Cost Inmobiliario,"Estrada Ponte Segade-Sárdoma, 63, Sárdoma, 36214 Vigo, Pontevedra, España",+34 986 29 85 21,https://www.lowcostinmobiliario.es/,4.1,25.0
Inmobiliaria Favorita | Agencia inmobiliaria Vigo,"Rúa de Urzáiz, 104, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 693 40 90 27,http://inmobiliariafavorita.es/,4.6,68.0
Grupo Ático Zero,"Rúa do Príncipe, 12, 1º, Santiago de Vigo, 36202 Vigo, Pontevedra, España",+34 886 03 74 20,http://www.aticozero.com/,4.8,127.0
Inmobiliaria Calvario,"Rúa Travesía de Vigo, 7, Llorones, Santiago de Vigo, 36206 Vigo, Pontevedra, España",+34 986 28 02 07,,3.5,39.0
Palmer inmobiliaria - Vigo,"Rúa do Marqués de Valladares, 4, 1º oficina 3, 36201 Vigo, Pontevedra, España",+34 986 16 02 52,https://palmerinmobiliaria.com/vigo,5.0,39.0
"""Redtel Inmobiliarias""","Rúa do Areal, 104, bajo, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 12 27 28,http://www.redtelinmobiliarias.es/,4.9,226.0
Grupo Galo,"R. de Pizarro, 71, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 627 62 93 20,https://www.grupogalo.es/,4.5,165.0
MJ76 Servicios Inmobiliarios,,+34 650 91 36 34,https://www.mj76serviciosinmobiliarios.com/,4.5,40.0
Elitte Prime Properties,,+34 676 02 94 65,https://www.elitteproperties.com/,4.7,19.0
Grupo ABC Inmobiliaria,"Av. Gran Vía, 58, Santiago de Vigo, 36203 Vigo, Pontevedra, España",+34 986 42 22 96,https://inmobiliaria.grupoabc.es/,5.0,19.0
INMOTUCASA,"Rúa Travesía de Vigo, 12, Lavadores, 36206 Vigo, Pontevedra, España",+34 654 60 36 08,,4.6,9.0
Inmobiliaria Aldaba,"Rúa do Doutor Carracido, 24, Lavadores, 36205 Vigo, Pontevedra, España",+34 986 37 75 81,http://aldabavigo.com/,4.0,46.0
Hygge realty Sl,"Rúa de García Barbón, 30 6º, Of.2, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 886 03 46 94,https://hyggerealty.es/,5.0,65.0
Inmobiliaria MARÍA SILVA,"Rúa Aguia, 18, Lavadores, 36205 Vigo, Pontevedra, España",+34 986 90 43 27,,4.6,18.0
Rent Room Properties,,+34 607 48 17 74,https://www.rentit-properties.com/,5.0,26.0
Faramon Real Estate,"Praza Porta do Sol, 7, 36202 Vigo, Pontevedra, España",+34 665 92 00 44,http://inmofaramon.com/,4.8,48.0
Grupo Inmobiliario HOGARVI,"Rúa de Urzáiz, 171, Lavadores, 36205 Vigo, Pontevedra, España",+34 886 16 11 25,https://www.grupoinmobiliariohogarvi.es/quienes_somos.html,4.4,20.0
ATLANTIC,"Av. Gran Vía, 19, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 986 39 43 46,https://www.atlanticrealestate.es/,4.8,51.0
Inmobiliaria Alba Vigo,"R. de Rosalía de Castro, 48, Bajo, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 695 55 20 13,http://www.inmoalbavigo.es/,4.6,22.0
Gestión Inmobiliaria Vidal Abalo,"Av. de Castrelos, 62, Freijeiro, 36210 Vigo, Pontevedra, España",+34 649 50 78 60,https://vidalabalo.com/,4.8,19.0
Ikesa Inmobiliaria - Vigo,"Rúa Velázquez Moreno, 17, Santiago de Vigo, 36202 Vigo, Pontevedra, España",+34 669 86 77 37,http://www.ikesainmobiliaria.es/,4.2,29.0
Inmobiliaria Rubio,,+34 698 11 96 48,https://www.idealista.com/pro/inmobiliaria-rubio/venta-viviendas/,5.0,1.0
Inmobilix Galicia,"R. da República Arxentina, N°27, planta 1°oficina 8, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 650 12 46 93,http://www.inmobilix.es/,4.5,47.0
"GRUPRÓ, Grupo Inmobiliario","Rúa Hernán Cortés, 2, Santiago de Vigo, 36203 Vigo, Pontevedra, España",+34 886 02 07 00,http://www.grupro.es/,4.0,30.0
ALLHOUSES (Vigo),"R. do Ecuador, 83, bajo, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 986 03 18 53,https://www.allhousesinmo.com/,4.9,18.0
Arbones Propiedades | Inmobiliaria en Vigo,"Rúa de García Barbón, 13, 1º, Oficina 7, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 671 52 95 62,https://arbonespropiedades.com/,4.6,12.0
Inmobiliaria Tu-Ksa,"Av. do Fragoso, 13, Bajo, Coia, 36210 Vigo, Pontevedra, España",+34 646 32 05 03,,4.6,55.0
"EM, Real State Broker","Rúa Fotógrafo Xaime Pacheco 4, enfrente Máis q Auga, Praza da Tellada, nº 7, Entreplanta (Local-1, Coia, 36209 Vigo, Pontevedra, España",+34 649 99 21 33,https://www.idealista.com/pro/eduardo-misa-broker-inmobiliario,4.9,132.0
Inmobiliaria Puerta Atlántico,"Rúa Manolo Martínez, 4, Coia, 36210 Vigo, Pontevedra, España",+34 607 90 72 88,,3.9,14.0
Inmobiliaria Cuiñas,"Rúa Médico Don José Mato, 3, Coia, 36210 Vigo, Pontevedra, España",+34 986 17 41 15,,4.1,10.0
MER PRADOS GESTION INMOBILIARIA,"Rúa Policarpo Sanz, 17, 2ºA, 36202 Vigo, Pontevedra, España",+34 646 98 98 17,https://merprados.testwebtools.com/,4.3,32.0
INMOBILIARIA MARISA,"Avda. deAvda. de Fragoso, 6, 2º B, Coia, 36210 Vigo, Pontevedra, España",+34 986 24 44 68,http://inmobiliariamarisa.com/,4.6,21.0
Rivera Real Estate,"Estrada Camposancos, 75, 36213 Vigo, Pontevedra, España",+34 986 42 22 96,https://riverarealestate.es/,5.0,13.0
Ramos Inmobiliaria,"Rúa das Teixugueiras, 13, Portal 4 - oficina 7, 36212 Vigo, Pontevedra, España",+34 620 90 06 46,http://www.ramosinmobiliaria.com/,3.5,54.0
INMOBILIARIAMASVIVIENDA,"Av. das Camelias, 52, 36211 Vigo, Pontevedra, España",+34 605 94 11 19,http://www.inmobiliariamasvivienda.es/,4.3,16.0
Inmobiliaria Lareira,"Plaza de América, Torre, 2, 2º Oficina A, Freixeiro, 36211 Vigo, Pontevedra, España",+34 886 18 01 63,http://www.inmobiliarialareira.com/,4.9,58.0
Inmobiliaria G. Vega,"Pr. da Independencia, 2, Bajo, Freixeiro, 36211 Vigo, Pontevedra, España",+34 986 42 50 55,http://www.gvega.es/,3.8,61.0
AGENCIA DE ALQUILER,"Av. de Castrelos, 192, 36210 Vigo, Pontevedra, España",+34 986 24 76 47,,1.4,43.0
Navia Siglo XXI,"Rúa das Teixugueiras, 19, 36212 Vigo, Pontevedra, España",+34 986 24 80 73,http://naviasigloxxi.es/,3.2,6.0
"PISOS OBRA NUEVA, encuentra tu hogar ideal en las mejores zonas de GALICIA! vivienda, cooperativa, cesión de uso","Rúa das Teixugueiras, 16, 36212 Vigo, Pontevedra, España",+34 676 11 02 01,https://pisosobranueva.info/,4.8,5.0
SAMIL HOUSE GROUP,"Av. Samil, 36212 Vigo, Pontevedra, España",+34 627 49 03 72,https://www.samilhouse.es/,,
Inmobiliaria Glorieta Multiservicios S.L,,+34 986 12 35 77,http://www.inmobiliariaglorieta.com/,4.3,12.0
Inmobiliaria Bouzas,"Av. da Atlántida, 32, Bajo A, 36208 Vigo, Pontevedra, España",+34 986 24 09 77,http://www.inmobiliariabouzas.com/,2.9,19.0
Xestas Inmuebles SL,"Muelle de nave 79-80, 36208 Vigo, Pontevedra, España",+34 986 07 30 67,http://www.xestas.com/,5.0,1.0
Xecogalicia Sl.,"Rúa Camilo Veiga, 21, Coia, 36208 Vigo, Pontevedra, España",+34 659 96 62 27,http://www.xecogalicia.com/,,
buskápolis,"ÁREA PORTUARIA DE BOUZAS,S/N, ZONA FRANCA DE VIGO, 36208 Vigo, Pontevedra, España",+34 986 22 15 29,http://buskapolis.es/,5.0,1.0
Comunidad Bienes Hermanos Marcelino Cn,"Rua Teixugueiras, 19, 36213 Vigo, Pontevedra, España",+34 986 24 61 39,,,
Inmobiliaria Pisos En Galicia,"Av. Luis Rocafort, 24, 36960 Sanxenxo, Pontevedra, España",+34 986 72 70 93,http://www.pisosengalicia.es/,4.8,257.0
Inversiones Mar S L,"Av. da Atlántida, 106, 36208 Vigo, Pontevedra, España",+34 986 24 88 16,,,
Casas Bueno- Alquiler turístico y de temporada,"Rúa de Marín, 19, Coia, 36209 Vigo, Pontevedra, España",+34 690 08 64 49,http://www.apartamentosbueno.com/,4.7,3.0
Inmohevana Sl,"Rúa Rocío, 59, Coia, 36208 Vigo, Pontevedra, España",,,1.0,1.0
REMAX ACASA Inmobiliaria Pontevedra,"R. Joaquín Costa, 53, bajo, 36004 Pontevedra, España",+34 986 09 09 77,https://remaxacasa.es/,4.9,113.0
María Dolores Miguélez Diéguez,"Rúa Robaleira, 9, 36208 Vigo, Pontevedra, España",+34 986 24 88 44,,,
Inmobiliaria Piso E,"Rúa do Regueiro, 1, Entreplanta A, Freijeiro, 36211 Vigo, Pontevedra, España",+34 622 70 67 11,http://www.pisoe.com/,4.7,13.0
donpiso Vigo Centro,"Rúa Velázquez Moreno, 2, 36201 Vigo, Pontevedra, España",+34 986 59 95 78,https://www.donpiso.com/inmobiliaria-vigo-centro-pontevedra-donpiso/,4.8,115.0
RENTARTE (Revalorización y gestión completa de alquileres en Galicia),"Rúa Camilo José Cela, 5, Local Bajo, Coia, 36208 Vigo, Pontevedra, España",+34 699 90 80 84,https://rentarte.es/,4.9,76.0
IN TRUST servicios inmobiliarios,"Rúa Colón, 29, 4ºIzqda, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 681 98 46 36,https://intrustinmobiliaria.com/,4.8,39.0
Inmobiliaria Aranda,"Rúa de Pi y Margall, 125, BAJO, 36202 Vigo, Pontevedra, España",+34 986 24 26 88,http://www.inmobiliariaaranda.es/,4.0,23.0
INMOBILIARIA SOBRINO,"Av. Gran Vía, 132, Freijeiro, 36203 Vigo, Pontevedra, España",+34 986 13 92 92,,4.8,5.0
Promociones Manuel Vázquez,"Av. das Camelias, 125, Entresuelo, Freixeiro, 36211 Vigo, Pontevedra, España",+34 986 23 81 30,https://promocionesmanuelvazquez.es/,4.3,10.0
Inmobusiness,"Rúa de Barcelona, 79, Freixeiro, 36211 Vigo, Pontevedra, España",+34 698 14 68 73,,4.4,7.0
HOLAR INMOBILIARIA,"Camiño de Rioboo, 36, Freixeiro, 36204 Vigo, Pontevedra, España",+34 610 77 37 15,https://www.holar.es/,5.0,2.0
Dulce Inmobiliaria Dulce Vigo | Venta - Alquiler - Tasaciones,"Rúa Tomás A. Alonso, 16, 36208 Vigo, Pontevedra, España",+34 670 09 87 15,,2.1,19.0
RE/MAX LUXURY Inmobiliaria,"Rúa Policarpo Sanz, 12, Santiago de Vigo, 36202 Vigo, Pontevedra, España",,https://luxury.remax.es/,4.0,49.0
Inmobiliaria María Grova,"Rúa Arquitecto Alberto Baltar, 3, Coia, 36210 Vigo, Pontevedra, España",+34 986 13 45 86,http://www.mariagrova.com/,3.7,29.0
A'Vivenda,"Av. do Alcalde Portanet, 14, Coia, 36210 Vigo, Pontevedra, España",+34 986 20 00 58,http://www.avivenda.com/,3.6,45.0
VIGOALMAR SL,"Av. do Fragoso, 87, Coia, 36210 Vigo, Pontevedra, España",+34 886 11 67 98,http://www.vigoalmarinmobiliaria.com/,4.1,13.0
ALQUILACASA,"Av. de Castrelos, 192, Coia, 36210 Vigo, Pontevedra, España",+34 986 24 76 47,,1.7,27.0
INMOBILIARIA GEINVER.es,,+34 639 77 03 43,https://geinver.es/,,
Inmobiliaria Hermida,"Rúa Zamora, 51, Freijeiro, 36203 Vigo, Pontevedra, España",+34 886 11 55 58,,4.2,9.0
Promociones vigotene sl,"Av. de Castelao, 45, Coia, 36209 Vigo, Pontevedra, España",+34 986 24 03 91,,3.5,8.0
Administradores de Comunidades Val do Fragoso,"Av. do Fragoso, 40, Bajo, Coia, 36210 Vigo, Pontevedra, España",+34 625 13 07 60,http://www.valdofragoso.com/,2.9,34.0
Carrera Houses,"Calle Conde de Torrecedeira, 92, bajo 2, Coia, 36208 Vigo, Pontevedra, España",+34 633 09 61 71,http://www.carrerahouses.com/,4.4,10.0
INMOBILIARIA CAO PISOS Y CASAS EN VIGO PONTEVEDRA,"Rúa Eugenio Arbones, 5, Coia, 36210 Vigo, Pontevedra, España",+34 986 24 53 47,,,
DRD Properties Agencia Inmobiliaria,,+34 722 54 94 46,https://www.drdproperties.es/,4.9,100.0
VIGO REAL,"Rúa Fotógrafo Xosé Gil, 3, Coia, 36209 Vigo, Pontevedra, España",,,5.0,1.0
INVERCREDIT INTERMEDIARIOS FINANCIEROS E INMOBILIARIOS,"Rúa Angel Llanos, 9, Coia, 36209 Vigo, Pontevedra, España",+34 698 11 96 48,http://arubio2112.wix.com/invercredit,,
Gama 360,,+34 613 11 34 01,https://www.inmogama360.es/,4.2,6.0
Eurolimia inmobiliaria,"Rúa Fotógrafo Xosé Gil, 7, Coia, 36209 Vigo, Pontevedra, España",+34 986 20 60 13,,1.9,8.0
NugeVig S.L.,"Rúa Tomás A. Alonso, 148, oficina D, 36208 Vigo, Pontevedra, España",+34 629 83 66 10,,5.0,3.0
Agencia Inmobiliaria FLORIDA,"Rúa Quintela, 2, Coia, 36209 Vigo, Pontevedra, España",,,,
santomé inmobiliaria,"Rúa de Sanjurjo Badía, 5, bajo, Teis, 36207 Vigo, Pontevedra, España",+34 619 40 33 88,http://www.santomeinmobiliaria.com/,4.4,28.0
OGAPY REAL ESTATE,"Rúa Xulián Estévez, 28, Bajo, Teis, 36207 Vigo, Pontevedra, España",+34 678 71 12 06,http://www.ogapyrealestate.com/,3.5,11.0
Mercaservice Vigo,"Rúa de Urzáiz, 68, 3A, Santiago de Vigo, 36204 Vigo, Pontevedra, España",+34 986 11 29 02,https://vigo.mercaservice.com/,3.7,31.0
inmobiliaria FLY,"Av. de García Barbón, 97, Entreplanta 9, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 16 00 95,http://www.inmobiliariafly.com/,4.3,22.0
Totcasa Inmobiliaria,"Rúa do Areal, 96, Oficina 7, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 600 02 00 80,http://www.totcasa.es/,3.9,10.0
Di Milano Inmobiliaria,"Praza de Compostela, 32, 36201 Vigo, Pontevedra, España",+34 986 90 90 10,https://www.dimilano.es/,3.7,24.0
As Moradas Inmobiliarias,"Rúa de García Barbón, 82, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 690 86 93 52,https://www.asmoradas.es/,1.0,2.0
Inmobiliaria Colón Vigo,"Rúa Colón, 2, 36201 Vigo, Pontevedra, España",+34 986 13 28 40,https://colonvigo.es/,3.8,26.0
Urbanya,"Rúa de García Barbón, 117, Santiago de Vigo, 36201 Vigo, Pontevedra, España",+34 986 22 44 10,http://www.urbanya.es/,3.3,44.0
