name,address,international_phone_number,url,rating,reviews_count,language
Iberapartamentos S.L. Central de Reservas,"C. San Marcos, 12, 35001 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 902 01 09 84,,4.0,3.0,es
CENDRO ACTIVOS INMOBILIARIOS S.L.,"C. Clavel, 2, PORTAL OFICINAS 2 PLANTA, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 619 67 14 25,,,,es
Campygo Arrendamientos Urbanos,"C. Torres, 9, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 36 79 49,http://www.campygo.es/,,,es
EstateCanaria,"Av. los Guaires, 17, 35129 Patalavaca, Las Palmas, Spain",+34 628 35 20 74,https://www.estatecanaria.com/contact.html,,,es
Santa Anna Inversiones,,+34 643 47 13 03,https://www.santaannainversiones.com/,,,es
To Live Inmobiliaria,"Calle Dr. Juan de Padilla, 7, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 687 60 09 74,,,,es
SEÑORIO DE GUAYEDRA S.L.,"Pl. de Sta. Isabel, 1, 5 E, 35001 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 33 25 61,,,,es
AUGESVI,"Av. Primero de Mayo, 40, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 600 76 52 32,,,,es
Bello Monte,"C. Gral. Bravo, 16, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",,,,,en
Negocios W,"C. Munguía, 12, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 38 10 10,,,,es
VAN DE VALORACIONES,"8º A, Av. de Canarias, 20, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 36 64 50,http://vandeval.net/,,,es
Toti Inmobiliaria,"C. Peregrina, 5, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 38 58 58,,,,es
Promociones Tenefe S L,"C. Cano, 8, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 91 20 98,http://www.tenefe.es/,,,es
Triumph Real Estate,"C. Perojo, 32, Local, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 24 90 79,http://www.triumphrealestate.es/,5.0,137.0,es
d-live Real Estate,"C. Perojo, 5, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 43 22 89,https://www.d-live.es/,4.6,54.0,es
Monapart Las Palmas | Inmobiliaria,,+34 680 82 37 84,https://www.monapart.com/,5.0,29.0,es
Inmobiliaria Remax Axis,"Av. Rafael Cabrera, 24, Local, 2, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 93 39 22,http://axis.remax.es/,4.6,126.0,es
Algaba Inmobiliaria,"C. Viera y Clavijo, 11, Planta 3, Oficina 4, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 608 83 43 09,https://www.algabainmobiliaria.com/,5.0,22.0,es
RE/MAX Lanzagorta Central,"C. León y Castillo, 241, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 24 20 30,http://www.remaxlanzagortacentral.es/,4.6,232.0,en
Impulse Real Estate,"C. de Pérez del Toro, 29, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 617 64 24 23,https://www.impulserealestate.es/,5.0,12.0,es
Stratton Realtors,"C. Buenos Aires, 8, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 73 43 26,http://www.strattonrealtors.es/,4.9,16.0,es
"Inmobiliaria Las Palmas, María José Ojeda Agente Inmobiliario de Era Inmobiliaria en Las Palmas Gran Canaria","Av. José Mesa y López, 63, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 628 55 79 42,https://mariajoseojeda.com/,5.0,27.0,es
Ziegel inmobiliaria,"C. de Pérez del Toro, 47, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 01 60 04,https://www.ziegel.es/,4.8,217.0,es
Bellevue Canarias,"C. Buenos Aires, 3, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 12 97 03,http://www.bellevuecanarias.com/,4.9,26.0,de
MK MARKETING INMOBILIARIO,"C. Viera y Clavijo, 11, pl 2 Of 17, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 606 21 56 47,http://www.mkinmobiliario.es/,4.6,19.0,es
Smart Estate Las Palmas,"C. Buenos Aires, 3, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 679 34 33 41,https://www.smartestate.es/,5.0,4.0,es
Re/Máx Marítima,"Calle Churruca, 25, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 36 99 22,https://www.asesoresgla.es/,4.5,99.0,en
Becker,"C. León y Castillo, 96, · 2º-A, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 29 72 62,http://www.becker24.es/,4.8,58.0,es
Inmobiliaria Tesla,"C. Alonso Alvarado, 15, Oficina 5, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 630 40 53 71,http://www.inmobiliariatesla.com/,5.0,19.0,es
Carla Armas Remax Axis,"Av. Rafael Cabrera, 24, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 638 26 33 68,,5.0,11.0,es
Gastón Monti,"C. Perojo, 32, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 658 02 92 81,https://www.triumphrealestate.es/,5.0,37.0,es
Gescumar Asesores Inmobiliarios,"C. León y Castillo, 9, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 39 47 66,https://www.gescumar.com/,4.5,17.0,es
Ada Gonzalez Inmobiliaria,"35400 direccion@adagonzalez, Las Palmas, Spain",+34 625 96 18 17,,4.8,49.0,en
CVH Inmobiliaria,"Calle Dr. Waksman, 6, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 660 43 93 29,https://cvhinmobiliaria.com/,5.0,1.0,es
Real Fincas Las Palmas,"C. Alonso Alvarado, 15, Despacho 6, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 682 61 46 50,https://realfincaslaspalmas.com/,5.0,6.0,es
Inmobiliaria Bello Monte,"Calle Domingo J. Navarro, 1 - 1º - Of. 1, esq. Triana, 35002 Palmas de Gran Canaria (las), Las Palmas, Spain",+34 695 58 85 74,,4.5,2.0,es
Vivir e invertir en Canarias,"Av. Alcalde José Ramirez Bethencourt, 13, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 688 90 67 31,https://vivireinvertirencanarias.com/,4.9,30.0,es
Youhome,"C. Capitán Eliseo López Orduña, 22, 35014 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 650 05 61 86,https://www.you-home.es/,5.0,19.0,es
Global Properties,"C. Luis Doreste Silva, 20, Planta Baja Local B, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 622 95 96 20,https://globalpropertiess.es/,5.0,8.0,es
Patricia Santana Saavedra,,+34 604 83 20 43,https://www.instagram.com/patriciass_z/,5.0,9.0,es
PICOLCAN,"P.º de Tomás Morales, 49, bajo, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 29 34 46,http://www.picolcan.com/,4.8,25.0,es
Inmdoor Real Estate,"C. Venegas, 49, 2 D, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 669 67 28 42,http://www.inmdoor.es/,5.0,1.0,es
Maherma S.A.,"C. Escritor Benito Pérez Galdós, 24, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 36 85 24,http://www.maherma.com/,5.0,1.0,es
Arquisuher,,+34 649 19 12 62,https://arquisuher.com/,,,es
Home2Book - Agencia de Alquiler Vacacional Gran Canaria,"Av. Primero de Mayo, 63, Local Bajo, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 648 61 68 02,https://web.home2book.com/canarias/agencia-gestion-alquiler-vacacional-gran-canaria/,4.2,19.0,es
Mintout Inmobiliaria,"Calle de Perdomo, 8, Local 7, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 38 38 30,http://www.mintout.es/,3.4,7.0,es
Pablo Picasarri,"C. de Pérez del Toro, 47, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 691 16 53 84,https://www.pablopicasarri.com/,5.0,6.0,es
"Felix Medina, Inmobiliaria Ziegel","C. de Pérez del Toro, 47, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 697 23 32 04,http://www.ziegel.es/,5.0,25.0,es
Singular Holidays,,+34 647 67 91 86,https://www.singularholidays.com/,5.0,1.0,es
la buena casa,"C. Pedro de Vera, 27, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 38 58 28,https://www.labuenacasa.com/,5.0,5.0,es
Inmobiliaria Aguiar,"LA, C. Senador Castillo Olivares, 51, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 37 10 88,http://www.aguiarinmobiliaria.es/,5.0,3.0,es
Susan Wolf,"C. Padre Claret, 11, bajo, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 40 01 30,http://www.susanwolf.es/,5.0,13.0,es
donpiso,"C. Venegas, 3, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 93 19 19,http://www.donpiso.com/,3.7,30.0,en
HOME-SELECT CANARIAS,"C. Alonso Alvarado, Nº43, 1ºC, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 681 18 91 23,http://homeselectcanarias.es/,,,es
VM Gestión Inmobiliaria - Verónica Maldonado & Ziegel,"C. de Pérez del Toro, 47, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 618 49 10 66,https://www.vmgestioninmobiliaria.es/,5.0,9.0,es
Lanzagorta Inmobiliaria,"C. Alonso Alvarado, 30, 1º, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 13 00 02,,,,es
Outlet de Viviendas,"C. León y Castillo, 128, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 615 15 87 41,http://www.outletdeviviendas.com/,5.0,2.0,es
Inmobiliaria Roca,"Av. Alcalde José Ramirez Bethencourt, 7, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 37 30 33,http://www.inmobiliaria-roca.com/,3.7,3.0,es
Althay inmobiliaria singular,"C. Canalejas, 29, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 667 51 13 83,,5.0,2.0,es
Patricia Santana Saavedra,"C. de Pérez del Toro, 47, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 604 83 40 23,https://www.instagram.com/patriciass_z/,5.0,3.0,es
VIVELOHOME,,+34 631 59 28 24,https://www.vivelohome.com/,,,es
"TESA Activos Inmobiliarios, S.L.","C. Obispo Encina, 19, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 38 35 31,http://www.tesa-ai.com/,3.0,4.0,es
VN Servicios Inmobiliarios,"C. Buenos Aires, 3, 35002 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 43 28 56,http://www.idealista.com/pro/vn-servicios-inmobiliarios/,2.9,10.0,es
"calle: Jose Franchy roca, 28","C. León y Castillo, 16, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",,,,,es
Gestión Global y Mantenimiento - Administración de Fincas Las Palmas,"C. Murga, 18, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 23 35 03,http://www.gestionglobalymantenimiento.com/,4.4,36.0,es
"EXPLHOTA, S.A.","C. Venegas, 15, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 669 08 55 51,http://www.explhota.com/,,,es
Inmobiliaria Gala,"Calle Cebrián, 3, 35003 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 68 97 54,,,,it
a2 home inmobiliaria,"C. Luis Doreste Silva, 28, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 09 90 99,,1.0,1.0,en
Trejo Ramos Inmobiliaria,"C. León y Castillo, 127, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 24 53 54,https://www.trejoramos.es/,,,es
Hidalgo's Real Estate S.L.,,+34 615 84 50 58,https://www.hidalgosrealestate.com/,5.0,16.0,es
Inmobiliaria G.Can,"C. Suárez Naranjo, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",,,,,es
Samuel Chafino,"C. León y Castillo, 241, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 619 22 71 50,,,,en
Yaima Quiñones. RE/MAX LANZAGORTA,"C. León y Castillo, 241, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 650 03 09 88,https://www.instagram.com/yaima_remax_lanzagorta?r=nametag,5.0,17.0,es
Inmobiliaria Alevir - Las Palmas,"Calle Salvador Manrique de Lara, 5, bajo, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 64 31 41,https://www.alevir.com/,5.0,23.0,es
Inmolove Real Estate Gran Canaria,"C. Azores, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",,https://inmolovegc.es/,,,es
Premier Smart Property,"C. León y Castillo, 325, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 67 08 38,http://premiersp.es/,4.0,4.0,es
Rebeca Fernández REMAX Lanzagorta Central,"C. León y Castillo, 241, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 625 47 87 67,https://www.remaxlanzagortacentral.es/,5.0,2.0,es
Jessica Romo Asesora Inmobiliaria Canaria,,+34 828 81 10 44,https://viviendasvacacionaleslaspalmas.es/,5.0,12.0,es
Ingeniería P&C estudio,"C. Ángel Guimerá, 98, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 71 97 23,https://www.inmobiliariapyc.com/,4.9,112.0,es
Calandria Las Palmas,"C. León y Castillo, 359, portal 6, 8 izq, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 618 33 43 77,http://www.lacalandriavilla.com/,5.0,1.0,es
Canary Heaven Inmobiliaria,"C. León y Castillo, 181, Bajo, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 90 81 43,http://canaryheaven.com/,3.7,12.0,es
Subasta Insular,,+34 627 09 68 02,https://subastainsular.com/,,,es
B&B Ocean Ville di lusso,"C. Valencia, 11, 35001 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 651 40 17 48,,5.0,1.0,it
ERA España Inmobiliaria,"C. Pepe García Fajardo, 1A, Local 1, 35012 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 63 57 47,http://erainmobiliaria.es/,5.0,2.0,es
"Inmobiliaria Abc Barber, S.L.","Calle Gral. Mas de Gaminde, 33, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 26 25 26,,3.1,35.0,es
VeryCanary -grupo Landeta Inmobiliaria desde 1986-,"C. León y Castillo, 240, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 695 56 69 01,https://www.idealista.com/pro/verycanary/,,,es
Blue Bay Corralejo,,+34 722 72 91 46,https://www.bluebaycorralejo.com/,,,pt-PT
Cancio Marina,,+34 677 53 55 69,http://canciomarina.es/,,,es
Hubara Proyectos Inmobiliarios,,+34 626 40 86 72,,5.0,1.0,es
RUINOSA,,+34 678 76 49 78,,,,es
Dream Cosmos,,+34 629 02 50 85,https://dreamcosmos.org/,,,es
Hafida's Dream,"C. Matías Padrón, 97, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 658 59 41 43,https://solutionsalandalus.wixsite.com/hafida-1,,,es
COLIVING MOL,"C. Bailén, 19, 35012 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 625 82 88 26,,4.6,22.0,en
Jorge Avila Agente Inmobiliario,,+34 638 86 89 77,http://canarysalehouse.es/,,,es
Canarias Mobile Inmobiliaria,"P.º Chil, 181, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",,,5.0,1.0,es
Solvia Inmobiliaria,"C. León y Castillo, 353, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 91 88 40,https://www.solvia.es/,2.2,67.0,es
"NAFARCA,S.L.","C. Carlos Mauricio Blandy, 44, 35011 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 20 37 00,,5.0,1.0,es
Delgaoliva Promociones,"C. Hermanos García de la Torre, 10, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 24 77 42,,,,es
Red Cerca Inmobiliaria,"Av. Alcalde José Ramirez Bethencourt, 13, 35004 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 78 99 02,,,,es
8thfloor,"C. Alejandro Hidalgo, 3, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 609 90 80 52,http://8thfloor.es/,,,es
OMF Properties,,+34 828 12 01 25,https://www.omfproperty.es/,,,en
Javier Veza Inmobiliaria,,+34 666 83 77 00,http://www.ziegel.es/,,,es
Inmocruz Canarias S L,"3, 1ªplanta, oficina 120, Av. Juan XXIII, 35004 Palmas De Gran Canaria ( Las ), Las Palmas, Spain",+34 928 23 41 12,,,,es
Angel Muñiz Ojeda,"C. Federico de León, 4, 35005 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 24 14 45,,,,es
Beta Realty,"C. los Martínez de Escobar, 24, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 77 79 73,https://betarealty.es/,4.9,74.0,es
Remax Cony Overseas | Agencia inmobiliaria REMAX | Gran Canaria,"C. del Gral. Vives, 51, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 22 06 00,https://linktr.ee/remaxcony,4.6,163.0,es
IDDARA GESTORA PATRIMONIAL,"C. Emilio Castelar, 4, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 657 53 65 35,,5.0,1.0,es
ERA Arenas,"C. León Tolstoi, 25, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 07 00 96,,4.4,86.0,es
"JV Inversiones Inmobiliarias ""Tu inmobiliaria con el lado más humano""","C. Nicolás Estévanez, 11, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 634 45 98 04,http://www.jvinversionesinmobiliarias.com/,5.0,82.0,es
Caroline Experta Inmobiliaria,,+34 610 08 95 01,https://carolinefrohn.exp-spain.com/ecard,5.0,13.0,es
REAL CASA INMOBILIARIA,"C. Fernando Guanarteme, 53, 35010 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 828 73 76 88,https://www.realcasainmobiliaria.es/,5.0,55.0,es
AZ Capital Realty,,+34 635 25 18 82,https://azcapitalrealty.com/,,,es
New Times Inmobiliaria,"Av. José Mesa y López, 8, Planta 3, puerta B, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 22 28 66,https://www.ntinmobiliaria.com/,4.4,42.0,es
Las Palmas 2025,"C. Veintinueve de Abril, 80, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 615 59 33 91,,4.0,8.0,es
Best House Corner,"Av. José Mesa y López, 5, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 90 01 12,http://www.besthousegrancanaria.com/,3.3,7.0,es
Tamogante Servicios Inmobiliarios,"Calle Dr. Grau Bassas, 6, Local, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 602 61 88 70,http://www.tamogante.es/,4.7,101.0,en
Roberto Muñoz Asesor Inmobiliario,"C. del Gral. Vives, 51, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 722 68 90 39,http://www.robemunoz.com/,5.0,21.0,es
LUCAS - LUCA VISMARA - Inmo Gran Canaria - Agente Profesional Inmobiliario Las Palmas - Remax Cony - Venta de Casas),"C. del Gral. Vives, 51, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 685 79 34 43,http://www.inmograncanaria.es/,5.0,4.0,es
El Desvan Canario,"C. Menéndez y Pelayo, 29, 35006 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 928 29 29 94,http://www.eldesvancanario.es/,2.7,121.0,es
KLEOS,"C. los Martínez de Escobar, 24, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 661 54 45 49,,5.0,16.0,es
Perdomo Hábitat SL,"Calle Dr. Grau Bassas, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",+34 666 92 91 65,,4.9,71.0,es
