name,address,international_phone_number,url,rating,reviews_count,language
Spain Life and Houses,"Av. de la Fontana, 2, Local 1A, 03730 Jávea, Alicante, Spain",+34 693 70 67 59,http://www.spainlifeandhouses.es/,4.8,73.0,es
Moraguespons,"nº, D'Ausius March, 13, 03730 Jávea, Alicante, Spain",+34 965 79 39 42,http://www.moraguespons.com/,4.7,42.0,en
Lucas Fox,"Pl. Adolfo Suarez, 23, bajo, 03730 Jávea, Alicante, Spain",+34 965 79 33 63,https://www.lucasfox.com/offices/jav.html,5.0,41.0,en
Randof Real Estate,"Av. de la Llibertat, 47, C, 03730 Platja de l'Arenal, Alicante, Spain",+34 965 76 95 58,https://www.randofrealestate.com/,4.5,18.0,es
Alta Villas Properties,"Av. de la Llibertat, 19, Local 12, 03730 Xàbia, Alicante, Spain",+34 965 79 63 11,https://www.altavillas.com/?utm_source=google&utm_medium=Google+Business+Profile,4.8,50.0,en
Atina,"Carrer Venecia, 2, 03738 Xàbia, Alicante, Spain",+34 966 46 11 28,http://atinainmobiliaria.com/,5.0,171.0,ca
Grupo García,"Carretera Cabo la Nao Pla, 122, 03730 Xàbia, Alicante, Spain",+34 966 48 24 80,https://grupo-garcia.es/,4.9,67.0,es
Javea Rentals,"Ctra. Cabo de la Nao 135, Buzon, 46, 03730 Jávea, Alicante, Spain",+34 965 79 40 59,http://www.javearentals.com/,5.0,51.0,en
Valuvillas,"Ctra. del Cap de la Nau Pla, 141, 03730 Xàbia, Alicante, Spain",+34 691 54 27 43,http://www.valuvillas.com/,4.9,15.0,en
VillaMia Real Estate,"Av. de la Llibertat, 9H, 03730 Xàbia, Alicante, Spain",+34 965 79 41 39,http://www.villamia.net/,4.5,49.0,es
Blanca International,"Av. de l'Arenal, 1, Local C, 03730 Jávea, Alicante, Spain",+34 722 59 53 13,https://www.blancainternational.com/,5.0,11.0,en
Holiday-Estate,"Avinguda d'Àngel Domènech, 10, 03730 Xàbia, Alicante, Spain",+34 649 06 36 01,https://www.holiday-estate.com/,4.9,15.0,en
Llidomar Properties,"Av. de l'Arenal, 5, 03730 Xàbia, Alicante, Spain",+34 965 79 15 05,https://www.llidomarjavea.com/?utm_source=google&utm_medium=local&utm_campaign=Google%20Maps&utm_content=boton_web,4.6,55.0,es
White Javea Real Estate,"Av. de Paris, 33, N° 136, 03730 Jávea, Alicante, Spain",+34 628 02 51 12,https://www.white-javea.com/en/,3.7,3.0,en
Villas-Plots,"Av. de la Llibertat, 19, Local 5, TheHub, 03730 Xàbia, Alicante, Spain",+34 966 46 84 74,http://www.villas-plots.com/,4.4,18.0,en
Deluxe Homes Javea SL,"C. Mar de San Lorenzo, 1, 03730 Jávea, Alicante, Spain",+34 679 34 14 93,https://www.deluxehomesjavea.com/,5.0,34.0,es
Remax Inmomás IV,"Ctra. del Cap de la Nau Pla, 124, Local 5, 03738 Xàbia, Alicante, Spain",+34 966 66 56 51,http://inmomas.remax.es/,4.9,85.0,es
Xabiga Inmobiliaria,"C. Santísimo Cristo del Mar, 33, 03730 Jávea, Alicante, Spain",+34 609 66 22 02,http://www.xabiga.com/,4.2,36.0,es
Key 2 Properties,"Avda, Carrer Príncep d'Astúries, 33, 03730 Xàbia, Alicante, Spain",+34 674 09 50 28,http://www.key2properties.es/,4.4,14.0,en
Jordan-Bay,"Av. de l'Arenal, 6, 03730 Xàbia, Alicante, Spain",+34 653 42 80 74,http://www.jordan-bay.com/,4.1,16.0,en
Arzuaga,"Calle Rda. Nte., 11, 03730 Jávea, Alicante, Spain",+34 655 44 63 02,https://www.arzuagainmobiliaria.com/,4.8,21.0,es
Immo Belgica,"Ctra. Cabo la Nao Placita, 130, 202C, 03730 Jávea, Alicante, Spain",+34 966 09 90 79,http://www.immobelgica.es/,4.9,69.0,es
Enjoy Houses Spain,"Carrer Príncep d'Astúries, 33, 03730 Xàbia, Alicante, Spain",+34 656 37 70 59,http://www.enjoyhousesspain.com/,5.0,18.0,nl
Javea Signature,,+34 653 01 22 18,https://www.javeasignature.com/,4.9,19.0,en
Spanish Casa,"Carrer de Carlos Benimeli, 14, 03730 Xàbia, Alicante, Spain",+34 610 15 13 06,http://www.spanishcasa.com/,5.0,2.0,en
Ahermar,"Av. de la Fontana, 4, 03730 Platja de l'Arenal, Alicante, Spain",+34 965 79 25 92,http://www.ahermar.com/,4.6,27.0,es
Dampier International Luxury Real Estate Javea and Moraira,"Carrer del Roser, 03720 Benissa, Alicante, Spain",+34 684 08 32 16,https://www.dampierinternational.com/,5.0,2.0,en
Javea Mia,"Ctra. del Cap de la Nau Pla, 130, 1.09, 03730 Xàbia, Alicante, Spain",+34 966 27 64 04,http://javeamia.com/,4.8,8.0,en
Villadom Jávea,"Av. de la Fontana, 8, 03730 Xàbia, Alicante, Spain",+34 965 79 48 62,http://www.villadomjavea.com/,4.8,21.0,es
Javea Continental,"Av. Rey Jaime I, 11, 03730 Jávea, Alicante, Spain",+34 965 79 63 66,http://www.javeacontinental.com/,4.6,15.0,es
Rentals Javea,"Camí Casetes, 5, 03730 Xàbia, Alicante, Spain",+34 966 46 31 08,http://rentalsjavea.com/,3.9,36.0,en
Euro Villas Javea,"Av. del Colomer, 6, 03730 Jávea, Alicante, Spain",+34 965 79 24 86,http://www.eurovillasjavea.com/,4.8,5.0,en
Moments Estates,"Carretera, Pla 122 , Centro Comercial La plaza, Local 9, 03730 Cap de la Nau, Alicante, Spain",+34 657 01 82 22,https://momentsestates.com/,5.0,13.0,nl
L´ Aurora Villas Selection,"INMOBILIARIA L'AURORAVILLAS SELECTION, Calle Rda. Nte., 6, 03730 Jávea, Alicante, Spain",+34 635 52 32 28,https://www.lauroravillas.com/,4.5,28.0,es
Casa Boutique Del Mar,"Av. de la Llibertat, 36, 03730 Xàbia, Alicante, Spain",+34 672 43 25 90,https://www.casaboutique-delmar.com/,5.0,10.0,fr
Bartolome Bas Buïgues,"Aptos. Estrella del Sur, Av. de la Llibertat, 2, 03738 Xàbia, Alicante, Spain",+34 965 79 53 86,https://www.bartolomebas.com/,4.3,11.0,es
Sunshine Villas,"Av. de la Fontana, 2, 03730 Xàbia, Alicante, Spain",+34 630 94 91 96,https://sunshinevillas.co.uk/,4.0,1.0,en
House Doctor Costa Blanca,"C. Ibiza, 9, 03737 Xàbia, Alicante, Spain",+34 607 38 78 03,http://www.housedoctorcostablanca.com/,5.0,8.0,en
CostaBlanca Exclusive,"C. del Lago Ontario, 8, 03739 Jávea, Alicante, Spain",+49 2241 1467000,http://www.costablanca-exclusive.com/,4.8,9.0,de
Sky Blue Properties,"Av. de la Llibertat, 19, 03730 Xàbia, Alicante, Spain",+34 665 91 29 73,https://skyblue-properties.com/contact/,5.0,2.0,en
Terramar Costa Blanca,"Pl. Adolfo Suarez, 18, 03730 Jávea, Alicante, Spain",+34 966 46 05 60,http://www.terramar.es/,4.6,16.0,es
Molino Villas,"Av. Rey Jaime I, 17, 03730 Jávea, Alicante, Spain",+34 691 93 47 56,https://www.molinovillas.com/,4.8,18.0,es
Vive Jávea,"Av. dels Furs, 03730 Jávea, Alicante, Spain",+34 613 36 93 62,http://www.vivejavea.com/,5.0,89.0,es
New Home Javea,"Ctra. Cabo la Nao Placita, 126, local/office 2.05, 03730 Jávea, Alicante, Spain",+34 654 43 84 25,https://www.newhomejavea.com/,4.5,61.0,es
Moreno Houses Inmobiliaria,"Carrer d'Azorín, 19, 03730 Xàbia, Alicante, Spain",+34 687 18 12 06,https://www.morenohouses.com/,4.4,30.0,es
Relexhomes,"Av. de la Fontana, 12, Local 1, 03730 Jávea, Alicante, Spain",+34 692 62 95 09,http://relexhomes.com/,4.8,13.0,es
Maravilla Costa,"Ctra. del Cap de la Nau Pla, 124, local 8, 03730 Xàbia, Alicante, Spain",+34 695 41 33 39,http://www.maravilla-costa.com/,4.2,20.0,de
STROBEL REAL ESTATE S.L.,"Av. de Palmela, 21, 03730 Xàbia, Alicante, Spain",+34 603 27 67 83,http://strobelreal.estate/,,,de
Mar Bay,"Ctra. del Cap de la Nau Pla, 116, 03730 Xàbia, Alicante, Spain",+34 622 50 80 08,http://www.mar-bay.com/,5.0,16.0,es
Rimontgó,"Av. de Lepanto, 1, 03730 Jávea, Alicante, Spain",+34 965 79 10 35,https://www.rimontgo.com/,4.8,49.0,es
