name,address,international_phone_number,url,rating,reviews_count,language
Paul Matthew Homes.,"C/ de Sant Pere, 5, 03700 Dénia, Alicante, Spain",+34 643 98 64 47,https://www.paulmatthewhomes.com/,5.0,28.0,en
Pla Inmobiliaria,"C/ de la Mar, 59, 03700 Dénia, Alicante, Spain",+34 667 22 64 87,http://www.plainmobiliaria.com/,4.9,112.0,es
Edeal Homes - Gestión de alquileres vacacionales,"Carrer d'Emilio Oliver, 5, 03700 Dénia, Alicante, Spain",+34 667 04 81 34,https://edealhomes.com/,5.0,72.0,en
Inmobiliaria en Denia - Medina Real Estate,"Carr. de les Marines a Dénia, 171, B, 03700 Denia, Alicante, Spain",+34 609 01 60 21,https://www.medinarealestate.es/,5.0,4.0,es
Inmobiliaria Carmen Vara,"Carrer Carlos Sentí, 1, 03700 Dénia, Alicante, Spain",+34 965 78 05 74,https://www.carmenvaragestioninmobiliaria.com/,4.7,65.0,es
Ciento Once Real Estate,"C/ dels Furs, 13, 03700 Dénia, Alicante, Spain",+34 611 99 89 79,https://www.cientooncerealestate.com/,5.0,12.0,es
Agence immobilière Dénia,"C/ Colon, 40, 03700 Dénia, Alicante, Spain",,https://agence-immobiliere-denia.com/,5.0,25.0,fr
"Denialara Servicios Inmobiliarios - Alquiler Vacacional, Venta y Alquiler de Inmuebles en Dénia","Av d'Alacant, 31, 03700 Dénia, Alicante, Spain",+34 965 78 90 20,https://www.denialara.es/,4.6,325.0,es
Duanes Denia SL,"C/ del Marqués de Campo, 46 4 despacho 10, 03700 Dénia, Alicante, Spain",+34 676 46 00 04,https://www.duanesdenia.com/,4.7,30.0,es
Selecta Homes,"C/ de Diana, 41, 03700 Dénia, Alicante, Spain",+34 865 68 99 12,https://www.selectahomes.com/,4.6,85.0,es
Engel & Völkers Denia,"Gta. del País Valencià, 2, 03700 Denia, Alicante, Spain",,,5.0,4.0,en
R.Fuchs Inmobiliaria,"C/ del Llavador, 8, 03700 Dénia, Alicante, Spain",+34 619 33 30 09,https://www.rfuchsinmobiliaria.com/,4.0,44.0,es
PIRIS Properties,"C/ del Marqués de Campo, 6, 03700 Dénia, Alicante, Spain",+34 966 44 87 18,http://www.piris-properties.com/,4.5,21.0,es
La Sella Dénia Estate Agents,,+34 965 78 42 38,http://www.laselladenia.com/,3.1,15.0,en
DeniaCasas,"Av. Miguel Hernández, 4, Planta Baja, 03700 Denia, Alicante, Spain",+34 678 63 54 77,https://www.deniacasas.es/,4.0,20.0,es
Alquileres Denia Sol,"Av d'Alacant, 9, 03700 Dénia, Alicante, Spain",+34 965 78 71 45,http://www.alquileresdeniasol.es/,4.2,105.0,en
Coastline Properties,"Plaça Jorge Juan, 2, 03700 Dénia, Alicante, Spain",+34 606 79 82 13,http://www.coastlinepropertiesspain.com/,4.7,27.0,en
The Estates,"Carrer Pintor Llorens, 03700 Dénia, Alicante, Spain",+34 965 03 76 20,https://estates-costablanca.com/,5.0,8.0,en
Antje Jahn IAD España,"Av. de Joan Fuster, 5, 03700 Dénia, Alicante, Spain",+34 679 94 10 58,https://www.iadespana.es/en/real-estate-agent/antje.jahn,5.0,26.0,es
OC HABITAT - Dénia,"Plaça Jorge Juan, 03700 Dénia, Alicante, Spain",+34 963 94 66 61,http://www.ochabitat.es/,4.8,28.0,es
Rukawe Homes,"Avda. de Castelló, 5, 03700 Dénia, Alicante, Spain",+34 865 80 89 03,https://www.rukawehomes.com/,5.0,44.0,es
Inmobiliaria Denia - Susan Thomas PSI - Costa Blanca Personal Shopper,"C/ de Ramón y Cajal, 30, 03700 Dénia, Alicante, Spain",+34 640 89 06 70,https://www.susanthomas.es/,5.0,19.0,es
Berkshire Hathaway HomeServices Costa Blanca,"C/ de Diana, 7, 03700 Dénia, Alicante, Spain",+34 965 64 11 25,https://www.bhhscostablanca.com/,3.7,6.0,en
Trovic Real Estate,,+34 610 67 02 17,https://trovic-real-estate.com/,5.0,1.0,nl
RealeHouse Dénia,"C/ del Marqués de Campo, 27, 03700 Dénia, Alicante, Spain",+34 670 23 82 40,https://realehouse.com/contacto/,5.0,3.0,ca
Carlosferien,"Carrer Abu-Zeyan, 12, 03700 Dénia, Alicante, Spain",,https://www.carlosferien.info/,4.2,139.0,es
Coastar Luxury Real Estate,"C/ del Marqués de Campo, 46, 4, 4, 03700 Denia, Alicante, Spain",+34 618 97 80 72,,,,en
Minguez&Jensen,"Pg. del Saladar, 63A, 03700 Dénia, Alicante, Spain",+34 629 73 22 14,http://www.minguezjensen.com/,4.8,41.0,es
Denivan Real Estate-Inversiones,"C/ Colon, 47, 03700 Dénia, Alicante, Spain",+34 686 94 20 03,http://www.denivan.es/,5.0,2.0,es
PISOSDENIA,"C. Calderón, 10, B, 03700 Denia, Alicante, Spain",+34 966 43 23 61,http://www.pisosdenia.com/,4.9,60.0,es
Pro Marina,"C/ de la Mar, 38A, 03700 Dénia, Alicante, Spain",+34 966 42 59 63,https://www.promarina.es/,3.6,53.0,ca
REMAX Amanecer Inmobiliaria Dénia,"C/ les Marines, 9, 03700 Dénia, Alicante, Spain",+34 636 38 90 88,https://www.remaxamanecer.es/,5.0,7.0,es
Dacasas,"Carretera de Alcalí a la Playa, 30, 03700 Dénia, Alicante, Spain",+34 629 98 14 87,https://www.dacasas.es/,5.0,43.0,nl
Property Consulting Spain by Jade-Villas,,,http://www.propertyconsultingspain.com/,5.0,3.0,es
Casas Denia Asesoría Inmobiliaria,"2º, Plaça de la Constitució, 2, 03700 Dénia, Alicante, Spain",+34 639 87 58 75,http://casasdenia.es/,5.0,5.0,es
Click-Casas,,+34 656 64 57 70,https://www.click-casas.com/,5.0,1.0,en
Euro Holding,"C/ del Marqués de Campo, 36, 03700 Dénia, Alicante, Spain",+34 965 78 08 54,http://ehd.es/,4.1,30.0,es
Revianel S.L.,"C/ del Marqués de Campo, 49, 03700 Dénia, Alicante, Spain",+34 636 98 62 46,https://revianel.com/,4.0,1.0,es
