name,address,international_phone_number,url,rating,reviews_count,language
Villa Calma,"C. Gran Canaria, 29, 35629 Tarajalejo, Las Palmas, España",+34 722 55 47 42,http://www.rentpeace.net/,5.0,14.0,es
Inmobiliaria Guatema,"C. Juan Sebastián Elcano, 22, Local bajo izquierdo, 35660 Corralejo, Las Palmas, España",+34 928 86 74 94,https://www.inmobiliariaguatema.com/,4.3,45.0,es
Villa Ingrid,"C. Aloe, 6, 35629 Las Playitas, Las Palmas, España",+34 654 23 64 26,https://www.airbnb.com/l/mhE8hRhk,5.0,2.0,es
Real Inmobiliaria Jandia S.L.U.,"Calle Dip. M. Velazquez Cabrera n.9, 35625 Morro Jable, Fuerteventura, Las Palmas, España",+34 680 17 67 76,https://www.realinmobiliariajandia.com/,4.7,23.0,en
Inmobinet Morro Jable,"Calle Ntra. Sra. del Carmen, 10, 35625 Morro Jable, Las Palmas, España",+34 613 03 30 06,http://www.inmobinet.es/,4.9,31.0,es
Real Estate Manuela Scaringi,"C. Diputado Manuel Velázquez Cabrera, 23, LOC 2, 35625 Morro Jable, Las Palmas, España",+34 632 75 77 03,https://www.manuelascaringi.com/,3.7,18.0,it
Viviendas Vacacionales Casa Hierro Jandía,"C. Diputado Manuel Velázquez Cabrera, 16, 35625 Morro Jable, Las Palmas, España",+34 646 41 85 41,http://casahierrojandia.com/,4.8,4.0,es
Fuerte Estate,"C. Gambuesas, 2, 35625 Morro Jable, Las Palmas, España",+34 670 46 85 06,,3.0,4.0,es
Canary Islands Brokers SL,"C. San Buenaventura, 11, 35625 Morro Jable, Las Palmas, España",+34 650 47 55 41,https://www.facebook.com/profile.php?id=61560120970781&sfnsn=wa,5.0,6.0,es
AlquilerFuerteventura,"Av. de Jandía, 17, 35625 Morro Jable, Las Palmas, España",+34 919 40 96 78,,,,es
Fuerte-Royal Immobilien,"Bahia Calma, Shopping Center ""Bahia Calma"", Local 109 - Punta de Molinillos, 35627 Costa Calma, Fuerteventura, Las Palmas, España",+34 629 03 94 97,http://www.fuerte-royal.com/,4.4,60.0,de
Sol Y Mar Palmeras SL,"C. Playa de la Jaqueta, 35627 Costa Calma, Las Palmas, España",,http://www.solymar-fuerteventura.com/,4.4,44.0,es
Fuerteurlaub,"C. Punta de Barlovento, 14, 35627 Costa Calma, Las Palmas, España",+34 649 47 79 09,http://fuerteurlaub.de/,4.9,93.0,es
MS Property,"Av. Happag Lloyd, 1, 35627 Costa Calma, Las Palmas, España",+34 660 12 20 50,https://www.msproperty.biz/,5.0,1.0,es
La Residencia Costa Calma S L,"Lugar Puerto De La Cebada, 0 S N, 35627 Urbanización Cañada Del Río, Las Palmas, España",+34 928 87 90 48,,4.7,3.0,es
Apartamenty Fuerteventura,"Puerto de la Cebada, 6, 35627 Costa Calma, Las Palmas, España",+48 509 519 516,https://islando.es/,5.0,3.0,es
Kirchenmayer and Partner,"C. Punta del Roquito, 5, Bungalow 24, 35627 Costa Calma, Las Palmas, España",+34 628 13 68 23,https://www.kirchenmayer.com/,4.8,26.0,en
Finca Vida,"35627 Jandia, Las Palmas, España",+34 928 54 90 14,http://www.fincavida.com/,4.9,35.0,en
Julien Properties Fuerteventura,"C. Lepanto, 10, 35640 Corralejo, Las Palmas, España",+34 664 72 36 16,http://www.julienpropertiesfuerteventura.com/,5.0,71.0,fr
Fuerteventura RE,"C. María González Carballo, 3, 35660 Corralejo, Las Palmas, España",+34 608 79 70 26,https://fuerteventura-re.com/,4.8,59.0,es
Fuerteventura.House- Holidays,"C. María González Carballo, 6, Bajo, 35660 Corralejo, Las Palmas, España",+34 699 31 66 10,https://www.fuerteventura.house/,5.0,20.0,es
CasAmar Inmobiliaria - Real Estate en Fuerteventura,"C. Juan de Austria, 9, 35660 Corralejo, Las Palmas, España",+34 624 62 90 57,https://casamarfuerteventura.com/,5.0,24.0,es
Carpe Mundi Inmobiliaria,"Calle Hibisco, 1 C.C, El Campanario, Local B29, 35660 Corralejo, Las Palmas, España",+34 928 13 80 65,http://www.carpe-mundi.com/,4.7,100.0,it
Innova Home Fuerteventura,"C. Pizarro, 40, 35660 Corralejo, Las Palmas, España",+34 699 86 44 53,https://www.innovahomefue.com/,4.3,8.0,es
Real Estate Fuerteventura,"Calle, 35660 Corralejo, Las Palmas, España",,,5.0,2.0,en
KaZa Hogar Inmobiliaria,"C. Churruca, 92, 35660 Corralejo, Las Palmas, España",+34 928 53 67 03,http://www.kaza-hogar.com/,4.8,14.0,es
HOUSEINFUERTE Servicios Inmobiliarios,"C. José Segura Torres, 2, 35660 Corralejo, Las Palmas, España",+34 602 56 80 72,https://www.houseinfuerte.com/,5.0,2.0,it
Fuerteventura Property World,"35660 Corralejo, Las Palmas, España",+34 626 91 14 21,http://www.fuerteventurapropertyworld.com/,4.5,21.0,en
Appartamenti Fuerteventura,"C. Acebuche, 35660 Corralejo, Las Palmas, España",,https://www.appartamentifuerteventura.it/,5.0,1.0,it
INMOBILIARIA CARMEN VILLAZAN - CORRALEJO,"Oasis Tamarindo, C. Pedro y Guy Vandaele, 3, Local 12, 35660 Corralejo, Las Palmas, España",+34 928 16 01 73,http://www.carmenvillazan.com/,5.0,3.0,es
EUROHOUSE Real-Estate Fuerteventura,"C. Falúa, 35660 Corralejo, Las Palmas, España",+34 649 59 59 42,http://www.realestate-eurohouse.com/,5.0,2.0,es
Loft on the Beach iRent Fuerteventura,"Av. Ntra. Sra. del Carmen, 7, 35660 Corralejo, Las Palmas, España",+34 655 01 45 50,https://www.avaibook.com/reservas/nueva_reserva.php?cod_alojamiento=234657&lang=es&referencia_propietario=GOOGLE,4.8,8.0,it
Mercadopolis Inmobiliaria,"C. Playa Cho León, 23, 35660 Corralejo, Las Palmas, España",+34 828 04 39 58,https://www.mercadopolis-inmobiliaria.es/,5.0,16.0,es
BEACH HOUSE FUERTEVENTURA,"C. Bajo Amarillo, n. 1, 35660 Corralejo, Las Palmas, España",+34 610 94 54 72,http://www.beachousefv.es/,5.0,5.0,it
Fuerteventura Residences,"Av. José Franchy Roca, local 7, 35610 Castillo Caleta de Fuste, Las Palmas, España",+34 928 16 00 06,https://fuerteventuraresidences.com/,4.8,56.0,en
Fuerteventura Property Stop,"Locale 7, San Jorge Hotel, 35610 Castillo Caleta de Fuste, Las Palmas, España",+34 628 70 05 94,http://www.propertystop.es/,4.7,45.0,en
Top Canary Villas,"C. El Greco, s/n, 35610 Castillo Caleta de Fuste, Las Palmas, España",+34 673 24 94 27,http://www.topcanaryvillas.com/,4.7,10.0,es
Magic Residencial Fuer S.L.,"Calle Alcalde Juan Evora Suárez, Local 4, 35610 Caleta de Fuste - El Castillo (Fuerteventura), Las Palmas, España",+34 928 16 00 04,http://www.fuerteventuraresidences.com/,3.7,3.0,es
Fuertevacanze,"C. El Greco, s/n, 35610 Castillo Caleta de Fuste, Las Palmas, España",+34 692 02 03 27,http://www.fuertevacanze.eu/index.html,5.0,9.0,it
Islaya Sueño Angy,"C. El Greco, 35610 Castillo Caleta de Fuste, Las Palmas, España",+34 623 01 37 21,https://www.islayasueno.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8724101072747176565,4.7,6.0,fr
Fuerte Holiday Rental,"C. Marcial Sánchez Velazquez, 35610 Castillo Caleta de Fuste, Las Palmas, España",+34 659 73 47 03,https://www.fuerteholidayrental.es/,5.0,4.0,es
Blue Reef Estates,,+34 658 08 83 47,https://bluereefestates.com/,5.0,37.0,fr
