name,address,international_phone_number,url,rating,reviews_count
"Denialara Servicios Inmobiliarios - Alquiler Vacacional, Venta y Alquiler de Inmuebles en Dénia","Av d'Alacant, 31, 03700 Dénia, Alicante, España",+34 965 78 90 20,https://www.denialara.es/,4.6,323.0
SJW Inmobiliaria Marina Alta,,+34 626 80 90 06,https://www.sjw-inmo.com/,5.0,1.0
Duanes Denia SL,"C/ del Marqués de Campo, 46 4 despacho 10, 03700 Dénia, Alicante, España",+34 676 46 00 04,https://www.duanesdenia.com/,4.7,30.0
Inmobiliaria Denirent,"Carrer de Campo Torres, 22, 03700 Dénia, Alicante, España",+34 697 93 14 34,https://www.denirent.com/,4.7,190.0
PISOSDENIA,"C. Calderón, 10, B, 03700 Denia, Alicante, España",+34 966 43 23 61,http://www.pisosdenia.com/,4.9,58.0
DeniaCasas,"Av. Miguel Hernández, 4, Planta Baja, 03700 Denia, Alicante, España",+34 678 63 54 77,https://www.deniacasas.es/,4.0,20.0
Blumelia Real Estate | Inmobiliaria de lujo en Dénia,"Carrer de la Via, 37, 03700 Dénia, Alicante, España",+34 655 67 69 98,https://www.blumelia.com/,4.9,30.0
R.Fuchs Inmobiliaria,"C/ del Llavador, 8, 03700 Dénia, Alicante, España",+34 619 33 30 09,https://www.rfuchsinmobiliaria.com/,4.0,44.0
Alquileres Denia Sol,"Av d'Alacant, 9, 03700 Dénia, Alicante, España",+34 965 78 71 45,http://www.alquileresdeniasol.es/,4.2,105.0
Dénia Investissement Real Estate,"C/ Quevedo, 1, bajo C, 03700 Dénia, Alicante, España",+34 649 14 28 64,https://www.deniainvestissement.com/,5.0,48.0
HomeEspaña,"C/ del Llavador, 15, 03700 Dénia, Alicante, España",+34 965 74 31 86,https://www.homeespana.com/,4.6,164.0
INMO EXPERT Boutique Real Estate & Legal Services,"C/ del Marqués de Campo, 46, 3-9, 03700 Dénia, Alicante, España",+34 649 07 95 03,http://inmo-expert.com/,5.0,100.0
Inmodemar,"Pg. del Saladar, 93, 03700 Dénia, Alicante, España",+34 966 43 28 24,http://www.inmodemar.com/,5.0,11.0
Minguez&Jensen,"Pg. del Saladar, 63A, 03700 Dénia, Alicante, España",+34 629 73 22 14,http://www.minguezjensen.com/,4.8,41.0
Inmovidal Gestión Inmobiliaria,"Carr. de les Marines a Dénia, km 1, 2, 03700 Denia, Alicante, España",+34 965 78 08 60,http://www.inmovidal.com/,4.3,56.0
Vitalcasa,"Carrer Carlos Sentí, 3, 03700 Dénia, Alicante, España",+34 966 43 17 22,https://www.vitalcasa.com/,4.2,52.0
Habitat Denia,"Carr. de les Marines a Dénia, 164, Apt Fiesta, 03700 Denia, Alicante, España",+34 609 75 96 37,http://www.habitatdenia.com/,4.5,38.0
Inmobiliaria InmoSpecialist en Dénia,"C/ de Diana, 41, 03700 Dénia, Alicante, España",+34 644 66 62 20,https://www.inmospecialist.com/es/?utm_source=gbp&utm_medium=organic&utm_campaign=ficha-gbp&utm_term=generico,3.3,4.0
Inmobiliaria Villas Mor,"C/ Quevedo, 15, 03700 Dénia, Alicante, España",+34 966 42 53 35,http://www.villasmor.com/,4.8,22.0
Inmobiliaria Inmoden Denia,"Carrer del Dr. Fleming, 12, 03700 Dénia, Alicante, España",+34 965 78 96 09,http://www.inmoden.es/,4.2,29.0
Sunseacasas,,+34 636 63 62 98,https://sunseacasas.es/,5.0,60.0
Stella Inmo Consulting,"Esplanada Cervantes, 19, esc. A, 2º, 4, 03700 Dénia, Alicante, España",+34 966 43 52 38,https://www.stella-consult.com/,4.8,68.0
Azul Denia Servicios Inmobiliarios,"Av d'Alacant, 27, 03700 Dénia, Alicante, España",+34 966 42 75 46,http://www.azuldenia.com/,4.3,18.0
Selecta Homes,"C/ de Diana, 41, 03700 Dénia, Alicante, España",+34 865 68 99 12,https://www.selectahomes.com/,4.6,85.0
Inmobiliaria AFIN,"C/ de Diana, 46, Suite A-7, 03700 Denia, Alicante, España",+34 966 10 62 68,http://www.habitaledenia.com/,3.3,19.0
PIRIS Properties,"C/ del Marqués de Campo, 6, 03700 Dénia, Alicante, España",+34 966 44 87 18,http://www.piris-properties.com/,4.5,21.0
Inmobiliaria Emiris Homes Denia,"Carrer Carlos Sentí, 37, 03700 Dénia, Alicante, España",+34 966 47 73 58,https://www.emirishomes.com/?utm_source=gbp&utm_medium=organic&utm_campaign=ficha-gbp&utm_term=generico,4.9,18.0
Mundo Homes Denia,"Av. Miguel Hernández, 6, 03700 Denia, Alicante, España",+34 966 21 99 32,https://www.mundohomesdenia.com/,4.9,35.0
Abbey Properties – Estate Agents in Denia | Since 1971,"C/ de Patricio Ferrándiz, 33, C, 03700 Dénia, Alicante, España",+34 965 78 85 15,https://www.abbeyproperties.eu/,4.8,59.0
PISO24.EU,"C/ del Marqués de Campo, 46, 03700 Geschäftshaus, Alicante, España",+34 966 42 72 07,http://www.piso24.eu/,4.0,12.0
Todo Dénia Inmo,"Carrer de Manuel Sanchis Guarner, 4C, 03700 Dénia, Alicante, España",+34 966 42 42 86,http://www.tododenia-inmo.com/,4.0,7.0
Gestión Inmobiliaria Marina Alta,"C/ de Sandunga, 41, 03700 Dénia, Alicante, España",+34 966 42 35 43,http://www.gestioninmobiliariamarinaalta.com/,4.9,11.0
Vives Pons Homes,"37 D, C/ del Marqués de Campo, 03700 Dénia, Alicante, España",+34 965 78 00 00,http://www.vivesponshomes.com/,4.8,45.0
Dénia Home Care,"Carrer Abu-S-Salt, 3, L' BAJO, 03700 Denia, Alicante, España",+34 607 80 49 84,http://www.deniahomecare.com/,4.3,4.0
Agencia Mediterranea Denia,"Plaça Benidorm, nº1, 03700 Dénia, Alicante, España",+34 966 44 53 39,http://www.agenciamediterranea.com/,3.7,12.0
El Portet Inmobiliaria - Real Estate,"Esplanada Cervantes, 3, 03700 Denia, Alicante, España",+34 658 47 03 17,https://www.elportetinmobiliaria.com/,5.0,15.0
Agence immobilière Dénia,"C/ Colon, 40, 03700 Dénia, Alicante, España",,https://agence-immobiliere-denia.com/,5.0,25.0
La Naya Real Estate Denia,"C/ de Diana, 7, 1º, 03700 Denia, Alicante, España",+34 685 56 22 71,http://www.lanayarealestate.com/,5.0,11.0
Inmobiliaria en Denia - Medina Real Estate,"Carr. de les Marines a Dénia, 171, B, 03700 Denia, Alicante, España",+34 609 01 60 21,https://www.medinarealestate.es/,5.0,4.0
OC HABITAT - Dénia,"Plaça Jorge Juan, 03700 Dénia, Alicante, España",+34 963 94 66 61,http://www.ochabitat.es/,4.8,28.0
Inmoconcept,"C/ del Marqués de Campo, 39, Esc A1, Entlo 2, 03700 Denia, Alicante, España",+34 966 43 26 14,http://www.inmoconcept.com/,4.9,8.0
Anacasa,"Av d'Alacant, 37, 03700 Dénia, Alicante, España",+34 962 85 80 80,https://www.anacasa.es/,4.2,74.0
Marina Alta Holidays - Agencia de Alquiler Vacacional Inmobiliaria,"C/ Sant Josep, 11, 03700 Dénia, Alicante, España",+34 652 40 68 29,https://www.marinaaltaholidays.es/,5.0,30.0
Engel & Völkers Denia,"Gta. del País Valencià, 2, 03700 Denia, Alicante, España",,,5.0,3.0
Espacios Dénia Inmobiliaria,"C/Ramón y Cajal portal 5 E 1º, Pta nº 5, 03700 Denia, Alicante, España",+34 674 91 51 51,http://www.espaciosdenia.com/,4.3,3.0
Romer Playa Denia,"Carrer Assagador de la Marjal, s/n, 03700 Dénia, Alicante, España",+34 606 36 28 99,http://www.romerplaya.com/,4.0,41.0
ProMarina,"C/ de la Mar, 38A, 03700 Dénia, Alicante, España",+34 966 42 59 63,https://www.promarina.es/,3.6,53.0
Casas Denia Asesoría Inmobiliaria,"2º, Plaça de la Constitució, 2, 03700 Dénia, Alicante, España",+34 639 87 58 75,http://casasdenia.es/,5.0,5.0
Inmobiliaria Villa D'Or,"Carrer Carlos Sentí, 13, 03700 Dénia, Alicante, España",+34 622 30 06 26,http://inmovillador.com/,4.3,9.0
Albadomus,"C/ de Patricio Ferrándiz, 66, E, 03700 Dénia, Alicante, España",+34 865 68 95 55,http://www.albadomus.com/,4.0,10.0
Revianel S.L.,"C/ del Marqués de Campo, 49, 03700 Dénia, Alicante, España",+34 636 98 62 46,https://revianel.com/,4.0,1.0
Euro Holding,"C/ del Marqués de Campo, 36, 03700 Dénia, Alicante, España",+34 965 78 08 54,http://ehd.es/,4.1,30.0
Casas Singulares,"C/ del Marqués de Campo, 45, 1ºA, 03700 Denia, Alicante, España",+34 606 79 83 34,http://www.casassingulares.eu/,5.0,9.0
Romer,"Carr. de les Marines a Dénia, 103, 03700 Denia, Alicante, España",+34 965 78 49 31,https://www.romerdenia.com/,,
Blom Group Real Estate,"C/ de Loreto, 3, 03700 Dénia, Alicante, España",+34 644 28 53 94,http://www.blomgroup.eu/,5.0,32.0
COASTLINE PROPERTIES,"Plaça Jorge Juan, 2, 03700 Dénia, Alicante, España",+34 606 79 82 13,http://www.coastlinepropertiesspain.com/,4.7,27.0
Immobilien Bär,"Pg. del Saladar, 102, 03700 Dénia, Alicante, España",+34 965 78 85 97,http://www.immobaer.com/,4.8,46.0
Arena Inmobiliaria,"Carr. de les Marines a Dénia, 118, 03700 Denia, Alicante, España",+34 608 10 54 38,https://www.arenadenia.com/,4.7,7.0
Rukawe Homes,"Avda. de Castelló, 5, 03700 Dénia, Alicante, España",+34 865 80 89 03,https://www.rukawehomes.com/,5.0,44.0
REMAX Amanecer Inmobiliaria Dénia,"C/ les Marines, 9, 03700 Dénia, Alicante, España",+34 636 38 90 88,https://www.remaxamanecer.es/,5.0,7.0
Carlosferien,"Carrer Abu-Zeyan, 12, 03700 Dénia, Alicante, España",,https://www.carlosferien.info/,4.2,138.0
