name,address,international_phone_number,url,rating,reviews_count
OASYSHOME INMOBILIARIA,"C. Prta de Murcia, 8, 30201 Cartagena, Murcia, España",+34 622 82 49 31,https://www.oasyshome.es/,4.8,25.0
Comprarcasa,"C. Comedias, 2, 30201 Cartagena, Murcia, España",+34 680 83 43 94,,5.0,10.0
Group Union,"C. Mayor, 3, 30201 Cartagena, Murcia, España",+34 968 32 10 11,http://www.inmobiliariagrupounion.com/,3.3,28.0
Promurcia Cartagena,"C. Carlos III, 61, 9F, 30203 Cartagena, Murcia, España",+34 622 33 70 98,http://promurcia.com/,5.0,8.0
Inmobiliaria Ferrer,"C. Prta de Murcia, 8, 30201 Cartagena, Murcia, España",+34 654 65 83 93,https://inmoferrer.com/,4.2,5.0
VivirCartagena,"C. San Francisco, 10, 30202 Cartagena, Murcia, España",+34 691 47 57 38,https://www.vivircartagena.es/,3.0,29.0
Nueva Santa Lucía,"C. Pedro Pardo, 30, 30202 Cartagena, Murcia, España",,,4.8,8.0
Inmobiliaria Nuevo Hogar de Cartagena SL,"Plaza del Ayutamiento nº2, bajo, 30202 Cartagena, Murcia, España",+34 968 12 04 16,,,
grupoactiva3,,+34 660 59 79 51,https://www.grupoactiva3.com/,5.0,1.0
UrbincasaShop - Inmobiliaria,"Pl. San Sebastián, 7, 30201 Cartagena, Murcia, España",+34 968 51 03 80,http://urbincasa.es/,4.6,5.0
Patrón,"Pl. Castellini, 4, 30201 Cartagena, Murcia, España",+34 968 12 50 41,http://www.patroninmobiliaria.com/,2.8,13.0
Jorge Leon Nieto,"C. Comedias, 2, 30201 Cartagena, Murcia, España",+34 968 08 64 25,,3.7,15.0
