name,address,international_phone_number,url,rating,reviews_count
Inmobiliaria Kabuki,"Cam. de Rda., 86, 1ºD, Ronda, 18004 Granada, España",+34 601 18 56 77,http://www.inmobiliariakabuki.com/,4.8,337.0
Inmogr,"C. José Recuerda, 3, Local 10, Ronda, 18004 Granada, España",+34 627 41 83 48,https://inmogr.es/,4.6,276.0
Inmobiliaria Garnata,"Cam. de Rda., 86, 1° derecha, Ronda, 18004 Granada, España",+34 686 45 95 33,http://www.garnatainmobiliaria.jimdo.com/,5.0,133.0
Inmobiliaria Uno Granada,"C. de la Sultana, 1, Local 3, Genil, 18008 Granada, España",+34 958 30 40 40,http://www.inmobiliariauno.es/,4.7,213.0
RuizcasasInmobiliaria,"C. Sagrada Familia, 23, Chana, 18015 Granada, España",+34 958 97 53 60,https://ruizcasasinmobiliaria.es/,4.7,106.0
Inmobiliaria Márquez,"Cam. de Rda., 101, Ronda, 18003 Granada, España",+34 958 25 25 90,http://www.inmobiliariamarquez.com/,4.7,322.0
Montalvo Grupo Inmobiliario,"Cam. de Rda., 23, Ronda, 18006 Granada, España",+34 958 64 26 20,http://www.encasadelasmontalvo.com/,4.8,284.0
Equity Inmobiliaria,"C. Pedro Antonio de Alarcón, 2, Ronda, 18005 Granada, España",+34 958 94 32 07,http://www.equityinmobiliaria.com/,4.9,341.0
RUTARIA INMOBILIARIA,"C. Faisán, 7, Beiro, 18014 Granada, España",+34 958 64 23 29,http://www.rutariainmobiliaria.com/,4.9,103.0
Velez Casas,"P.º de la Bomba, 16, bajo 2, Centro, 18008 Granada, España",+34 958 22 52 19,http://www.velezcasas.com/,4.9,313.0
Reforcasa Inmobiliaria,"Arabial, 52, Ronda, 18004 Granada, España",+34 958 08 95 64,https://www.reforcasa.com/,4.8,149.0
Gestión Inmobiliaria Emilio Funes,"C. Manuel Tovar, 3, Chana, 18015 Granada, España",+34 958 29 09 30,,3.9,34.0
Grupo Navygar,"C. Palencia, 11, Zaidín, 18007 Granada, España",+34 958 12 35 11,https://gruponavygar.com/,4.8,217.0
INMOFUTURO,"C/Dr. López Font, Edif. Granate. Local 10. Parque del Genil, Ronda, 18004 Granada, España",+34 958 56 01 91,http://www.inmofuturo.es/,4.9,112.0
Inmobiliaria Granada y Costa,"Av. de Andalucía, 9, local 1, Beiro, 18014 Granada, España",+34 958 20 76 27,http://www.inmobiliariagranadaycosta.com/,4.1,33.0
Si Soluciones Inmobiliarias,"Camino de Ronda, 140, Si Soluciones Inmobiliarias, Ronda, 18003 Granada, España",+34 958 29 23 17,http://www.sisolucionesinmobiliarias.es/,4.7,103.0
Ivercasa inmobiliaria de Granada,"C. Acera del Darro, 10, 2ª Planta, Centro, 18005 Granada, España",+34 958 53 54 55,https://www.ivercasa.com/,4.4,143.0
Living Now Nevada,"Avda. Divina Pastora 9, Urb. Triunfo Jardín, Local 17, Despacho 1, Albaicín, 18012 Granada, España",+34 676 35 10 79,http://www.livingnownevada.es/,4.7,51.0
Grupo Torres Inmobiliaria - Recogidas,"C. Recogidas, 53, Ronda, 18005 Granada, España",+34 858 68 01 50,https://grupotorres.com/,4.7,109.0
Inmobiliaria Sol Granada,"C. Echegaray, 3, Chana, 18015 Granada, España",+34 958 29 41 68,,3.5,2.0
Soluciones Inmobiliarias,"Av. de Andalucía, 83, Chana, 18014 Granada, España",+34 617 22 81 10,http://www.solucionesinmobiliarias.info/,4.7,36.0
Inmobiliaria SG,"C. Gran Vía de Colón, 10, 1ºB, Centro, 18010 Granada, España",+34 958 22 54 77,http://www.inmobiliariasg.com/,4.4,105.0
Dacisa Inmobiliaria,"Arabial, 125, local 7, Ronda, 18003 Granada, España",+34 958 27 35 70,http://www.dacisa.com/,4.9,46.0
GRUPO INMOBILIARIO DE GRANADA,"Pl. del Campillo, 2, Centro, 18009 Granada, España",,http://grupoinmobiliariodegranada.com/,4.8,19.0
Inmobiliaria Grande,"C. Recogidas, 13, 1ºA, Centro, 18008 Granada, España",+34 958 25 24 61,https://www.inmobiliariagrande.com/,4.5,61.0
deLuna Homes - Inmobiliaria en Granada,"C. Méndez Núñez, 7, Ronda, 18003 Granada, España",+34 958 20 10 10,https://www.delunahomes.com/,4.2,77.0
Soluciones Inmobiliarias,"C. Méndez Núñez, 7-9, Ronda, 18003 Granada, España",+34 610 47 96 34,http://www.solucionesinmobiliarias.info/,4.8,42.0
Einstein Agencia Inmobiliaria,"Plaza de Albert Einstein 3, Edificio Elvira II, Local 22, Ronda, 18002 Granada, España",+34 657 81 83 50,https://www.inmobiliriaeinstein.com/,4.9,26.0
InmoNevada,"Calle Dr. Fermín Garrido, 5, bajo 2, Beiro, 18012 Granada, España",+34 654 99 65 64,http://www.inmonevada.com/,4.0,68.0
Grupo Lares Inmobiliaria,"C. Azorín, 3, Ronda, 18004 Granada, España",+34 674 34 71 28,http://www.grupolares.es/,5.0,30.0
Inmobiliaria en Granada - Andalucía Property,"Cam. de Rda., 113, Ronda, 18003 Granada, España",+34 958 25 83 13,https://andaluciaproperty.es/,4.6,34.0
Donpiso Granada,"C. Periodista Eugenio Selles, 13, Chana, 18014 Granada, España",+34 858 10 41 14,http://www.donpisogranada.net/,4.7,127.0
Grupo Torres Inmobiliaria - Sócrates,"C. Sócrates, 1, Centro, 18002 Granada, España",+34 958 52 61 57,https://grupotorres.com/,4.7,71.0
Inmobiliaria Nueva Granada,"C. Artesano Molero, 4, Ronda, 18004 Granada, España",+34 667 65 48 40,https://nuevagranada.es/,5.0,9.0
Furuholmen Consultores Inmobiliarios,"C. Escultor Pablo Loyzaga, 6, Beiro, 18014 Granada, España",+34 958 27 27 57,http://pisosgranada.es/,4.2,27.0
INMOPISO ALONSO,"Av. de Cadiz, Nº46, LOCAL 11, Zaidín, 18006 Granada, España",+34 645 95 76 39,http://www.inmopisoalonso.com/,4.7,129.0
Inmobiliaria C&E,"C/ San Juan de Dios, 14, Centro, 18001 Granada, España",+34 619 38 25 88,http://www.inmobiliariacye.com/,4.2,51.0
RyL Viviendas,"Av. de Juan Pablo II, 29, Local 1, Beiro, 18014 Granada, España",+34 619 78 36 04,https://www.rylviviendas.com/,4.5,47.0
Inmobiliaria Goti,"C. Emperatriz Eugenia, 16, Ronda, 18002 Granada, España",+34 676 90 88 23,https://www.inmogoti.com/,4.3,96.0
NOVO Gestión Inmobiliaria,"C. Pintor Zuloaga, 16, Ronda, 18005 Granada, España",+34 958 26 62 57,http://www.inmobiliarianovo.com/,4.7,48.0
Inmobiliaria las Flores,"C. Escultor Pablo Loyzaga, nº 6, Beiro, 18014 Granada, España",+34 607 95 80 50,,3.4,5.0
Rubí Homes,"Av. Dr. Oloriz, 9, Local 1, Beiro, 18012 Granada, España",+34 658 43 27 11,http://www.rubihomes.es/,4.5,96.0
.,"Av. de Madrid, 4, Albaicín, 18012 Granada, España",+34 664 58 43 73,,4.7,206.0
PLANCASA S.L,"Av. de América, 47, Zaidín, 18008 Granada, España",+34 858 70 12 80,http://plancasainmobiliaria.com/,4.9,62.0
Gralusa Inmobiliaria,"C/ San Juan de Dios, 1, Centro, 18001 Granada, España",+34 958 04 94 04,http://www.gralusa.com/,4.6,41.0
Inmobiliaria Franvi y R&M Abogado,"Joaquina Eguaras, Norte, 18013 Granada, España",+34 958 17 10 47,http://www.inmobiliariafranvi.es/,5.0,5.0
Grupo Eidos Consultoría Patrimonial,"Pje. Recogidas, 1, Ronda, 18005 Granada, España",+34 653 10 03 48,https://www.grupoeidos.com/,5.0,86.0
RED Inmobiliaria Constitución,"C. Rector Marín Ocete, 2, Beiro, 18014 Granada, España",+34 958 97 70 67,https://www.redconstitucion.com/,5.0,27.0
Aqaba Inmobiliaria,"Edificio Maciá, Pl. del Campillo, 2, 7º I, Centro, 18009 Granada, España",+34 958 26 53 63,http://www.aqaba.es/,4.7,62.0
In Vivus Soluciones Inmobiliarias,"Av. Federico García Lorca, 13, Local 7, Norte, 18014 Granada, España",+34 671 85 39 33,https://www.invivusgranada.es/,4.3,20.0
Inmobiliaria Granada 360,,+34 651 53 99 26,,5.0,22.0
NB HOUSE,"CALLE CISNE 9, C. Ruiseñor, 11, ENTRADA POR, Beiro, 18012 Granada, España",+34 646 46 08 67,http://www.nbhouse.es/,4.7,43.0
Inmobiliaria TRIUNFO,"TRIUNFO JARDIN, Av. Divina Pastora, 7, local 2, Albaicín, 18012 Granada, España",+34 656 95 25 86,http://inmobiliariatriunfo.com/,3.3,45.0
Daniel Morell Luna,"C. Pedro Antonio de Alarcón, 32, Ronda, 18002 Granada, España",+34 958 28 13 29,,4.9,18.0
Inmobiliaria Avanti Plus,"Calle Martínez Campos, 9, Ronda, 18005 Granada, España",+34 664 49 84 11,http://avantiplus.es/,4.5,42.0
VIVEenGRANADA,"C. Periodista Fernando Gómez de la Cruz, 17, Edificio Atenea, 1ª Planta, Chana, 18014 Granada, España",+34 958 17 94 86,http://www.viveengranada.com/,4.4,51.0
Granalux Servicios Inmobiliarios,"C. Puentezuelas, 53, Centro, 18002 Granada, España",+34 958 10 00 85,http://www.inmogranalux.com/,4.6,92.0
Tecnocasa agencia inmobiliaria,"Calle Prof. Francisco Dalmau, 13, Beiro, 18013 Granada, España",+34 858 69 00 62,https://granada8.tecnocasa.es/,4.8,275.0
Grupo Torres Inmobiliaria - Acera del Darro,"C. Acera del Darro, 19, Centro, Centro, 18005 Granada, España",+34 958 22 28 30,https://grupotorres.com/,4.8,248.0
Inmobiliaria Violon Alminares | Inmobiliaria en Granada,"C. Poeta Manuel de Góngora, 5, Local 3, Genil, 18008 Granada, España",+34 958 13 36 62,http://www.inmobiliariaviolonalminares.com/,4.8,65.0
VivaRed,"C. Ismail, 39, Norte, 18013 Granada, España",+34 644 07 83 40,https://vivaredinmobiliaria.com/,5.0,3.0
Inmobiliaria Antares,"Pl. Pescadería, 1, Centro, 18001 Granada, España",+34 617 49 47 53,http://inmobiliaria-antares.com/contacta-con-nosotros/,4.4,39.0
Tecnocasa agencia inmobiliaria,"Ctra. de Jaén, 44, Beiro, 18013 Granada, España",+34 958 56 89 44,https://granada4.tecnocasa.es/,4.6,269.0
Inmobiliaria Oasis,"C. Navas, 20, 1, Centro, 18009 Granada, España",+34 958 22 89 30,http://www.aloasis.com/,4.5,28.0
Inmobiliaria MyRa tucasa,"C. Víctor Hugo, 5, LOCAL 7, Norte, 18011 Granada, España",+34 647 09 79 52,http://www.myratucasa.es/,4.6,9.0
INMOBILIARIA ZAYOSER,"Nº, C. Cardenal Parrado, 3, Beiro, 18013 Granada, España",+34 958 16 01 60,,2.3,16.0
Arcos Servicios Inmobiliarios,"Av. Compositor Luis de Narváez, 7, Norte, 18014 Granada, España",+34 858 98 08 68,http://www.arcoserviciosinmobiliarios.com/,5.0,4.0
Alquiler de viviendas y locales JF,"Av. de la Constitución, 7, 3 Drcha, Centro, 18001 Granada, España",+34 619 62 58 58,,4.7,35.0
Inmobiliaria Casaka,"Arabial, 45, Local 53 -Centro Comercial Neptuno, Ronda, 18004 Granada, España",+34 649 50 42 96,http://www.casakainmobiliaria.com/,5.0,5.0
Tecnocasa agencia inmobiliaria,"Pl. de San Isidro, 5, local, Albaicín, 18012 Granada, España",+34 722 47 70 92,https://granada9.tecnocasa.es/,4.6,76.0
Inmobiliariasdegranada.com,"C. Recogidas, 19, Centro, 18005 Granada, España",+34 683 31 21 17,https://www.inmobiliariasdegranada.com/,5.0,1.0
Inmobiliaria María Díaz,"C. San Antón, 34, Centro, Centro, 18005 Granada, España",+34 675 64 40 06,https://www.inmobiliariamariadiaz.com/,4.4,7.0
Opportunity Real Estate,"C. Emperatriz Eugenia, 10, Ronda, 18002 Granada, España",+34 958 98 51 00,http://www.opportunityrealestate.es/,3.6,562.0
CasaGranada Inmobiliaria (Atención al público - CITA PREVIA),"Pl. de los Campos, Centro, 18009 Granada, España",+34 696 28 53 79,http://casa-granada.com/,3.4,18.0
▷ SELLING INMOBILIARIA - Inmobiliaria en Granada,"C. Príncipe, 5, Centro, 18001 Granada, España",+34 647 73 47 65,https://inmobiliariaselling.com/,4.8,87.0
Inmobiliaria Hábitat,"Avda. Doctor Oloriz, nº15 - Bj, Beiro, 18012 Granada, España",+34 958 20 42 15,http://www.inmohabitatgranada.com/,3.3,25.0
Solvia Inmobiliaria,"C. Gran Vía de Colón, 54, Centro, 18010 Granada, España",+34 958 29 65 01,https://www.solvia.es/,3.5,57.0
MC INMOBILIARIA,"Av. de la Constitución, 12, Albaicín, 18012 Granada, España",+34 958 20 62 11,http://mcinmobiliaria.com/granada-constitucion/,3.8,23.0
Alfa Granada,"P.º del Violón, 10, Ronda, 18006 Granada, España",+34 958 18 41 28,https://www.alfagranada.com/,4.3,7.0
INMOBILIARIA INTERCENTRO,"Av. de Madrid, 16, local 1, Albaicín, 18012 Granada, España",+34 958 20 20 78,http://www.inmobiliariaintercentro.com/,3.8,30.0
Granada Estate Agency SL - Inmobiliaria (Atención al público - CITA PREVIA),"C. Acera del Darro, 14, Planta 1, Centro, 18005 Granada, España",+34 644 13 81 55,https://www.granadaea.com/,5.0,5.0
GLOBE Gestion Inmobiliaria,"Calle General Narvaez 1, 1ª Planta, oficina 3, Ronda, 18002 Granada, España",+34 958 56 55 67,http://www.globegranada.es/,4.3,23.0
DE LA TORRE HOMES,"Av. de Madrid, 4, Albaicín, 18012 Granada, España",+34 697 40 73 82,https://www.delatorrehomes.es/,5.0,14.0
INMOGRAN,"C. San Matías, 12, bajo izquierda, Centro, 18009 Granada, España",+34 658 58 45 84,,5.0,5.0
Astoria,"Av. de la Constitución, 44, Beiro, 18012 Granada, España",+34 958 27 68 27,https://www.inmobiliariaastoria.es/,2.7,15.0
ALCALÁ & AGESTA Servicios Inmobiliarios,"Pl. del Campillo, 2, 1º B, Centro, 18009 Granada, España",+34 958 26 65 52,http://www.alcala-agesta.com/,4.9,28.0
tuAnfitrion,"Av. Dr. Oloriz, 21, Beiro, 18012 Granada, España",+34 607 20 73 65,http://www.tuanfitrion.com/,4.9,52.0
Morales y Bautista S.L.,"C. Ribera del Beiro, 10, Beiro, 18012 Granada, España",+34 958 28 87 40,,4.3,6.0
Algar Agencia Inmobiliaria,"C/ San Juan de Dios, 32, Centro, 18001 Granada, España",+34 958 20 63 45,,5.0,1.0
BELINMOVER Servicios Inmobiliarios,,+34 958 91 50 17,http://belinmover.wordpress.com/,5.0,7.0
INMODELSUR Servicios Inmobiliarios,"C. Natalio Rivas, 1, 1° Oficina n° 3, Centro, 18001 Granada, España",+34 689 96 46 86,http://www.inmodelsu.info/,4.0,1.0
OcasionCasa,"Calle Dr. Castroviejo, 9, Beiro, 18012 Granada, España",+34 695 31 05 14,http://www.ocasioncasa.com/,3.0,10.0
Comprarcasa Moleon,"Av. de la Constitución, 20, local B1, Beiro, 18012 Granada, España",+34 682 24 69 02,http://moleon.comprarcasa.com/,,
Artesa Inmobiliaria,"C. Jimenez Quiles, S/N, local 15, Zaidín, 18007 Granada, España",+34 675 83 02 38,https://www.artesainmobiliaria.es/,4.8,92.0
Inmobiliaria Puerta Elvira S.L.,"C. Gran Vía de Colón, 37, Centro, 18001 Granada, España",+34 958 20 88 29,http://www.ipuertaelvira.es/,4.0,19.0
MYRA TUCASA,"C. Víctor Hugo, 5, LOCAL 7, Norte, 18011 Granada, España",+34 647 09 79 52,https://www.myratucasa.net/,3.9,22.0
INMOBILIARIA LUNA,,+34 626 97 26 85,,,
Grupo Torres Inmobiliaria - San Juan de Dios,"C/ San Juan de Dios, 30, Centro, 18001 Granada, España",+34 958 52 77 10,https://grupotorres.com/,4.2,5.0
Sg Inmobiliaria,"Av. Don Bosco, 28, Zaidín, 18007 Urb. los Vergeles, Granada, España",+34 958 22 54 77,http://www.inmobiliariasg.com/,4.3,28.0
Inmobiliaria CEMAC,"C. Madre Riquelme Local ¨PATIO RIQUELME¨, Centro, 18002 Granada, España",+34 958 52 31 99,http://www.inmobiliariacemac.com/,3.7,3.0
Home4u - Administración de Propiedades y Gestión de viviendas turísticas,"C. Compás de San Jerónimo, 2, Local 2, Centro, Centro, 18001 Granada, España",+34 604 99 68 03,https://gestionapartamentoturistico.es/,4.9,116.0
Azul Real State,"C. Pedro Machuca, 102, Norte, 18011 Granada, España",+34 958 16 71 31,,3.6,7.0
Granada Houses Independent Estate Agency-Inmobiliaria,"C. Argentina, 1, 18380 Tocón, Granada, España",+34 615 56 22 14,http://www.granadahouses.es/,4.9,48.0
Inmobiliaria Centro,"Reyes Católicos, 17, 2ºA, Centro, 18001 Granada, España",+34 633 85 11 88,https://www.pisoscentro.com/,4.7,122.0
Inmobiliaria Naveros,"C. San Juan Baja, 5, Centro, 18005 Granada, España",+34 692 05 09 08,http://inmobiliarianaveros.com/,4.7,53.0
HOMIX,"Plaza del Carmen, nº2, 3C, Centro, 18009 Granada, España",+34 603 93 90 76,,4.9,72.0
inmohomegrana,,+34 744 74 81 71,http://www.inmohomegrana.com/,4.9,113.0
Ventaria Grupo Inmobiliario,"C. Poeta Manuel de Góngora, 9, Genil, 18008 Granada, España",+34 958 08 53 78,https://grupoventaria.es/inicio,4.9,55.0
Guarderas Inmobiliaria en Granada,"C. Ángel Ganivet, 6, OFICINA 5, Centro, 18009 Granada, España",+34 625 34 11 56,https://www.guarderasinmobiliaria.com/,4.7,29.0
Rumman Real Estate,"Plaza del Carmen, 2, 2º D, Centro, 18009 Granada, España",+34 958 94 69 55,http://www.rummanrealestate.com/,4.1,197.0
INMOBILIARIA MEDINA JORGES,"C. San Matías, 6, Centro, 18009 Granada, España",+34 662 95 37 04,http://www.medinajorges.com/,4.9,12.0
Grupo Torres Inmobiliaria - Hípica,"C. Palencia, 25, Bajo, Zaidín, 18008 Granada, España",+34 858 68 01 10,https://grupotorres.com/,4.8,218.0
Alquicentro Inmobiliaria,"Pl. del Campillo, 2, 4D, Centro, 18009 Granada, España",+34 623 11 95 59,http://alquicentro.com/,3.9,39.0
Granada Selección Inmobiliaria,"Calle Neptuno, 2, Ronda, 18004 Granada, España",+34 958 52 36 95,http://www.granadaseleccion.com/,4.3,3.0
Inmobilista,"Plaza Isabel la Católica, Nº 1, 6ª, Oficina 1, Centro, 18009 Granada, España",+34 958 98 98 98,http://inmobilista.com/,5.0,7.0
TQ Inmobiliaria,"C. Álvaro de Bazán, nº 12, Local 7, Centro, 18001 Granada, España",+34 628 65 02 45,http://www.tqinmobiliaria.com/,4.2,15.0
Habitame Inmobiliaria Granada | Venta y Alquler de Casas Pisos Locales Fincas,"C. José Tamayo, 25, Genil, 18008 Granada, España",+34 670 99 65 26,https://www.habitameinmobiliaria.com/,4.5,22.0
Casasi,"C. Gregorio Silvestre, 1, Genil, 18008 Granada, España",+34 675 76 13 29,http://casasi.es/,4.9,71.0
Inmocasa Centro,"P.º del Violón, 5, Genil, 18006 Granada, España",+34 958 51 92 48,http://www.inmocasagranada.com/,4.9,115.0
Inmobiliaria AnaCam,"C. Bruselas, Genil, 18008 Granada, España",+34 958 08 94 32,http://inmoanacam.es/,5.0,11.0
Daraxa Inmobiliaria,"C. Mirador del Genil, número 1, bajo dcha, Genil, 18008 Granada, España",+34 958 52 38 00,http://www.daraxa.es/,4.4,35.0
Inmobiliaria Picalo SL,"Av. de América, 52, Zaidín, 18008 Granada, España",+34 958 13 20 24,http://www.fotocasa.es/inmobiliarias/picalo-9202751046733,4.3,19.0
Inmocasa Zaidín.,"Av. Don Bosco, 46, Zaidín, 18007 Granada, España",+34 958 13 92 81,http://inmocasagranada.com/,4.7,61.0
L&V InmoGestión,"C. Escultor López Azaústre, 10B, local 1, Zaidín, 18006 Granada, España",+34 622 40 04 06,http://www.lvinmogestion.es/,4.1,49.0
Exclusivas Navarro API,"Blas Infante, 3, local 13, Zaidín, 18008 Granada, España",+34 605 67 61 41,https://exclusivas-navarro.pro.inmogesco.com/,4.6,14.0
Buscomicasa.es Granada,"P.º Jardín de la Reina, 10, Local E-F, Ronda, 18006 Granada, España",+34 693 86 63 15,http://buscomicasa.es/,5.0,93.0
Ysabika,"Calle Prof. Agustín Escribano, 4, Ronda, 18004 Granada, España",+34 958 00 72 16,http://www.ysabika.es/,4.9,68.0
Inmobiliaria 3.0,"C. Granada, 7, 18198 Huétor Vega, Granada, España",+34 622 25 98 86,http://www.inmobiliaria30.com/,4.9,231.0
Grupo Gali Inmobiliaria,"Av. de Cadiz, 38, Zaidín, 18006 Granada, España",+34 958 25 70 23,http://www.grupogali.es/,4.6,19.0
Gestión Integral Anfagroup S.L.,"C. Alminares del Genil, 2, 1ºC, Genil, 18006 Granada, España",+34 655 94 26 94,https://www.anfagroup.es/,4.9,59.0
U-HOME,"C. Pedro Antonio de Alarcón, 15, Bajo A, Ronda, 18005 Granada, España",+34 650 71 47 21,https://www.u-homeinmobiliaria.com/,5.0,5.0
Fincas JB Inmobiliaria,"Av. de Cervantes, 6, Genil, 18008 Granada, España",+34 644 69 99 39,http://www.fincasjb.es/,4.6,10.0
Mc Inmobiliaria,"Av. de Dílar, 14, Zaidín, 18007 Granada, España",+34 958 13 67 93,https://www.mcinmobiliaria.com/,4.6,11.0
Inmobiliaria La Zubia,"C. Pavía, Zaidín, 18007 Granada, España",+34 616 04 63 75,http://inmobiliarialazubia.com/,3.6,28.0
Apple House,"Av. de Italia, 9, Zaidín, 18007 Granada, España",+34 958 07 67 68,http://www.applehouse.es/,4.7,17.0
CR Asesores,"C. Palencia, 3, Zaidín, 18007 Granada, España",+34 958 00 93 53,https://inmobiliaria.crasesoresgranada.com/,4.7,12.0
Tecnocasa,"Av. de Dílar, 94, local, Zaidín, 18007 Granada, España",+34 958 98 30 16,https://granada10.tecnocasa.es/,4.8,132.0
Inmobiliaria Generalife,,+34 687 78 60 99,,4.2,17.0
Asistencia a personas dependientes,"Av. de Cadiz, 8, Zaidín, 18007 Granada, España",+34 722 31 75 82,,5.0,1.0
"JCR Gestión ""Personal Shopper & Asesor Inmobiliario""","C. Sta. Rosalía, 7, Zaidín, 18007 Granada, España",+34 680 86 99 69,https://www.jcrgestion.com/ecard,5.0,6.0
InmoDuquesa,"C. Andrés Segovia, 35, Zaidín, 18008 Granada, España",+34 958 81 39 59,https://www.inmoduquesa.com/,3.7,21.0
DEPASO INMOBILIARIA,,+34 667 80 83 54,,4.7,12.0
INMUEBLES PIMENTEL,,+34 692 17 15 03,https://grupoinmobiliariodegranada.com/,4.8,48.0
RentaON,"Pl. de Velázquez, Zaidín, 18007 Granada, España",+34 633 87 74 87,http://rentaon.es/,5.0,1.0
Ikesa Real Estate - Granada,"Calle José Luis Pérez Pujadas n⁰ 14, edificio Forum, planta 4, oficina B46, Ronda, 18006 Granada, España",+34 611 12 39 50,https://www.ikesainmobiliaria.es/,4.4,7.0
Masada Inmobiliaria,"Arabial, 4, Ronda, 18004 Granada, España",+34 958 71 58 92,https://masadainmobiliaria.es/,4.8,46.0
Ilusiona Inmobiliaria,"CALLE JOSE LUIS PEREZ PUJADAS 14. EDIFICIO FORUM, MÓDULOS B43 Y B48, Ronda, 18006 Granada, España",,http://www.grupoilusiona.com/,4.8,53.0
Tecnocasa,"C. Espronceda, 1, local 1, Zaidín, 18007 Granada, España",+34 676 42 51 51,https://granada1.tecnocasa.es/,5.0,83.0
Inmobiliaria Pérez Villena,"C. Torre de los Picos, 9, Local, 4, Genil, 18008 Granada, España",+34 958 13 99 61,http://www.inmoperezvillena.com/,4.1,9.0
A.J. Consulting Renovalia,"C. Torre de Machuca, 4, Zaidín, 18007 Granada, España",,,4.2,5.0
Inmobiliaria Rolabrysa,"C. Primavera, 25, Zaidín, 18008 Granada, España",+34 958 12 01 10,http://www.rolabrysa.com/,3.7,23.0
Ivercasa,"C. Poeta Manuel de Góngora, 6, Genil, 18006 Granada, España",+34 958 53 54 55,https://www.ivercasa.com/,5.0,25.0
Hove,"C. Nueva de San Antón, 18, Centro, 18005 Granada, España",+34 958 96 71 43,https://www.hove.es/,5.0,142.0
Planta Veintidós Inmobiliaria,"C. Mulhacén, 17, Local 3, Ronda, 18005 Granada, España",+34 634 38 91 65,http://www.plantaveintidos.es/,5.0,30.0
Paco Grande Sucasa,"Calle Martínez Campos, 10. Esquina, Ronda, 18005 Granada, España",+34 958 52 00 62,https://www.pacograndesucasa.com/,4.9,35.0
Central inmobiliaria,"C. Recogidas, 21, 1º B-a, Centro, 18005 Granada, España",+34 656 51 56 84,http://www.central-inmobiliaria.es/,5.0,9.0
Inmo'dor,"C. Alhamar, 16, Ronda, 18005 Granada, España",+34 635 15 96 12,,4.9,38.0
Molina Olea,"C. San Antón, 27, Centro, 18005 Granada, España",+34 958 53 66 66,https://www.molinaolea.com/,4.0,25.0
INMOCENTRO GRANADA - GRUPO INMOCENTRO,"Prta Real de España, 1, Centro, 18005 Granada, España",+34 603 98 94 47,https://www.grupoinmocentro.es/,1.0,1.0
Inmobiliaria Masegosa,"C. Recogidas, 57, 3ºD, Ronda, 18005 Granada, España",+34 958 26 25 42,http://www.masegosa.com/,4.3,3.0
Grecco Gestion Inmobiliaria y Servicios Jurídicos,"C. Recogidas, 31, 1ero. F, Ronda, 18005 Granada, España",+34 958 52 37 73,https://www.grecco.es/,4.9,10.0
Alquipiso,"Alhamar 18, ALQUIPISO, coworking, Mulhacen, 9, Ronda, 18005 Granada, España",+34 958 53 69 69,,3.9,14.0
Inmobiliaria Martínez Delgado,"Pl. del Humilladero, nº 10, 1º B, Centro, 18005 Granada, España",+34 958 52 09 60,http://www.ofertasvivienda.com/,4.3,6.0
Cubo Servicios Inmobiliarios,"C. Luis Braille, 3, Ronda, 18005 Granada, España",+34 636 58 95 29,http://inmocubo.com/,4.2,26.0
