name,address,international_phone_number,url,rating,reviews_count
La Vila es Vella - Apartamentos en Villajoyosa,"Carrer Arsenal, 19, 03570 Villajoyosa, Alicante, España",+34 688 99 14 23,,4.8,10.0
Alquiler de Confianza Villajoyosa,"C. Ciutat de València, 16, 03570 La Vila Joiosa, Alicante, España",+34 865 62 19 77,https://alquilerdeconfianza.com/seguro-alquiler-impago-villajoyosa/,,
Moorish Homes,"Carrer Frai Posidonio Major, 38, 03570 La Vila Joiosa, Alicante, España",+34 610 99 02 47,http://www.moorishhomes.com/,4.9,7.0
Expert Services,"Partida Torres Nte., 14D, 03570 Villajoyosa, Alicante, España",+380 93 497 6298,http://www.expertservices.es/,5.0,1.0
Allon Costa,"C.Constitució, 5, 03570 La Vila Joiosa, Alicante, España",+34 633 90 75 34,https://alloncosta.com/,,
CostaBlancaHem S.L.,"Av. del País Valencià, 32, 03570 La Vila Joiosa, Alicante, España",+34 665 63 96 13,http://www.costablancahem.com/,5.0,3.0
Spainluxinvest,"C. Edeta, 3, BAJO 1, 03570 Villajoyosa, Alicante, España",+34 618 68 55 51,http://www.spainluxinvest.com/,5.0,3.0
POA Allegria del Sol,"C. Bélgica, 03570 Villajoyosa, Alicante, España",+34 643 72 45 12,,5.0,5.0
Litoral Inmobiliaria,,+34 605 46 02 79,,1.0,1.0
Inmobiliaria Roma Joiosa,"Carrer Jaime Soler Urriós, 4, 03570 La Vila Joiosa, Alicante, España",+34 966 81 06 01,,,
Bolnou rent a home,"Avinguda d'Europa, 03570 Villajoyosa, Alicante, España",+34 695 03 15 47,https://www.instagram.com/invites/contact/?igsh=1w6q6idd2s3gx&utm_content=uu2g6l3,5.0,1.0
Harbor's Light,"Carrer Costera de la Mar, 19, 03570 La Vila Joiosa, Alicante, España",+34 647 38 49 55,,4.8,21.0
"Appartements, maisons, villas en vente en Espagne",,+34 615 68 73 66,http://www.appartements-maisons-villas-espagne.com/,5.0,2.0
Engel & Völkers Real Estate Inmobiliaria en Benidorm,"Av. del Mediterráneo, 43, 03503 Benidorm, Alicante, España",+34 961 15 20 23,https://www.engelvoelkers.com/benidorm/,4.8,220.0
Laura Villas,,+34 627 93 19 65,http://www.lauravillas.com/,5.0,23.0
Solvia,"Carrer Doctora Damiana Zaragoza I Zaragoza, 03570 La Vila Joiosa, Alicante, España",,,,
Eurosuelo Consulting 99 S.L,"Calle Soledad, 10, 03570 La Vila Joiosa, Alicante, España",+34 966 85 00 04,,,
Creative ElitHouse,"Av. de la Marina Baixa, 3, Local 4, 03509 Benidorm, Alicante, España",+34 618 43 30 02,http://elithouse.es/,4.9,11.0
HappyVila Apartments,"Carrer Costera de la Mar, 12, 03570 La Vila Joiosa, Alicante, España",+34 629 12 84 43,http://www.happyvila.com/,4.7,242.0
Visual Home,"C/ de Tomàs Ortuño, 87, 03501 Benidorm, Alicante, España",+34 965 85 80 00,https://www.visual-home.es/,4.5,459.0
Les Terrasses del Molí,"Av. Jose Maria Esquerdo Zaragoza, 28, 03570 La Vila Joiosa, Alicante, España",+34 626 74 92 41,,5.0,1.0
Villajoyosa Eiendom SL,"Carrer Batalla de Lepanto, 13, 03570 La Vila Joiosa, Alicante, España",+34 699 99 35 35,https://www.vilarentals.es/contacto/,,
Happy Vila Cleaning,"Carrer Costera de la Mar, 37, 03570 La Vila Joiosa, Alicante, España",+34 965 89 49 02,https://www.happyvila.net/,4.5,2.0
Marvic Properties,"Av. de los Almendros, 41, 03501 Benidorm, Alicante, España",+34 966 81 23 18,http://www.marvic-properties.com/,4.6,119.0
Apartment in Villajoyosa,"Avinguda Varador, 7, 03570 La Vila Joiosa, Alicante, España",,http://apartamentoenvillajoyosa.com/,1.0,1.0
Ada Aguado - Asesora SAFTI - Benidorm,,+34 615 85 01 95,,,
