name,address,international_phone_number,url,rating,reviews_count
All in All Property,"Centro Comercial El Campanario, oficina 9 Costa Málaga ES, C. Beamar de Calahonda, 1, 29649 Calahonda, Málaga, España",+34 695 18 45 14,,5.0,4.0
Lacosta Casa,,+34 602 58 58 55,https://www.lacostacasa.com/,4.9,15.0
Martin Real Estate Costa del Sol,"Calle Mérida de Jarales, 11, 29649 Calahonda, Málaga, España",+34 951 43 18 15,http://www.martin-realestate.com/,5.0,27.0
Avocado Homes S.L,"C. Granada, 19, 29649 Calahonda, Málaga, España",+34 951 66 10 32,http://www.avocado-homes.com/,5.0,30.0
Hello Spain Properties,"El Zoco, C/ Wenceslao CC, local 95, 29649 Calahonda, Málaga, España",+34 951 15 54 41,https://www.hellospainproperties.com/,5.0,24.0
Mt Company,"s/n, Los Olivos, 29649 Calahonda, Málaga, España",+34 951 23 39 00,,5.0,2.0
Alcántara Property Investments S.L.,"Centro Comercial El Zoco, Local 32, 29649 Calahonda, Málaga, España",+34 952 93 12 21,,3.8,6.0
MPA HOMES,"C. Calypso, 1, 29649 Calahonda, Málaga, España",+34 952 93 35 34,http://www.mpahomes.com/,4.4,5.0
Málaga Paraíso Inmobiliaria,"C. Orfebres, 22, 29649 Las Lagunas de Mijas, Málaga, España",+34 695 17 20 08,http://www.malagaparaiso.com/,5.0,62.0
Suncoaster Group,"Jardines Fase 1, Avenida de los Jardines No.3, Sitio de Calahonda, 29649 Mijas Costa, Málaga, España",+34 952 93 93 29,,4.5,41.0
Caribasol Property Management S.L,"Caribasol - Local 29 N340 Km.197 Urb. Doña Lola, 29649 Calahonda, Málaga, España",+34 952 93 33 99,http://www.caribasol.com/,4.6,40.0
Holiday Rentals Calahonda,"Calle Sta. Teresa de Calahonda, Urb. Gran, 1, 29649 Calahonda, Málaga, España",+34 685 13 20 15,,5.0,4.0
Nathymmo,"C. Don José de Orbaneja, 32, 29649 Calahonda, Málaga, España",+34 633 39 86 99,https://nathymmo.com/,5.0,2.0
Andalucía Property - Calahonda Costa Tropical,"C. Verbena, 2, 18730 Calahonda, Granada, España",+34 648 72 07 66,https://andaluciaproperty.es/,4.7,14.0
Agencia Inmobiliaria ULTIMATE ESTATES,"Calle Torrox, Bulevar de la Cala Local B5, 29649 Las Lagunas de Mijas, Málaga, España",+34 952 58 77 16,https://ultimateestatesspain.com/,4.9,210.0
Solocasa Real Estate,"Urb. Doña Lola, 1, 29649 Mijas, Málaga, España",+34 695 67 57 80,http://www.mysolocasa.com/,5.0,11.0
Zitynvest - Property Investment & Consulting,,+34 684 77 04 40,https://www.zitynvest.com/,5.0,1.0
Geslawbrokers | Inmobiliaria en Mijas Costa,"Calle Suecia, 1, Bloq 5 L3, 29650 Las Lagunas de Mijas, Málaga, España",+34 659 83 89 87,https://geslawbrokers.com/,4.6,271.0
Go For Spain,"C. de Los Adarves, 72, 29649 Calahonda, Málaga, España",,http://www.goforspain.com/,3.0,4.0
Apartamentos Malaga Riviera del sol,"C/ Severiano Ballesteros, 12, 29649 Calahonda, Málaga, España",+34 687 17 99 80,http://www.malagarivieradelsol.com/,5.0,4.0
Costa del Sol Property - Real Estate - Calahonda Office,"Centro Comercial Los Olivos, C. Adarves, 29649 Calahonda, Málaga, España",+34 689 95 72 83,https://www.cdsproperty.es/,,
Echelon Estates Real Estate,"C. Don José de Orbaneja, 67, 29649 Calahonda, Málaga, España",+34 603 81 96 61,https://www.echelon-estates.com/,5.0,7.0
Inmobiliaria Inmoservice,"Centro Comercial Campanario Nº3, 29649 Calahonda, Málaga, España",+34 667 60 12 10,http://inmoservices.com/,,
Piso calahonda,"C. Don José de Orbaneja, 26, 29649 Calahonda, Málaga, España",,,,
Helping Hand Real Estate,"Urb. Sitio de Calahonda, 1, 29649 Mijas, Málaga, España",+34 952 93 51 94,,,
BonaSOL,"CC Valdepinos 23-24, 29649 Calahonda, Málaga, España",+34 951 20 45 24,http://www.bonasol.co/,5.0,1.0
Tasyval,"Avenida ESMERALDA (URB. RIVIERA DEL SOL), 54, 29649 Calahonda, Málaga, España",+34 627 93 13 37,https://www.tasyval.com/,5.0,2.0
Mijas In,,+34 620 28 84 31,http://www.mijasin.com/,5.0,1.0
Casa del Sol,"C. Huelva de Calahonda, 1, 29649 Calahonda, Málaga, España",,,5.0,1.0
Sol Riviera,"Mijas Costa Avda del Golf de Riviera nº8, El Saladito 1, Local-1 Urb: Riviera del Sol, 29649 Las Lagunas de Mijas, Málaga, España",+34 607 71 89 71,http://www.solriviera.com/,4.7,19.0
AlNouri Group - Spain,"Avda. de España 151 Sitio de Calahonda, Centro Comercial, Los Cipreses, Local 1 primera planta, 29649 Costa, Málaga, España",+34 951 08 42 65,http://www.alnourigroup.com/,5.0,5.0
Way to Live - Properties - Real Estate - Costa del Sol,"Calle Vientos del Sur S/N, Urb. Atalayas de Riviera Local 1-Chaparral Málaga ES, 29649 Calahonda, Málaga, España",+34 952 80 81 05,http://www.waytolive-estate.com/,,
Vive Mijas Real Estate,,+34 657 74 04 41,https://www.vivemijas.com/,3.7,3.0
Mediterránean Málaga Coast,,+34 600 45 82 08,http://www.mediterraneanmalaga-coast.es/,5.0,9.0
StartGroup La Cala,"C. de la Noria, 1, 29649 La Cala de Mijas, Málaga, España",+34 952 90 48 90,https://startgroup.com/,5.0,32.0
VERTUOM,"Centro Comercial Valdepinos 4b, C. Calypso, 29649 Calahonda, Málaga, España",+34 722 16 30 80,https://www.vertuom.com/,,
RAD Property Services,"Centro Comercial Calahonda 4, 29649 Calahonda, Málaga, España",+34 951 12 71 26,http://www.rad-propertyservices.com/,1.0,1.0
Inmobiliaria RF Properties,"29649 Las Lagunas de Mijas, Málaga, España",+34 667 02 07 52,https://inmobiliariarfproperties.com/,4.6,47.0
ViVi Real Estate,"Almendralejo de Jarales, 5, Piso 1, 29649 Mijas, Málaga, España",+34 951 12 10 68,https://vivi-realestate.com/,4.9,51.0
Vesta Homes Marbella,"Urb. Sitio de Calahonda, 44, 29649 Costa, Málaga, España",+34 659 40 02 96,http://vestahomes-marbella.com/,5.0,1.0
