name,address,international_phone_number,url,rating,reviews_count
Direct Property Investments Inmobiliaria / Real Estate,"Edificio Vistamar, Av. Litoral, Local 8, 29680 Málaga, España",+34 952 80 66 09,http://www.directpropertyinvestments.com/,4.3,38.0
Grupojt Consultores,,+34 675 48 37 18,http://www.grupojt.es/,5.0,5.0
The Spanish Estate Agent,"Av. España, 250, 29680 Estepona, Málaga, España",+34 951 51 69 05,https://www.thespanishestateagent.com/,4.9,65.0
Future Homes,"Av. del Carmen, 33, 29680 Estepona, Málaga, España",+34 952 79 63 89,http://www.futurehomesspain.com/,4.8,46.0
LA RIVIERA,"Av. España, 178, 29680 Estepona, Málaga, España",+34 623 19 82 40,https://larivieraestate.com/,5.0,6.0
Melrose Properties,"Av. Luis Braille, 31, 29680 Estepona, Málaga, España",+34 952 80 29 12,https://www.melrose-properties.com/,5.0,33.0
Inmobiliaria Bazán Real Estate,"Pje. Jardin, 2, 29680 Estepona, Málaga, España",+34 952 79 43 17,https://bazan.org/,,
Rendez-Vous Immo,,+34 676 86 22 50,http://www.rendezvous.immo/,4.4,77.0
Inmofamily,,+34 665 99 10 80,https://www.inmofamily.com/,,
CSPISOS Servicios Inmobiliarios Manilva,"C. Ramón Y Cajal, Edificio Canadá, Local 2-1, 29692 San Luis de Sabinillas, Málaga, España",+34 952 89 02 85,,4.9,115.0
Engel & Völkers New Golden Mile,"Centro Comercial Mustang, N-340, km 167, 29688 Estepona, Málaga, España",+34 952 65 02 34,https://www.engelvoelkers.com/es/es/shops/estepona-new-golden-mile,4.6,11.0
Crystal Shore Properties S.L.,"Health House Las Dunas Urbanización La Boladilla Baja Ctra. Cádiz, Km 163,500 Hotel Las Dunas, 29689 Estepona, Málaga, España",+34 952 90 41 87,http://www.crystalshore-properties.com/,4.3,12.0
Exclusivas Mariano EM,"Av. España, 88, 29680 Estepona, Málaga, España",,,,
