name,address,international_phone_number,url,rating,reviews_count
EUROECU REAL ESTATE,"Edificio Apolo IV, Carrer Dr. Fleming, local 10, 03710 Calp, Alicante, España",+34 618 38 25 36,https://www.euroecu.com/,3.8,9
Real Estate Calpe,"local II, Av de los Ejércitos Españoles, 20, 03710 Calpe, Alicante, España",+34 647 82 85 09,,5.0,3
AMBER GROUP Real Estate MH S.L.,"Av. Europa, 6, Local 3, 03710 Calpe, Alicante, España",+34 615 03 82 93,https://www.ambergroupmh.com/,5.0,3
Grupo Turis Alquileres,"C. Castellón de la Plana, 4, 03710 Calpe, Alicante, España",+34 965 83 77 85,https://www.calperent.com/,4.6,149
Inmocostablanca,"Carrer de la Pau, 17, 03710 Calp, Alicante, España",+34 966 23 68 97,http://www.inmocostablanca.com/,5.0,3
Urbalex Costa Blanca Inmobiliaria,"Nautilus 2, C. Isla de Formentera, 7, 03710 Calpe, Alicante, España",+34 965 83 52 43,,4.3,4
Inmobiliaria Grupo Tenza,"CV-746, 03710 Calpe, Alicante, España",,,5.0,2
Líder Spain Properties,"Carrer Dr. Fleming, 3, 03710 Calp, Alicante, España",+34 697 47 89 34,https://www.liderspain.com/,5.0,8
CALPE PLAZA MAYOR,,+34 629 99 15 43,https://www.inmoplazamayor.com/,5.0,2
GENERAL PROPERTIES PLUS,"Partida la, C. la Pinta, 18, Bajo, 03710 Calpe, Alicante, España",+34 643 26 02 88,,5.0,1
Costa Homes,"Carrer de Pedro García Ortiz, 16, 03710 Calpe, Alicante, España",+34 634 32 94 41,http://inmocostahomes.com/,5.0,2
Immo Prestigi,"C. Jardín, 2, 03710 Calpe, Alicante, España",+34 965 83 97 92,http://immoprestigi.info/,5.0,4
