name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
Agencia Inmobiliaria BPH,"Carrer de la Reina Maria Cristina, 4, 1º1ª, Norte, 07003 Palma, Illes Balears, España",+34 871 90 27 05,https://inmobiliariabph.com/,4.5,39.0,es,Google reviews: 4.5* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7003.0
🗝️ Cool Homes Mallorca ,"Av. del Gran i General Consell, 6, 2 Planta, Nord, 07004 Palma, Illes Balears, España",+34 699 40 41 83,https://coolhomesmallorca.com/?utm_source=google&utm_medium=organic&utm_campaign=my_business,4.5,23.0,es,Google reviews: 4.5* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0
Palmer Inmobiliaria - Portixol,"Carrer de Llucmajor, nº 61, Platja de Palma, 07006 Palma, Illes Balears, España",+34 971 24 01 21,https://palmerinmobiliaria.com/,4.7,307.0,es,Google reviews: 4.7* / 307,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0
Forcadell Palma,"Carrer de Bartomeu Ferrà, 2, Centre, 07002 Palma, Illes Balears, España",+34 971 71 88 52,https://www.forcadell.com/inmobiliaria-palma/,4.0,100.0,es,Google reviews: 4* / 100,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",7002.0
LaBoutiqueInmobiliaria,"C/ Francesc Sancho, 2, Nord, 07004 Palma, Illes Balears, España",+34 618 06 30 61,http://laboutiqueinmobiliaria.com/,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0
AFRIPAY INMOBILIARIA,"Carrer del 31 de Desembre, 11, Nord, 07003 Palma, Illes Balears, España",,https://www.afripayinmobiliaria.com/,4.4,121.0,es,Google reviews: 4.4* / 121,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7003.0
RBK Prime,,+34 680 88 51 36,http://www.rbkprime.com/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'establishment')",
Housing Properties,"Av. del Comte de Sallent, 10, Planta 4, Oficina 4, Norte, 07003 Palma, Illes Balears, España",+34 600 58 29 90,http://housingp.com/,5.0,22.0,es,Google reviews: 5* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0
Stüde & Blas : Servicios inmobiliarios,"Passatge Particular Joan XXIII, 2, 4C, Centre, 07002 Palma, Illes Balears, España",+34 871 96 05 07,http://www.studeblas.com/,5.0,8.0,ca,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7002.0
Privatgest Mallorca S.L.,"Carrer de Josep Anselm Clavé, 3, Centre, 07002 Palma, Illes Balears, España",+34 971 49 51 69,http://www.pgmallorca.com/,4.0,6.0,es,Google reviews: 4* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7002.0
Agencia Mallorca ( 07002 ),"Plaça de la Mercè, Centre, 07002 Palma, Illes Balears, España",+34 625 66 81 94,https://www.agenciamallorca.com/sobre-nosotros/,3.7,6.0,es,Google reviews: 3.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7002.0
Mía Inmobiliaria Mallorca,"Avinguda d'Antoni Maura, 6, 07141 Marratxí, Illes Balears, España",+34 657 82 47 59,http://www.mia-inmobiliaria.com/,5.0,25.0,es,Google reviews: 5* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7141.0
Inmobiliaria Fincas Mallorca ,"Carrer de Joaquim Togores, 7, local 2, Norte, 07010 Palma, Illes Balears, España",+34 971 75 01 65,http://inmobiliariapalma.com/,4.7,104.0,es,Google reviews: 4.7* / 104,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0
DJ Real Estate Solutions,"Carrer de Velázquez, 7, Centre, 07002 Palma, Illes Balears, España",+34 971 62 50 25,https://www.djsolucionesinmobiliarias.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7002.0
Rústica Mallorca,"c, La Rambla, 11, Distrito Centro, 07003 Palma, Illes Balears, España",+34 971 10 67 06,http://www.rusticamallorca.com/,4.4,17.0,es,Google reviews: 4.4* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0
Linkey Consultora Inmobiliaria,"Carrer de Velázquez, 10, Centre, 07002 Palma, Illes Balears, España",+34 647 55 75 74,http://www.linkey.es/,5.0,8.0,en,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7002.0
Coco Inmobiliaria,"Carrer de Ticià, 47, Nord, 07003 Palma, Illes Balears, España",+34 871 53 49 61,http://cocoinmobiliaria.com/,5.0,197.0,es,Google reviews: 5* / 197,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0
Molina Homes Inmobiliaria,"Carrer de Joan Lluís Estelrich, 18, Centre, 07003 Palma, Illes Balears, España",+34 871 03 70 32,http://molinahomes.es/,5.0,218.0,es,Google reviews: 5* / 218,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0
Inmobiliaria en Mallorca ,"Avinguda de l'Argentina, 32, 07011 Palma, Illes Balears, España",+34 971 91 08 01,https://www.mundopisos.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=organicmap,4.8,257.0,es,Google reviews: 4.8* / 257,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0
Inmuebles CBPisos,"C/ del General Riera, 12, Nord, 07003 Palma, Illes Balears, España",+34 971 71 12 16,http://www.cbpisos.com/,4.9,84.0,es,Google reviews: 4.9* / 84,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0
Inmobiliaria Living Palma,"Carrer de Josep d'Oleza, 4, Nord, 07010 Palma, Illes Balears, España",+34 971 41 88 00,https://living-palma.com/es,4.9,168.0,es,Google reviews: 4.9* / 168,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0
Grup Direct Real Estate,"Calle Santiago Rusiñol 11 esquina con, Carrer de Joaquim Botia, 5, Centre, 07012 Palma, Illes Balears, España",+34 971 72 27 22,http://www.grupdirect.com/,4.6,123.0,es,Google reviews: 4.6* / 123,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0
UFFELMANN Properties,"Carrer d'Ausiàs March, 36, Nord, 07003 Palma, Illes Balears, España",+34 871 04 55 29,http://www.uffelmann.es/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0
Mundo Pisos Plaza París,"Plaça de París, 3, Nord, 07010 Palma, Illes Balears, España",+34 971 90 20 11,https://www.mundopisos.com/es,4.6,62.0,es,Google reviews: 4.6* / 62,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0
Futura Propiedades Mallorca,"Carrer de Femenies, 9, 07013 Palma, Illes Balears, España",+34 971 10 55 23,https://www.futurapropiedadesmallorca.com/,4.8,92.0,es,Google reviews: 4.8* / 92,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0
Aina Rabassa Propiedades,,+34 681 91 06 92,http://www.ainarabassa.com/,5.0,24.0,es,Google reviews: 5* / 24,OPERATIONAL,"('real_estate_agency', 'establishment')",
INTIAA ,"C/ del General Riera, 56, Nord, 07010 Palma, Illes Balears, España",+34 871 90 34 77,http://www.intiaa.com/,4.8,113.0,es,Google reviews: 4.8* / 113,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7010.0
Nicolás Iriarte ,"Carrer Joan Maria Thomàs, 2, 1°, Poniente, 07014 Palma, Illes Balears, España",+34 659 28 08 79,https://nicolasiriarte.com/,5.0,33.0,es,Google reviews: 5* / 33,OPERATIONAL,"('real_estate_agency', 'lodging', 'general_contractor', 'point_of_interest', 'establishment')",7014.0
Zaino's Capital | Inmobiliaria,,+34 871 26 41 31,https://www.zainoscapital.com/,5.0,11.0,es,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'establishment')",
DarderInmo,"Carrer del Pare Bartomeu Pou, 36, Nord, 07003 Palma, Illes Balears, España",+34 639 93 59 26,http://darderinmo.com/,4.9,14.0,es,Google reviews: 4.9* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0
Vidamar Consultors Immobiliaris,"C/ de Miquel dels Sants Oliver, 21A, Ponent, 07011 Palma, Illes Balears, España",+34 871 51 53 03,http://www.vidamar.net/,4.6,230.0,es,Google reviews: 4.6* / 230,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0
JD Residences,"Pg. de Mallorca, 16, Centre, 07012 Palma, Illes Balears, España",+34 606 82 41 62,http://www.jd-residences.com/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0
Grupo Inmobiliario TJR,"Carrer de Francesc Martí i Móra, 3A, Ponent, 07011 Palma, Illes Balears, España",+34 971 09 45 02,https://www.idealista.com/pro/grupo-inmobiliario-tjr/venta-viviendas/,4.8,21.0,es,Google reviews: 4.8* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0
Inmobiliaria S'escorxador,"Carrer de Joan Fuster i Ortells, 2, Nord, 07010 Palma, Illes Balears, España",+34 971 91 75 07,http://www.sescorxador.com/,4.4,45.0,es,Google reviews: 4.4* / 45,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0
Algot Properties,"Carrer del Bisbe Rafael Josep Verger, 2, Nord, 07010 Palma, Illes Balears, España",+34 629 57 45 38,http://www.algotproperties.es/,4.9,21.0,es,Google reviews: 4.9* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0
Aragon gestión,"C/ Aragó, 81, bajos. Llevant, Llevant, 07005 Palma, Illes Balears, España",+34 971 24 35 69,http://www.aragongestion.com/,4.3,47.0,es,Google reviews: 4.3* / 47,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0
LEXLEY INMOBILIARIA,"Carrer del Bisbe Rafael Josep Verger, 2, Nord, 07010 Palma, Illes Balears, España",+34 633 37 10 01,https://www.idealista.com/pro/lexley/?fbclid=PAY2xjawJZxQNleHRuA2FlbQIxMQABppuJlhHM7qbZ8TA5hmYt-HleCg_mt1FiHM2cX_7e6EQl8XD-Bq2RYYLmXw_aem_XSp1stszixJTclFvlEF0Ow,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0
Inmobiliaria MUT,"C/ del Marquès de la Fontsanta, 53, Llevant, 07005 Palma, Illes Balears, España",+34 971 90 00 06,https://inmobiliariamutbymarian.es/,4.5,72.0,es,Google reviews: 4.5* / 72,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",7005.0
INMOBILIARIA GRUPO ROMA,"Carrer de la Indústria, 46, 07013 Palma, Illes Balears, España",+34 971 71 78 00,http://www.grupo-roma.com/,4.4,103.0,es,Google reviews: 4.4* / 103,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0
P&p Inmobiliaria Cb,"Carrer d'Eusebi Estada, 91, Nord, 07004 Palma, Illes Balears, España",+34 678 44 42 12,https://www.pypinmobiliaria.es/,4.4,28.0,es,Google reviews: 4.4* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0
Asymas Inmobiliaria,"C/ Aragó, 40, Entresuelo, Oficina 5, Levante, 07005 Palma, Illes Balears, España",+34 605 24 73 74,https://www.asymasinmobiliaria.com/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0
ILF ADMINISTRACIONES,"Carrer d'Eusebi Estada, 38, Nord, 07004 Palma, Illes Balears, España",+34 971 66 72 70,http://ilfinmobiliaria.com/,4.3,162.0,es,Google reviews: 4.3* / 162,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0
BECKER & BECKER IMMOBILIEN MALLORCA,"Carrer Arxiduc Lluís Salvador, 7, Nord, 07004 Palma, Illes Balears, España",+34 971 44 06 60,http://bbi-mallorca.immo/,4.9,14.0,es,Google reviews: 4.9* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0
INMOURBAN ,"Levante, 07005 Palma, Illes Balears, España",+34 971 07 55 02,http://www.inmourban.com/,4.7,28.0,es,Google reviews: 4.7* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0
Illes House Real State SL,"Plaça Pere Garau, s/n, Puesto 52, Llevant, 07007 Palma, Illes Balears, España",+34 603 18 77 35,https://www.illeshouse.com/,4.8,21.0,es,Google reviews: 4.8* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7007.0
Nappo Real Estate I Inmobiliaria en Mallorca y Madrid I Oficina Palma  ( 07015 ),"Avinguda de Joan Miró, 286, Ponent, 07015 Palma, Illes Balears, España",+34 971 37 08 46,http://www.napporealestate.com/,4.7,112.0,es,Google reviews: 4.7* / 112,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7015.0
Inmobiliaria Huading,"Carrer Faust Morell, 28, local esquina, Llevant, 07005 Palma, Illes Balears, España",+34 971 44 76 40,http://hdinmo.com/,4.1,37.0,es,Google reviews: 4.1* / 37,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0
Fincas Ribó & Asociados,"C. de Manacor, 14, Llevant, 07006 Palma, Illes Balears, España",+34 971 77 46 80,https://www.fincasribo.com/,4.3,33.0,es,Google reviews: 4.3* / 33,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0
Inmobiliaria Can Pastilla,"Calle Ovidio, 9, bajos, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",+34 670 91 12 72,http://www.inmocanpastilla.com/,4.6,14.0,es,Google reviews: 4.6* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7610.0
