name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code
Exmed House,"Calle González Garbín, 19, 04001 Almería, España",+34 623 57 54 10,http://exmedhouse.org/,4.8,13.0,es,Google reviews: 4.8* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Multigestion Almeria,"Calle Dr. Fleming, 7, 04230 Huércal de Almería, Almería, España",+34 950 14 05 90,http://www.tupisoalmeria.com/,4.9,1003.0,es,Google reviews: 4.9* / 1003,OPERATIONAL,"('real_estate_agency', 'accounting', 'finance', 'consultant', 'point_of_interest', 'establishment')",04230
Inmobiliaria TOWERS,"Pl. Prta de Purchena, 2, 04003 Almería, España",+34 669 74 65 44,https://www.towersrealestate.es/,4.9,10.0,es,Google reviews: 4.9* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04003
Canvas Propiedad,"Pl. Prta de Purchena, 14, 2º, 04001 Almería, España",+34 950 55 55 55,https://www.canvaspropiedad.com/,4.9,115.0,es,Google reviews: 4.9* / 115,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Sonia Bernabeu Agente Inmobiliario & Personal Shopper Inmobiliario,,+34 681 08 00 18,,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'establishment')",
Monterreal Inmobiliaria,"C. Rbla. Obispo Orberá, 1, 04001 Almería, España",+34 950 27 25 17,http://www.monterrealinmobiliaria.com/,4.3,7.0,es,Google reviews: 4.3* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Kw Almería ,"C. Maestro Padilla, 3, 04005 Almería, España",+34 950 28 14 44,https://kwalmeria.com/,3.5,26.0,es,Google reviews: 3.5* / 26,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04005
INMOBILIARIA ALMERIA GRUPO CIBELES,"C. Rafael Alberti, 1, 04004 Almería, España",+34 950 65 17 26,http://www.grupocibeles-almeria.es/,4.0,58.0,es,Google reviews: 4* / 58,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
Inmobiliaria en Almería ( 04001 ),"P.º de Almería, 4, 04001 Almería, España",+34 698 94 21 94,http://www.manuelaynat.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Tecnocasa agencia inmobiliaria ( 04009 ),"Ctra.. de Níjar, 227, local, 04009 Almería, España",+34 624 02 09 89,https://almeria6.tecnocasa.es/,4.9,217.0,es,Google reviews: 4.9* / 217,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04009
MYA Inmobiliaria,,+34 638 55 45 89,https://mariolayangeles.com/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'establishment')",
Ascension de Aynat Servicios Inmobiliarios KW,"C. Maestro Padilla, 3, 04005 Almería, España",+34 662 13 50 05,http://www.ascensiondeaynat.com/,5.0,38.0,es,Google reviews: 5* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
GCI House Inmobiliaria,"9, P.º de Almería, 7, 04001 Almería, España",+34 950 55 26 96,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Inmobiliaria Muchomasquecasas,"Calle Dr. Gregorio Marañón, 43, Local bajo 12, 04005 Almería, España",+34 605 59 47 78,http://muchomasquecasas.com/,4.6,38.0,es,Google reviews: 4.6* / 38,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
Agencia Inmobiliaria en Almería ,"C. Marcos, 1, 04003 Almería, España",+34 689 12 96 20,http://agenciainmobiliariapdm.es/,4.5,11.0,es,Google reviews: 4.5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04003
Inmobiliaria Sureste,"P.º de Almería, 48, 04001 Almería, España",+34 950 27 15 97,,4.2,17.0,es,Google reviews: 4.2* / 17,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Oyonarte Inmobiliaria,"Av. Federico García Lorca, 19, 04004 Almería, España",+34 950 25 11 12,https://inmobiliariaoyonarte.es/,4.3,45.0,es,Google reviews: 4.3* / 45,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
Tecnocasa agencia inmobiliaria ( 04005 ),"Av. de la Estación, 1, b.iz loc, 04005 Almería, España",+34 950 71 38 31,https://almeria3.tecnocasa.es/,4.8,43.0,fr,Google reviews: 4.8* / 43,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04005
Inmobiliaria Alfa Almería Paraíso,"C. David, 12, Local D2, 04008 Almería, España",+34 605 86 76 70,https://alfaalmeriaparaiso.com/,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
Mare Nostrum Estates,"Av. de Sierra Alhamilla, 04007 Almería, España",+34 950 17 31 25,http://www.marenostrumestates.com/,4.6,39.0,es,Google reviews: 4.6* / 39,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
Hornocal Housing Solutions,"Av. Federico García Lorca, 43, 3ro D, 04004 Almería, España",+34 604 85 84 04,https://hornocal.com/,5.0,26.0,en,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
Inmobiliaria Dulce Hogar Almería,"Carrera del Perú, 103, 04006 Almería, España",+34 611 13 38 83,http://www.dulcehogaralmeria.com/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
Impacto Inmobiliario,"Cv Pl. de Toros, 2, 04008 Almería, España",+34 629 25 91 51,https://www.impacto-inmobiliario.com/,4.1,62.0,es,Google reviews: 4.1* / 62,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
El Puerto Inmobiliaria ( 04002 ),"C. Gerona, Nº 33, 04002 Almería, España",+34 950 28 10 55,https://elpuertogp.es/,4.0,13.0,es,Google reviews: 4* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04002
Ikesa Inmobiliaria - Almería,"C. Gral. Moscardó, 8, 04004 Almería, España",+34 672 59 05 14,https://www.ikesainmobiliaria.es/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
Inmobiliaria Almería,"Calle Rueda López, 21, 5-A, 04004 Almería, España",+34 603 81 42 12,,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
Nest Inmobiliaria,"Pl. Flores, 1, 04001 Almería, España",+34 950 67 27 87,http://www.nestinmobiliaria.com/,4.4,13.0,es,Google reviews: 4.4* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04001
Tecnocasa agencia inmobiliaria ( 04007 ),"Av. de Cabo de Gata, 111, 04007 Almería, España",+34 950 00 99 00,https://almeria1.tecnocasa.es/,4.4,224.0,es,Google reviews: 4.4* / 224,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04007
Tecnocasa agencia inmobiliaria ( 04008 ),"C. Granada, 273, Tecnocasa, 04008 Almería, España",+34 850 98 19 89,https://almeria2.tecnocasa.es/,4.5,64.0,es,Google reviews: 4.5* / 64,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04008
Grupo Vittaria,"C. Rafael Alberti, 11, Local esquina, 04004 Almería, España",+34 623 70 12 62,https://www.instagram.com/grupovittaria/?hl=es,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
Serrano Inmobiliaria,"C. Javier Sanz, 7, Entlo. 6, 04004 Almería, España",+34 678 61 79 42,http://www.serranogrupoinmobiliario.net/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
LOFT Servicios Inmobiliarios,"Av. de Cabo de Gata, 68, 04007 Almería, España",+34 950 71 02 38,http://www.loftagencia.com/,3.5,154.0,es,Google reviews: 3.5* / 154,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
Almería Propiedades Inmobiliaria A.M,"San Felix, C. David, 12, 04008 Almería, España",+34 950 68 40 52,https://almeriapropiedades.com.es/,4.7,14.0,es,Google reviews: 4.7* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
Inmobiliaria M. Ángeles,"04008 Almería, España",+34 618 74 78 46,,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
PTL Inmobiliaria,"C. Llano Amarillo, 2, 04008 Almería, España",+34 615 11 16 62,http://www.ptlinmobiliaria.es/,4.4,26.0,es,Google reviews: 4.4* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
AGENCIA INMOBILIARIA EN ALMERIA ,"C. Pedro Jover, 29, local 2, 04002 Almería, España",+34 610 71 52 61,https://www.facebook.com/Inmobiliaria-Almeria-Almericris-102537322292980/?ref=pages_you_manage,3.2,9.0,es,Google reviews: 3.2* / 9,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04002
VENTACASA,,+34 640 24 14 84,http://ventacasaalmeria.es/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'establishment')",
Inmobiliaria Ven y Vive Almería,"Av. del Mediterráneo, 296, 04006 Almería, España",+34 950 17 33 10,http://www.venyvive.com/,4.4,37.0,es,Google reviews: 4.4* / 37,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
Inmobiliaria Vendemos,"C. Santiago, 37, 1°2, 04006 Almería, España",+34 625 42 68 95,https://inmobiliariavendemos.com/,4.9,15.0,es,Google reviews: 4.9* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
Indal Inmobiliaria,"Calle Dr. Carracido, 23, Local, 04005 Almería, España",+34 950 53 11 97,http://www.indalinmobiliaria.es/,4.1,39.0,es,Google reviews: 4.1* / 39,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
Trexa,"Av. de Cabo de Gata, 29, Planta -1, 04007 Almería, España",+34 717 77 37 01,https://trexarealty.es/,4.8,20.0,es,Google reviews: 4.8* / 20,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04007
Inmobiliaria Costa Almería,"Ctra. de Ronda, 3, 04004 Almería, España",+34 670 69 69 69,https://inmobiliariacostalameria.com/,2.0,7.0,es,Google reviews: 2* / 7,OPERATIONAL,"('real_estate_agency', 'consultant', 'finance', 'point_of_interest', 'establishment')",04004
samhogar inmobiliaria,"C. Pablo Ruiz Picasso, 3, 04005 Almería, España",+34 660 00 38 25,,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
Clares Inmobiliaria,"Av. del Mediterráneo, 382, 04009 Almería, España",+34 640 93 62 73,https://claresinmobiliaria.es/,4.7,49.0,es,Google reviews: 4.7* / 49,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04009
REMAX Vetusta III Inmobiliaria Almeria,"Av. del Mediterráneo, 252, 04006 Almería, España",+34 628 57 86 21,https://www.remax.es/,5.0,11.0,es,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
INMOBILIARIA ALTAMIRA,"Av. de la Estación, 04005 Almería, España",+34 950 22 90 85,,3.7,7.0,es,Google reviews: 3.7* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
Inmobiliaria Jose Caparrós,"C. Universidad de Texas, 2, 04005 Almería, España",,http://www.inmobiliairiajosecaparros.com/,4.9,15.0,es,Google reviews: 4.9* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
Solvia Inmobiliaria ( 04005 ),"Calle Dr. Carracido, 14, 04005 Almería, España",+34 655 57 01 08,https://www.solvia.es/,3.5,14.0,es,Google reviews: 3.5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04005
Lalanza Inmobiliaria,"Av. de Cabo de Gata, 106, Local 2, 04007 Almería, España",+34 606 69 69 72,http://www.lalanzainmobiliaria.com/,4.0,9.0,es,Google reviews: 4* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
BRISAHOGAR,"Av. de Cabo de Gata, 136, 04007 Almería, España",+34 950 24 43 57,http://www.brisahogar.es/,4.1,62.0,es,Google reviews: 4.1* / 62,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
Inmoviviendas,"C. Fénix, 380, 04009 Almería, España",+34 608 53 33 67,http://www.inmoviviendas.es/,4.2,5.0,es,Google reviews: 4.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04009
INMOBILIARIA JEREZANA,"C. José Artés de Arcos, 23, 04004 Almería, España",+34 624 52 45 26,http://inmojerezana.com/,4.0,3.0,es,Google reviews: 4* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04004
DCasa Inmobiliaria,"C. Juan Valverde Domínguez, 14, 04006 Almería, España",+34 672 79 10 11,http://www.dcasainmobiliaria.es/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04006
Inmobiliaria Zapillo Inversiones,"Av. de Cabo de Gata, 166, 04007 Almería, España",+34 950 25 97 12,https://www.zapillo.com/,3.8,53.0,es,Google reviews: 3.8* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
Inversiones Playmar,"Av. de Cabo de Gata, 142, 04007 Almería, España",+34 623 36 35 44,https://www.idealista.com/pro/inversionesplaymar/alquiler-viviendas/,4.0,104.0,es,Google reviews: 4* / 104,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
RE/MAX Solución II,"Av. de Cabo de Gata, 33, 04007 Almería, España",+34 950 52 01 89,https://solucion2.remax.es/,4.8,30.0,es,Google reviews: 4.8* / 30,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
Alarcón & Asociados,"Av. de Cabo de Gata, 33, bis, 04007 Almería, España",+34 950 93 98 01,http://www.alarconyasociados.com/,4.8,6.0,es,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
Clivia,"C. Argentinita, 04007 Almería, España",+34 950 00 70 26,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04007
Inmobiliaria ( 04240 ),"C. Real, 22, 04240 Viator, Almería, España",+34 637 23 85 10,,4.5,95.0,es,Google reviews: 4.5* / 95,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04240
Paco Ruiz Inmobiliaria,,+34 629 97 70 21,https://pacoruiz.es/,5.0,42.0,es,Google reviews: 5* / 42,OPERATIONAL,"('real_estate_agency', 'establishment')",
Rodalsi Servicios Inmobiliarios,,+34 633 12 37 79,http://www.rodalsi.com/,4.9,44.0,es,Google reviews: 4.9* / 44,OPERATIONAL,"('real_estate_agency', 'establishment')",
Boho Inmobiliaria Almería,"C. Arcilla, 69, 04230 Huércal de Almería, Almería, España",+34 642 83 02 05,https://www.bohoinmobiliaria.com/,4.9,58.0,es,Google reviews: 4.9* / 58,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04230
PROTEVIAL,"C. de la Cartagenera, 16, 04008 Almería, España",,http://www.viviendasprotevial.com/,3.2,5.0,es,Google reviews: 3.2* / 5,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04008
Otro Enfoque Inmobiliaria,"C. Río Júcar, 17, 1°- oficina 3, 04230 Huércal de Almería, Almería, España",+34 626 59 78 75,http://www.otroenfoqueinmobiliaria.es/,5.0,56.0,es,Google reviews: 5* / 56,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04230
Inmobiliaria Martín Beltrán,"C. Einstein, 24, 04230 Huércal de Almería, Almería, España",+34 687 76 66 87,http://inmobiliariamartinbeltran.com/,4.6,40.0,es,Google reviews: 4.6* / 40,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04230
Inmobiliaria El Toyo,"P.º del Toyo, 1, Nº 1, 04131 Retamar, Almería, España",+34 686 51 56 56,http://www.eltoyo.com/,4.6,29.0,es,Google reviews: 4.6* / 29,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04131
Inmobiliaria Pereda,"Avenida de las Gaviotas, Club Tropicana Bloque 3, 04740 Urbanización de Roquetas de Mar, Almería, España",+34 950 33 40 20,http://www.inmobiliariapereda.es/,4.5,77.0,es,Google reviews: 4.5* / 77,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04740
Almería Casas,"Av. Lepanto, 24, 04800 Albox, Almería, España",+34 950 16 96 80,https://almeriacasas.com/,4.8,105.0,es,Google reviews: 4.8* / 105,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",04800
Almeria Homes,"Av. América, 20, 04800 Albox, Almería, España",+34 642 47 93 49,https://almeriahomes.com/,4.8,289.0,es,Google reviews: 4.8* / 289,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04800
Grupo Rukasa ,"C. Miguel Indurain, 11, 04740 Roquetas de Mar, Almería, España",+34 910 05 39 93,http://pisosdealmeria.es/,4.5,69.0,es,Google reviews: 4.5* / 69,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04740
INMOBILIARIA TROPICALSUN,"Calle Mar Egeo 4, Residencial Albaida, Local 7, 04740 Roquetas de Mar, Almería, España",+34 627 40 17 24,https://www.tropicalsuninmobiliaria.com/,,,es,Google reviews: * / None,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04740
Almería Estates Sl,"Pl. Andalucía, 2, 04800 Albox, Almería, España",+34 635 69 04 87,http://www.almeriaestates.com/,3.2,49.0,es,Google reviews: 3.2* / 49,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04800
TOYOMAR Inmobiliaria,"Cam. de la Botica, 11, L1, 04131 Retamar, Almería, España",+34 950 20 73 59,https://www.toyomar.es/,4.0,14.0,es,Google reviews: 4* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04131
ZAR 2010 Inmobiliaria,"Calle Mayor, 48, 04630 Garrucha, Almería, España",+34 950 13 29 49,http://www.zar2010.com/,4.9,108.0,es,Google reviews: 4.9* / 108,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",04630
Clover Estates,"Ctra. de la Estación, 17, 04800 Albox, Almería, España",+34 950 12 12 29,https://cloverestates.com/,4.6,164.0,es,Google reviews: 4.6* / 164,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",04800
Propiedades Cabo de Gata Inmobiliaria,"C. Sorbas, 17, 04140 Carboneras, Almería, España",+34 678 66 49 34,http://www.grupoelarenal.com/inmobiliaria/,4.3,28.0,es,Google reviews: 4.3* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04140
Inmobiliaria Almanzora,"Pl. Nueva, 6, 04800 Albox, Almería, España",+34 659 14 15 94,http://www.inmobiliaria-almanzora.com/,3.5,10.0,es,Google reviews: 3.5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04800
Durán Servicios Inmobiliarios ( 04700 ),"C. Cervantes, 126, 04700 El Ejido, Almería, España",+34 950 48 80 44,http://www.inmoduran.com/,4.6,168.0,es,Google reviews: 4.6* / 168,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04700
Angel Property inmobiliaria,"C. Mayor, 45, 04617 Palomares, Almería, España",+34 950 61 80 54,http://www.angelproperty.net/,4.3,51.0,es,Google reviews: 4.3* / 51,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04617
MYA Inmobiliaria sca,"C. Huerta de los Aros, 2, 04100 Níjar, Almería, España",+34 635 66 22 22,https://mariolayangeles.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",04100
