name,address,international_phone_number,url,rating,reviews_count
Italiana Immobiliare - Galluzzo,"Via Senese, 226, 50124 Firenze FI, Italia",+39 055 232 0684,https://www.italianaimmobiliare.it/,4.3,41.0
Morchi Immobiliare,"Piazza Pompeo Batoni, 12, 50142 Firenze FI, Italia",+39 055 711035,http://morchi.it/,3.5,8.0
Castelnuovo Hub - Sweet Dreams in Florence,"Via Mario Castelnuovo Tedesco, 18, 50127 Firenze FI, Italia",+39 055 202 9700,https://sweetdreamsinflorence.com/en/sweet-dreams-in-florence-eng/,4.9,7.0
Guidoni Immobiliare s.r.l.,"Viale Alessandro Guidoni, 75g, 50127 Firenze FI, Italia",,,,
Otedis Locazioni e Affitti Brevi Foresteria,"Via Pratese, 34, 50145 Firenze FI, Italia",+39 366 327 2939,https://otedisfirenze.wixsite.com/otedis/the-rooms,3.9,39.0
Immobiliare Lorenzo,"Via Anton Francesco Doni, 27/R, 50144 Firenze FI, Italia",+39 055 350399,https://immobiliarelorenzo.com/,5.0,93.0
Times Immobiliare,"Via Cittadella, 1/R, 50144 Firenze FI, Italia",+39 055 353066,http://www.timesflorence.it/,4.9,71.0
Italiana Immobiliare - Santa Maria Novella,"Borgo Ognissanti, 105, 50123 Firenze FI, Italia",+39 055 277 6291,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=3&filters[e.agency_address_id]=3,5.0,669.0
"Immobiliare Dolcevita - Agenzia immobiliare Firenze Nord, S. Jacopino e Careggi","Via Bartolomeo Cristofori, 8 A/B/C, 50144 Firenze FI, Italia",+39 055 333000,http://www.immobiliaredolcevita.it/,4.8,40.0
Tecnostudio 77 Immobiliare Firenze,"12/rosso, Via Gaetano Milanesi, 50134 Firenze FI, Italia",+39 055 499643,https://www.ts77immobiliare.com/,4.9,47.0
Immobiliare Belvedere,"Via Il Prato, 61R, 50123 Firenze FI, Italia",+39 055 088 0658,https://www.immobiliarebelvedere.eu/,4.8,112.0
Essere Immobiliare,"Via Maragliano, 41/A, 50139 Firenze FI, Italia",+39 055 538 3140,,4.8,29.0
Brighigna Immobiliare Firenze,"Via Gaetano Milanesi, 2/r, 50134 Firenze FI, Italia",+39 055 468 4583,https://www.brighignaimmobiliare.it/,4.8,41.0
Think Immobiliare Firenze,"Via Sant'Onofrio, 8, 50124 Firenze FI, Italia",+39 342 011 6298,https://www.thinkimmobiliare.it/,5.0,69.0
Affiliato Toscano Novoli - Agenzia Immobiliare,"Via Giambattista Lulli, 22R/24R, 50144 Firenze FI, Italia",+39 055 357506,https://www.toscano.it/comune-firenze/novoli-?utm_source=google&utm_medium=places&utm_campaign=Google+My+Business#agenzia,4.6,39.0
GreBer Immobiliare di Domenico Longobardi,"Via del Ponte di Mezzo, 40/A, 50127 Firenze FI, Italia",+39 055 308338,https://greberimmobiliare.com/,4.9,263.0
Andrea Caporale Immobiliare,"Via Cittadella, 8 b, 50144 Firenze FI, Italia",+39 335 332 846,http://www.caporaleimmobiliare.com/,5.0,16.0
Vogliocasa Firenze,"Via S. Iacopino, 1a, 50144 Firenze FI, Italia",,,4.8,18.0
Immobiliare Punto e a Casa,"Viale Giovanni Battista Morgagni, 11/r, 50134 Firenze FI, Italia",+39 055 527 7712,http://www.agenziapuntoeacasa.it/,5.0,30.0
Pisu Immobiliare,"Via Maragliano, 43/a, 50144 Firenze FI, Italia",+39 389 963 7294,,4.7,23.0
Girasole di Toscana agenzia immobiliare Di Paparella Nicoletta,"Via Lorenzo Bartolini, 19, 50124 Firenze FI, Italia",+39 329 432 0841,http://www.girasoleimmobiliare.com/,4.6,36.0
Smart Gruppo Immobiliare - Firenze,"Via Giambattista Lulli, 66A, 50144 Firenze FI, Italia",+39 050 552224,https://smartgruppoimmobiliare.it/,5.0,4.0
Gabetti Franchising Agency Firenze Nord,"Viale Corsica, 15/C, 50127 Firenze FI, Italia",+39 055 069 0884,https://www.gabetti.it/agenzia/firenze-nord,4.8,20.0
Immobiliare il Fiorino di Ivan Silvestro,"Viale Francesco Redi, 77/a, 50144 Firenze FI, Italia",+39 335 807 4578,http://www.immobiliareilfiorino.it/,4.2,27.0
Adimmobiliare,"Viale Belfiore, 55, 50144 Firenze FI, Italia",+39 342 034 9239,https://www.immobiliare.it/agenzie-immobiliari/368622/ad-immobiliare-firenze/,5.0,1.0
Immobiliare Doni 32R,"Via Anton Francesco Doni, 32r, 50144 Firenze FI, Italia",+39 055 328 9849,http://www.immobiliaredoni32r.it/,3.5,12.0
Italiana Immobiliare - Statuto,"Via dello Statuto, 17r, 50129 Firenze FI, Italia",+39 055 470360,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=24&filters[e.agency_address_id]=23,4.9,51.0
STUDIO BARILLARI IMMOBILIARE,"Viale Francesco Redi, 69/B, 50144 Firenze FI, Italia",+39 055 355752,http://www.studiobarillari.com/,4.7,29.0
Riccardo Casa,"Via Reginaldo Giuliani, 137/c, 50127 Firenze FI, Italia",+39 055 410054,https://www.riccardocasa.it/,4.8,117.0
Home Studio Santa Maria Novella,"Via Il Prato, 91R, 50132 Firenze FI, Italia",+39 055 213344,,4.9,16.0
Affiliato Tecnorete Studio Belfiore-San Jacopino S.A.S.,"Via Gioacchino Rossini, 1/R, 50122 Firenze FI, Italia",+39 055 049 8283,https://firenze3.tecnorete.it/,4.9,54.0
Agenzia Immobiliare Giglio Luxury Estate,"Viale Belfiore, 30, 50144 Firenze FI, Italia",+39 339 832 4416,https://www.giglioluxuryestate.it/,5.0,4.0
Victoria House italian real estate agency,"Via Odorico da Pordenone, 36/4, 50127 Firenze FI, Italia",+39 331 649 3174,https://victoria-house.it/,5.0,12.0
Santa Maria Novella Immobiliare,"Piazza Vittorio Veneto, 2, 50123 Firenze FI, Italia",+39 338 315 2428,https://www.santamarianovellaimmobiliare.com/web/,4.5,22.0
ALESSIO PETTINI IMMOBILIARE,"Via Maragliano, 71/A, 50144 Firenze FI, Italia",+39 055 355753,http://immobiliarepettinifirenze.myadj.it/v/immobiliarepettinifirenze,3.6,14.0
Affiliato Tecnocasa Studio Novoli S.A.S.,"Via di Novoli, 81, 50127 Firenze FI, Italia",+39 055 067 1218,https://firenze13.tecnocasa.it/,4.9,237.0
Immobiliare IANDELLI,"Via della Mattonaia, 11r, 50121 Firenze FI, Italia",+39 333 302 9685,https://www.idealista.it/pro/agenzia-firenze-immobiliare/vendita-case/,5.0,1.0
Francesco Immobiliare,"Via Odorico da Pordenone, 6, 50127 Firenze FI, Italia",+39 055 365812,https://www.francescoimmobiliare.it/,4.6,9.0
Il Rione Immobiliare di Cristina Lenzi,"SI RICEVE IN UFFICIO SU APPUNTAMENTO, Piazza di S. Paolino, 2R, 50123 Firenze FI, Italia",+39 055 527 0529,https://www.ilrioneimmobiliare.it/,4.8,46.0
Agenzia Immobiliare San Niccolò Luxury Real Estate,"Piazza della Repubblica, 3, 50123 Firenze FI, Italia",+39 055 247 7048,https://www.sanniccolorealestate.it/,4.6,48.0
Angolo Casa - Studio Soffiano s.n.c.,"Via di Scandicci, 4 rosso, 50143 Firenze FI, Italia",+39 393 899 3362,,5.0,32.0
Affiliato Tecnorete Studio Firenze Soffiano S.A.S.,"Via Gherardo Starnina, 40/42, 50143 Firenze FI, Italia",+39 055 493 5908,https://firenze2.tecnorete.it/,5.0,105.0
Intermedia Progetti,"Via di Soffiano, 81, 50143 Firenze FI, Italia",+39 055 512 3104,http://www.intermediaprogetti.it/,4.7,23.0
Firenze Immobili,"Via dell'Olivuzzo, 81/d, 50143 Firenze FI, Italia",+39 055 064 0120,http://www.agenziafirenzeimmobili.it/,5.0,11.0
Scandicci Immobiliare Agenzia di Elisabetta Procacci,"Piazza P. Togliatti, 4, 50018 Scandicci FI, Italia",+39 055 614 5611,http://www.scandiccimmobiliare.it/,4.9,86.0
Immobiliare Legnaia,"Via di Scandicci, 31, 50143 Firenze FI, Italia",+39 055 704504,,5.0,1.0
Fiorenza Immobiliare,"Via Pisana 236 C/R, 50143 Firenze FI, Italia",+39 055 013 8028,https://www.fiorenzaimmobiliare.it/,4.4,20.0
SCANDICCI CASA Agenzia Immobiliare,"Piazza Piave, 7, 50018 Scandicci FI, Italia",+39 055 254844,http://www.scandiccicasa.net/,4.9,117.0
Immobiliare Soffiano,"Via Domenico Veneziano, 11 R, 50143 Firenze FI, Italia",,http://www.immobiliaresoffianofirenze.com/,4.0,1.0
Italiana Immobiliare - Scandicci,"Via Dante, 9, 50018 Scandicci FI, Italia",+39 055 257 1715,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=1&filters[e.agency_address_id]=1,4.5,43.0
Pianeta Casa Srl,"Via Gian Pasquale Poccianti, 35, 50018 Scandicci FI, Italia",+39 055 250000,http://www.agenziapianetacasa.it/,5.0,63.0
Edilstudio Immobiliare - Immobiliare Scandicci,"Via Salvador Allende, 14/c, 50018 Scandicci FI, Italia",+39 055 527 7501,http://www.edilstudiofi.it/,4.9,32.0
GAIS IMMOBILIARE di Fabrizio Gais,"Via Silvestro Lega, 14, 50018 Scandicci FI, Italia",+39 349 467 5859,,5.0,48.0
Quattromura Immobiliare,"Via dei Turri, 68/A, 50018 Scandicci FI, Italia",+39 055 253796,http://www.immobiliarequattromura.it/,4.4,32.0
Domus Immobiliare sas di Secci Fabio & C.,"Via Pisana, 49/r, 50143 Firenze FI, Italia",+39 055 222352,http://www.domusimmobiliare.com/,4.5,23.0
Immobiliare Casa&Case Agenzia Immobiliare Scandicci,"Via dei Rossi, 1B, 50018 Scandicci FI, Italia",+39 055 257 9135,http://www.immobiliarecasaecase.it/,4.7,40.0
STUDIO SAN FREDIANO IMMOBILIARE,"Piazza Torquato Tasso, 13A, 50124 Firenze FI, Italia",+39 055 094 5645,https://www.sanfredianoimmobiliare.it/web/default.asp?language=ita,4.8,22.0
Immobiliare Il Ponte,"Via Giuliano Bugiardini, 7, 50143 Firenze FI, Italia",+39 055 796 5733,http://www.immobiliareilpontefirenze.it/,4.6,9.0
Geimm Servizi Immobiliari,"Via Maria Enriquez Agnoletti, 3, 50018 Scandicci FI, Italia",+39 334 612 5868,http://www.geimm.it/,3.5,151.0
Immobiliare Conforti,"Via Domenico Veneziano, 2, 50143 Firenze FI, Italia",+39 055 706197,http://immobiliareconforti.it/,3.4,8.0
Stefano Castellani - Agente Immobiliare,"Via Duccio di Buoninsegna, 26, 50143 Firenze FI, Italia",+39 340 871 4700,https://www.immobiliarebartolucci.it/web/,5.0,3.0
Immobiliare Bartolucci,"Via Baccio da Montelupo, 75, 50142 Firenze FI, Italia",+39 055 012 6672,http://www.immobiliarebartolucci.it/,4.9,37.0
Immobililuxury Via Pisana,"Via Pisana, 120, 50143 Firenze FI, Italia",+39 393 001 1522,https://www.immobililuxury.com/,5.0,2.0
Toscana Prestige Properties,"Via Cosimo Rosselli, 16, 50143 Firenze FI, Italia",+39 335 662 7717,http://toscanaprestige.it/,4.7,3.0
Semplificaffitto,"Via Salvador Allende, 14C, 50018 Scandicci FI, Italia",+39 055 031 7244,http://www.semplificaffitto.it/,4.8,13.0
Agenzia Itaca Immobiliare,"Piazza P. Togliatti, 4, 50018 Scandicci FI, Italia",+39 392 863 2015,https://cercacasa.it/dettaglio-agenzia/itaca-immobiliare-di-filippo-calcagno-112619,5.0,2.0
AMISTAD IMMOBILIARE,"Piazza Giacomo Matteotti, 19, 50018 Scandicci FI, Italia",+39 055 098 1504,https://www.amistadimmobiliare.it/,4.5,8.0
Affiliato Tecnocasa Studio Ponte A Greve - Le Torri S.A.S.,"Via Giovanni Costetti, 1, 50142 Firenze FI, Italia",+39 055 732 4658,https://firenze27.tecnocasa.it/,4.9,53.0
CASAFACILE di Mirko Cipriani,"Piazza Giovanni XXIII', 6, 50018 Scandicci FI, Italia",+39 055 740381,http://www.casafacilefirenze.it/,4.0,18.0
Re Style Immobiliare,"Via di Barbano, 1, 50129 Firenze FI, Italia",+39 347 493 8517,https://restyleimmobiliare.com/,4.3,21.0
Affiliato Tecnocasa Studio Scandicci S.A.S.,"Largo dei Macchiaioli, 22, 50018 Scandicci FI, Italia",+39 055 253043,https://scandicci1.tecnocasa.it/,4.9,151.0
MOLINARO Immobiliare,"Via Pisana, 327, 50018 Scandicci FI, Italia",+39 055 752139,https://www.molinaroimmobiliare.it/,5.0,244.0
Italiana Immobiliare - Oltrarno,"Via Maggio, 23/25r, 50125 Firenze FI, Italia",+39 055 228 6074,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=2&filters[e.agency_address_id]=2,4.9,63.0
Alpha Immobili,"Via Baccio da Montelupo, 83, 50142 Firenze FI, Italia",+39 055 732 3029,http://www.alphaimmobili.it/,4.0,2.0
IVCASA Isolotto,"Via Torcicoda, 105 R, 50142 Firenze FI, Italia",+39 055 771 1197,http://www.ivcasa.it/,3.6,18.0
Casando Agency - Firenze agenzia immobiliare,"Via Reginaldo Giuliani, 103/G R, 50141 Firenze FI, Italia",+39 380 795 8822,https://casandoagency.it/,4.8,18.0
Immobiliare Dalmazia - SERVIZI TECNICI POFESSIONALI,"Via Taddeo Alderotti, 85/B1, 50139 Firenze FI, Italia",+39 333 814 4516,https://www.immobiliaresquillace.it/,5.0,3.0
Tecnocasa immobili per l'impresa,"Via Reginaldo Giuliani, 55, 50141 Firenze FI, Italia",+39 055 447 6473,http://firenze2.tecnocasaimpresa.it/firenze/firenzenova/chi-siamo,4.9,133.0
Italiana Immobiliare - Rifredi,"Via Vittorio Locchi, 70A, 50141 Firenze FI, Italia",+39 055 269 7919,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=23&filters[e.agency_address_id]=22,4.6,10.0
Schema Immobiliare,"Via delle Panche, 131/G, 50141 Firenze FI, Italia",+39 055 431067,http://www.schemaimmobiliare.it/,5.0,4.0
Kimera 43 immobiliare,"Via Taddeo Alderotti, 12R, 50139 Firenze FI, Italia",+39 055 428 8217,http://www.immobiliarekimera.it/,4.7,68.0
S.G.M. Immobiliare,"Via Reginaldo Giuliani, 139/A, 50127 Firenze FI, Italia",+39 351 597 4748,http://www.sgmimmobiliare.net/,4.7,15.0
Immobiliare Careggi,"Via Vittorio Locchi, n° 43r, 50141 Firenze FI, Italia",+39 333 814 4567,https://www.immobiliarecareggi.it/,,
IVCASA Rifredi,"Via Celso, 3, 50139 Firenze FI, Italia",+39 055 527 2174,http://www.ivcasa.it/,4.4,16.0
Immobiliare Franco,"Via di Santo Stefano in Pane, 2 B/R, 50134 Firenze FI, Italia",+39 337 697 870,http://www.immobiliarefranco.it/,4.3,54.0
Pronto Inquilino Firenze,"Via Reginaldo Giuliani, 98d, 50141 Firenze FI, Italia",+39 055 020 0527,,4.1,298.0
IMMOBILIARE RIFREDI,"Via Filippo Corridoni, 75, 50134 Firenze FI, Italia",+39 338 861 2002,http://www.immobiliarerifredi.it/,4.3,3.0
Idea Immobiliare di Andrea Ciapetti e C. Sas,"Via Vittorio Locchi, 74 A/B, 50141 Firenze FI, Italia",+39 055 422 4506,http://www.ideaimmobiliarefirenze.it/,4.6,8.0
La Meridiana Immobiliare,"Via di Santo Stefano in Pane, 12, 50134 Firenze FI, Italia",+39 055 428 8169,http://www.lameridianaimmobiliare.com/,4.7,13.0
Firenze Casa,"R. R, Via Raffaello Lambruschini, 22 R, 50134 Firenze FI, Italia",+39 055 384 1799,http://www.agenziafirenzecasa.it/,4.7,15.0
Immobiliare Progetti,"Via Filippo Corridoni, 29/R, 50134 Firenze FI, Italia",+39 055 024 1561,https://www.idealista.it/pro/immobiliare-progetti-firenze/,4.5,10.0
Immobiliare il Perseo,"Via Piero Cironi, 2R, 50134 Firenze FI, Italia",+39 055 470355,http://immobiliareilperseo.it/,2.6,19.0
Agenzia immobiliare 1984 - Sesto Fiorentino,"Via A. Gramsci, 580, 50019 Sesto Fiorentino FI, Italia",+39 055 882 7798,http://www.immobiliare1984.it/,5.0,80.0
SoloAffitti Firenze 1,"Via Vittorio Emanuele II, 34 R, 50134 Firenze FI, Italia",+39 055 463 3278,https://www.soloaffitti.it/agenzia/firenze-1,4.0,47.0
Multimmobili,"Via Vittorio Locchi, 43r, 50141 Firenze FI, Italia",+39 333 814 4567,http://www.multimmobili.it/,4.0,4.0
Studio Immedia Servizi Immobiliari,"Villa di Castelquarto, Via Pietro Dazzi, 9, 50141 Villa di Castelquarto FI, Italia",+39 335 356 640,https://studioimmedia.it/,3.9,9.0
Il Rinascimento Immobiliare | Supporto e Servizi per Agenti Immobiliari,"V.le Spartaco Lavagnini, 21, 50129 Firenze FI, Italia",+39 055 906 1409,http://www.ilrinascimentoimmobiliare.it/,4.2,173.0
Immobiliare Viti,"Via Reginaldo Giuliani, 232/C/D, 50141 Firenze FI, Italia",+39 055 453086,https://www.immobiliareviti.it/,,
Italiana Immobiliare - Beccaria,"Via Vincenzo Gioberti, 105/r, 50121 Firenze FI, Italia",+39 055 975 1125,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=17&filters[e.agency_address_id]=25,5.0,83.0
Affiliato Tecnocasa Studio Rifredi - Panche S.A.S.,"Via Reginaldo Giuliani, 135/c, 50122 Firenze FI, Italia",+39 055 003 0313,https://firenze36.tecnocasa.it/,5.0,10.0
Italiana Immobiliare - Gavinana,"Viale Donato Giannotti, 31/r, 50126 Firenze FI, Italia",+39 055 680 0156,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=7&filters[e.agency_address_id]=7,4.9,79.0
Studio Immobiliare Firenze,"Via di Ricorboli, 9 Rosso, 50126 Firenze FI, Italia",+39 055 686687,http://www.casafirenze.it/,4.3,11.0
Immobilflorence,"Via Gherardo Caponsacchi, 50126 Firenze FI, Italia",+39 055 527 1380,https://www.immobilflorence.it/,4.1,19.0
Agenzia immobiliare Cristiano Ristori,"Via della Rondinella, 57r, 50135 Firenze FI, Italia",+39 055 612 1285,http://www.immobiliarecristianoristori.it/,4.7,60.0
