name,address,international_phone_number,url,rating,reviews_count
ZEROUNO IMMOBILIARE di Gallo Stefano,"Via di Soffiano 8b rosso, Via di Soffiano, 50143 Florence, Metropolitan City of Florence, Italia",+39 328 194 4556,http://www.zerounoimmobiliare.it/,4.7,45.0
Italiana Immobiliare - Soffiano,"Via Gherardo Starnina, 25/27, 50143 Firenze FI, Italia",+39 055 713 0036,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=12&filters[e.agency_address_id]=12,4.6,102.0
Immobiliare Legnaia,"Via di Scandicci, 31, 50143 Firenze FI, Italia",+39 055 704504,,5.0,1.0
Immobiliare Soffiano,"Via Domenico Veneziano, 11 R, 50143 Firenze FI, Italia",,http://www.immobiliaresoffianofirenze.com/,4.0,1.0
Quattromura Immobiliare,"Via dei Turri, 68/A, 50018 Scandicci FI, Italia",+39 055 253796,http://www.immobiliarequattromura.it/,4.4,32.0
Immobiliare Conforti,"Via Domenico Veneziano, 2, 50143 Firenze FI, Italia",+39 055 706197,http://immobiliareconforti.it/,3.4,8.0
LUXEHOMES,"Via de' Tornabuoni, 10, 50123 Firenze FI, Italia",+39 055 016 5183,,4.6,5.0
Ritmo - Exclusive Real Estate,"Via Gabriele D'Annunzio, 19, 50135 Firenze FI, Italia",+39 055 614 8715,https://www.ritmoimmobiliare.it/,4.6,43.0
Homes in Florence,"Via dei Velluti, 26r, 50125 Firenze FI, Italia",+39 055 012 4121,http://www.homesinflorence.it/,4.0,109.0
Immobiliare Cantisani,"Via Gianfrancesco Pagnini, 27 A, 50134 Firenze FI, Italia",+39 055 462 0186,https://www.immobiliarecantisani.it/,4.9,137.0
Team Riccucci,"Via Duccio di Buoninsegna, 21, 50143 Firenze FI, Italia",+39 055 906 1409,,4.2,5.0
Restyle Immobiliare,"Via di Barbano, 1, 50129 Firenze FI, Italia",+39 347 493 8517,https://restyleimmobiliare.com/,4.3,21.0
Regia Immobiliare di Renato Di Marcantonio,"Via Aretina, 139, 50136 Firenze FI, Italia",+39 333 844 4804,http://www.regiaimmobiliare.com/,4.6,8.0
Affiliato Tecnocasa Studio Statuto S.A.S.,"Via XX Settembre, 6/r, 50129 Firenze FI, Italia",+39 055 480557,https://firenze12.tecnocasa.it/,4.9,82.0
Affiliato Tecnocasa Studio Masaccio Savonarola S.A.S.,"Via Masaccio, 33/R, 50132 Firenze FI, Italia",+39 055 051 7616,https://firenze26.tecnocasa.it/,4.9,119.0
Agenzia Immobiliare Le Cure Di Gasperini Daniele,"Via Vincenzo Borghini, 7, 50133 Firenze FI, Italia",+39 055 576887,http://www.immobiliare-gasperini.it/,2.9,12.0
Immobilsolutions,"Via Francesco Datini, 57 G, 50126 Firenze FI, Italia",+39 348 682 9363,http://www.immobilsolutions.it/,5.0,60.0
IVCASA Isolotto,"Via Torcicoda, 105 R, 50142 Firenze FI, Italia",+39 055 771 1197,http://www.ivcasa.it/,3.6,18.0
Toscana Prestige Properties,"Via Cosimo Rosselli, 16, 50143 Firenze FI, Italia",+39 335 662 7717,http://toscanaprestige.it/,4.7,3.0
Dimore Fiorentine,"Via Maggio, 24R, 50125 Firenze FI, Italia",+39 338 162 1174,http://www.dimorefiorentine.com/,4.9,48.0
Fi.Flor Immobiliare,"Via dei Benci, 24, 50122 Firenze FI, Italia",+39 055 202 3258,https://www.agenziaimmobiliare-fiflor.com/,5.0,104.0
Florencerealestate,"Via della Condotta, 12, 50122 Firenze FI, Italia",+39 333 808 2422,http://www.florencerealestate.it/,5.0,1.0
Immobiliare IANDELLI,"Via della Mattonaia, 11r, 50121 Firenze FI, Italia",+39 333 302 9685,https://www.idealista.it/pro/agenzia-firenze-immobiliare/vendita-case/,5.0,1.0
Firenze Immobili,"Via Francesco Puccinotti, 29/R, 50123 Firenze FI, Italia",+39 335 373 596,http://firenzeimmobili.net/,5.0,1.0
John Taylor Tuscany,"Lungarno degli Acciaiuoli, 36/38R, 50123 Firenze FI, Italia",+39 055 835 7191,https://www.john-taylor.com/luxury-real-estate-agency/tuscany/,4.8,4.0
Casando Agency - Firenze agenzia immobiliare,"Via Reginaldo Giuliani, 103/G R, 50141 Firenze FI, Italia",+39 380 795 8822,https://casandoagency.it/,4.8,18.0
Tecnocasa immobili per l'impresa,"Via Reginaldo Giuliani, 55, 50141 Firenze FI, Italia",+39 055 447 6473,http://firenze2.tecnocasaimpresa.it/firenze/firenzenova/chi-siamo,4.9,133.0
Italiana Immobiliare - Rifredi,"Via Vittorio Locchi, 70A, 50141 Firenze FI, Italia",+39 055 269 7919,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=23&filters[e.agency_address_id]=22,4.6,10.0
Property Immobiliare Firenze,"Via Atto Vannucci, 6-8-10 R, 50134 Firenze FI, Italia",+39 055 020 6786,http://www.propertyimmobiliare.it/,5.0,59.0
Schema Immobiliare,"Via delle Panche, 131/G, 50141 Firenze FI, Italia",+39 055 431067,http://www.schemaimmobiliare.it/,5.0,4.0
Riccardo Casa,"Via Reginaldo Giuliani, 137/c, 50127 Firenze FI, Italia",+39 055 410054,https://www.riccardocasa.it/,4.8,117.0
Fimiani Real Estate Group & Services,"Piazza Giampietro Vieusseux, 9/R Via Libero Andreotti 48, Via Lorenzo Il Magnifico, 21, 50134 Firenze FI, Italia",+39 379 122 7014,http://www.fimiani.it/,4.9,37.0
Immobiliare Progetti,"Via Filippo Corridoni, 29/R, 50134 Firenze FI, Italia",+39 055 024 1561,https://www.idealista.it/pro/immobiliare-progetti-firenze/,4.5,10.0
Immobiliare Franco,"Via di Santo Stefano in Pane, 2 B/R, 50134 Firenze FI, Italia",+39 337 697 870,http://www.immobiliarefranco.it/,4.3,54.0
IVCASA Rifredi,"Via Celso, 3, 50139 Firenze FI, Italia",+39 055 527 2174,http://www.ivcasa.it/,4.4,16.0
Gabetti Franchising Agency Firenze Nord,"Viale Corsica, 15/C, 50127 Firenze FI, Italia",+39 055 069 0884,https://www.gabetti.it/agenzia/firenze-nord,4.8,20.0
Firenze Casa,"R. R, Via Raffaello Lambruschini, 22 R, 50134 Firenze FI, Italia",+39 055 384 1799,http://www.agenziafirenzecasa.it/,4.7,15.0
FIDU Immobiliare Srl,"Via dei Servi, 22r, 50122 Firenze FI, Italia",+39 338 224 4936,https://www.fiduimmobiliare.com/,3.7,6.0
Landtoscana,"Via Masaccio, 176, 50132 Firenze FI, Italia",+39 335 127 7548,https://www.landtoscana.it/,,
Service & Consulting Real Estate,"Via Domenico Maria Manni, 53, 50135 Firenze FI, Italia",+39 346 491 5658,http://www.serviceandconsulting.it/web/,4.7,13.0
Francesco Immobiliare,"Via Odorico da Pordenone, 6, 50127 Firenze FI, Italia",+39 055 365812,https://www.francescoimmobiliare.it/,4.6,9.0
Engel & Volkers Firenze,"Lungarno Guicciardini, 25R - 27/R, 50125 Firenze FI, Italia",+39 055 281076,https://www.engelvoelkers.com/it/it/shops/firenze,4.3,13.0
Affiliato Toscano Novoli - Agenzia Immobiliare,"Via Giambattista Lulli, 22R/24R, 50144 Firenze FI, Italia",+39 055 357506,https://www.toscano.it/comune-firenze/novoli-?utm_source=google&utm_medium=places&utm_campaign=Google+My+Business#agenzia,4.6,39.0
RE/MAX Ideale,"Via Giambologna, 2R, 50132 Firenze FI, Italia",+39 055 645443,https://www.remax.it/ideale3,4.5,48.0
Firenze Immobiliare,"Viale dei Mille, 94, 50131 Firenze FI, Italia",+39 347 325 2911,http://www.firenze-immobiliare.it/,5.0,3.0
Cambio Real Estate,"Costa S. Giorgio, 77, 50125 Firenze FI, Italia",+39 335 662 8866,https://www.cambiorealestate.com/it/chi-e-vanni-gori/,5.0,1.0
Italy | Sotheby's International Realty,"Piazza di S. Firenze, 2, 50122 Firenze FI, Italia",+39 055 075 1888,https://www.italy-sothebysrealty.com/it/,4.3,6.0
Affrico Salviatino Immobiliare,"Viale Eleonora Duse, 40, 50137 Firenze FI, Italia",+39 055 601225,http://www.affricosalviatino.com/,4.4,22.0
Studio Santa Croce Immobiliare,"Borgo Allegri, 44/a, 50122 Firenze FI, Italia",,https://www.idealista.it/pro/studio-santa-croce-immobiliare/vendita-case/,4.0,5.0
Il Rinascimento Immobiliare | Grassina,"Piazza Umberto I, 26, 50012 Grassina FI, Italia",+39 055 906 1409,https://ilrinascimentoimmobiliare.it/,5.0,1.0
Immobiliare Fiorentina,"V. Alfonso la Marmora, 51, 50121 Firenze FI, Italia",+39 055 535 9402,http://immobiliarefiorentina.com/,,
House in Florence Agency ET sas,"Via Magenta, 31, 50123 Firenze FI, Italia",+39 338 895 1407,https://www.houseinflorence.com/,4.8,62.0
Brighigna Immobiliare Firenze,"Via Gaetano Milanesi, 2/r, 50134 Firenze FI, Italia",+39 055 468 4583,https://www.brighignaimmobiliare.it/,4.8,41.0
Madeinitaly Real Estate,"Via Maggio, 35, 50125 Firenze FI, Italia",+39 055 288600,http://www.madeinitalyre.com/,4.6,27.0
Italiana Immobiliare - Oltrarno,"Via Maggio, 23/25r, 50125 Firenze FI, Italia",+39 055 228 6074,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=2&filters[e.agency_address_id]=2,4.9,63.0
Italiana Immobiliare - Statuto,"Via dello Statuto, 17r, 50129 Firenze FI, Italia",+39 055 470360,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=24&filters[e.agency_address_id]=23,4.9,51.0
Tecnostudio 77 Immobiliare Firenze,"12/rosso, Via Gaetano Milanesi, 50134 Firenze FI, Italia",+39 055 499643,https://www.ts77immobiliare.com/,4.9,47.0
Immobiliare Firenze E Dintorni,"Loc. Cellai, 122, 50010 Rignano sull'Arno FI, Italia",+39 338 283 9194,http://www.immobiliare-firenze.com/,4.9,134.0
InvestinToscana - International Real Estate in Tuscany,"Collab at The Student Hotel, V.le Spartaco Lavagnini, 70-72, 50129 Firenze FI, Italia",+39 055 362181,https://www.investintoscana.com/,5.0,16.0
Studio Immobiliare Sì - Luxury Real Estate Firenze,"Via del Moro, 6, 50123 Firenze FI, Italia",+39 055 093 4335,https://studioimmobiliaresi.it/,,
Il Rione Immobiliare di Cristina Lenzi,"SI RICEVE IN UFFICIO SU APPUNTAMENTO, Piazza di S. Paolino, 2R, 50123 Firenze FI, Italia",+39 055 527 0529,https://www.ilrioneimmobiliare.it/,4.8,46.0
Tuscania Real estate,"Via del Campofiore, 22, 50136 Firenze FI, Italia",+39 055 689051,http://www.tuscare.com/,4.5,16.0
FMP Realty,"Piazza Cesare Beccaria, 7, 50121 Firenze FI, Italia",+39 347 193 0645,http://fmprealty.com/,5.0,10.0
Florence Rentals by Milligan & Milligan,"Via degli Alfani, 64r, 50121 Firenze FI, Italia",+39 055 274 1600,https://www.florence.rentals/,5.0,5.0
Italiana Immobiliare - Fiesole,"Piazza Giuseppe Garibaldi, 9, 50014 Fiesole FI, Italia",+39 055 599507,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=14&filters[e.agency_address_id]=14,4.9,22.0
Residenze Italiane,"Via Capo di Mondo, 56/10, 50136 Firenze FI, Italia",+39 055 664410,http://residenzeitaliane.net/,,
House on Florence,"Via di Ricorboli, 9r, 50126 Firenze FI, Italia",+39 055 686687,http://www.houseonflorence.it/,2.5,2.0
House Florence,"Piazza Lorenzo Ghiberti, 13R, 50121 Firenze FI, Italia",+39 055 263 9669,http://www.houseflorence.com/,4.7,3.0
Affiliato Tecnocasa Studio Firenze Coverciano S.A.S.,"Via Gabriele D'Annunzio, 15/R, 50135 Firenze FI, Italia",+39 055 1997 3262,https://firenze34.tecnocasa.it/,5.0,77.0
Affiliato Tecnocasa Impresa Firenze S.A.S.,"V.le Spartaco Lavagnini, 4A/4B/6A, 50121 Firenze FI, Italia",+39 055 234 4354,https://firenze1.tecnocasaimpresa.it/,5.0,103.0
Victoria House italian real estate agency,"Via Odorico da Pordenone, 36/4, 50127 Firenze FI, Italia",+39 331 649 3174,https://victoria-house.it/,5.0,12.0
Immobiliare Firenze Habitat,"Via Pier Fortunato Calvi, 23, 50137 Firenze FI, Italia",+39 055 661139,http://www.firenzehabitat.it/,5.0,2.0
Revivo s.r.l.,"Via Maragliano, 73/A, 50144 Firenze FI, Italia",+39 055 907 3505,http://www.revivo.net/,4.5,22.0
Affiliato Tecnocasa Studio Bellariva S.A.S.,"Via di Bellariva, 62, 50136 Firenze FI, Italia",+39 055 623 6041,https://firenze3.tecnocasa.it/,4.9,87.0
Immobiliare Moreno,"Via Quintino Sella, 25C, 50136 Firenze FI, Italia",+39 055 660425,http://www.immobiliaremoreno.it/,4.5,21.0
Team Martini Immobiliare,"Viale Europa, 101, 50126 Firenze FI, Italia",+39 392 792 4491,https://teammartini.it/,4.9,64.0
AMERICAN AGENCY - Immobili Di Prestigio,"Lungarno Torrigiani, 9r, 50125 Firenze FI, Italia",+39 055 475053,http://www.americanagency.it/,4.7,14.0
IVCASA Gavinana,"Via di Ripoli, 207l, 50126 Firenze FI, Italia",+39 055 601691,https://www.ivcasa.it/web/,3.8,16.0
IVCASA Campo Di Marte,"Via Francesco de Sanctis, 32, 50136 Firenze FI, Italia",+39 327 781 6874,https://www.ivcasa.it/web/,,
I.V,"Via di Ripoli, 207M, 50126 Firenze FI, Italia",,,5.0,1.0
Birello Immobiliare,"Via Giambattista Vico, 11, 50136 Firenze FI, Italia",,http://birelloimmobiliare.com/,,
Studio Immobiliare Tancredi,"Piazza Niccolò Tommaseo, 12, 50135 Firenze FI, Italia",+39 055 695822,http://www.immobiliaretancredi.net/,4.0,20.0
IMMOBILIARE RIFREDI,"Via Filippo Corridoni, 75, 50134 Firenze FI, Italia",+39 338 861 2002,http://www.immobiliarerifredi.it/,4.3,3.0
Immobiliare Careggi,"Via Vittorio Locchi, n° 43r, 50141 Firenze FI, Italia",+39 333 814 4567,https://www.immobiliarecareggi.it/,,
Immobiliare Lorenzo,"Via Anton Francesco Doni, 27/R, 50144 Firenze FI, Italia",+39 055 350399,https://immobiliarelorenzo.com/,5.0,93.0
Affiliato Tecnocasa Studio Novoli S.A.S.,"Via di Novoli, 81, 50127 Firenze FI, Italia",+39 055 067 1218,https://firenze13.tecnocasa.it/,4.9,237.0
Agenzia Immobiliare San Felice,"Piazza San Felice, 15r, 50125 Firenze FI, Italia",+39 055 212834,,4.0,4.0
Solo Firenze Immobiliare,"Via Romana, 92 r, Via Romana, 62A, 50125 Firenze FI, Italia",+39 055 936 1241,http://solofirenzeimmobiliare.it/,4.6,9.0
Accademia Realty Dott. Venturini Andrea,"Via Santo Spirito, 11, 50125 Firenze FI, Italia",+39 335 612 3836,http://www.accademiarealty.com/,3.8,6.0
Loft & Co. Studio Immobiliare,"Piazza della Indipendenza, 21, 50129 Firenze FI, Italia",+39 348 908 8718,http://www.lofteco.it/,4.2,21.0
Affiliato Tecnocasa Impresa Oltrarno S.A.S.,"P.za Gavinana, 7R, 50126 Firenze FI, Italia",+39 055 614 9174,https://firenze3.tecnocasaimpresa.it/,4.8,6.0
Vellutini Number One,"Via dei Vellutini, 1, 50122 Firenze FI, Italia",+7 499 215-65-25,,3.3,11.0
Italiana Immobiliare - Beccaria,"Via Vincenzo Gioberti, 105/r, 50121 Firenze FI, Italia",+39 055 975 1125,https://www.italianaimmobiliare.it/searchresult.php?filters[equal][e.agency_id]=17&filters[e.agency_address_id]=25,5.0,83.0
"Immobiliare Dolcevita - Agenzia immobiliare Firenze Sud, Beccaria e Europa","Via Arnolfo, 7R, 50121 Firenze FI, Italia",+39 055 679591,http://www.immobiliaredolcevita.it/,4.8,65.0
Dreamer Luxury Real Estate,"Via Santo Spirito, 11, 50125 Firenze FI, Italia",+39 055 045 3553,https://www.dreamerealestate.com/,4.9,29.0
Times Immobiliare,"Via Cittadella, 1/R, 50144 Firenze FI, Italia",+39 055 353066,http://www.timesflorence.it/,4.9,71.0
Italiana Immobiliare Franchising,"Via delle Cinque Giornate, 50129 Firenze FI, Italia",,https://www.italianaimmobiliare.it/franchising,,
Florence Prestige,"Via de' Barbadori, 45 R, 50125 Firenze FI, Italia",+39 335 835 5418,,5.0,1.0
Adimmobiliare,"Viale Belfiore, 55, 50144 Firenze FI, Italia",+39 342 034 9239,https://www.immobiliare.it/agenzie-immobiliari/368622/ad-immobiliare-firenze/,5.0,1.0
Agenzia immobiliare Cristiano Ristori,"Via della Rondinella, 57r, 50135 Firenze FI, Italia",+39 055 612 1285,http://www.immobiliarecristianoristori.it/,4.7,60.0
U.T.I. DI MARCO RISTORI AGENZIA IMMOBILIARE DAL 1946,"Viale Donato Giannotti, 23/B & C, 50126 Firenze FI, Italia",+39 055 680 0250,http://www.immobiliareristori.it/,4.3,168.0
